ID,year,place,sowing,varietyID,variety,block,plot,ind,DryWeight_Leaves_g,DryWeight_Shoot_g,FreshWeight_Shoot_g,FreshWeight_Leaves_g,GrowthStage,NumberOfNodes,NumberOfTillers,PlantHeight_cm,TillerLength_cm
2933,2019,Tottori,Jul,227,Tachiutaka,W2,74,1,NA,NA,NA,NA,NA,NA,NA,24,NA
2934,2019,Tottori,Jul,227,Tachiutaka,W2,74,2,13.19,36.03,133.41,38.35,6,6,12,29,16
2935,2019,Tottori,Jul,227,Tachiutaka,W2,74,3,NA,31.01,120.6,NA,6,4,10,32,29
2936,2019,Tottori,Jul,227,Tachiutaka,W2,74,4,NA,NA,NA,NA,NA,NA,NA,26,NA
2937,2019,Tottori,Jul,221,C0394,W2,75,1,NA,NA,NA,NA,NA,NA,NA,22,NA
2938,2019,Tottori,Jul,221,C0394,W2,75,2,22.71,40.81,156.73,79.31,5,5,8,36,11
2939,2019,Tottori,Jul,221,C0394,W2,75,3,NA,58.22,210.4,NA,4,8,14,34,43
2940,2019,Tottori,Jul,221,C0394,W2,75,4,NA,NA,NA,NA,NA,NA,NA,25,NA
2941,2019,Tottori,Jul,69,GmJMC069,W2,76,1,NA,NA,NA,NA,NA,NA,NA,40,NA
2942,2019,Tottori,Jul,69,GmJMC069,W2,76,2,27.03,54.85,185.72,81.55,5,4,14,45,26
2943,2019,Tottori,Jul,69,GmJMC069,W2,76,3,NA,76.81,277.1,NA,6,8,10,49,27
2944,2019,Tottori,Jul,69,GmJMC069,W2,76,4,NA,NA,NA,NA,NA,NA,NA,47,NA
2945,2019,Tottori,Jul,189,GmWMC189,W2,77,1,NA,NA,NA,NA,NA,NA,NA,41,NA
2946,2019,Tottori,Jul,189,GmWMC189,W2,77,2,16.94,31.13,125.29,65,1,7,15,47,41
2947,2019,Tottori,Jul,189,GmWMC189,W2,77,3,NA,30.91,117.47,NA,1,4,16,50,40
2948,2019,Tottori,Jul,189,GmWMC189,W2,77,4,NA,NA,NA,NA,NA,NA,NA,45,NA
2949,2019,Tottori,Jul,149,GmJMC149,W2,78,1,NA,NA,NA,NA,NA,NA,NA,53,NA
2950,2019,Tottori,Jul,149,GmJMC149,W2,78,2,30.73,58.03,226,111.4,3,6,15,56,38
2951,2019,Tottori,Jul,149,GmJMC149,W2,78,3,NA,69.61,289.18,NA,3,6,16,50,36
2952,2019,Tottori,Jul,149,GmJMC149,W2,78,4,NA,NA,NA,NA,NA,NA,NA,45,NA
2953,2019,Tottori,Jul,131,GmJMC131,W2,79,1,NA,NA,NA,NA,NA,NA,NA,47,NA
2954,2019,Tottori,Jul,131,GmJMC131,W2,79,2,17.64,34.49,135.03,64.31,4,4,13,61,32
2955,2019,Tottori,Jul,131,GmJMC131,W2,79,3,NA,50.49,190.42,NA,3,8,15,49,57
2956,2019,Tottori,Jul,131,GmJMC131,W2,79,4,NA,NA,NA,NA,NA,NA,NA,46,NA
2957,2019,Tottori,Jul,23,GmJMC023,W2,80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2958,2019,Tottori,Jul,23,GmJMC023,W2,80,2,19.76,48.05,167.8,48.91,6,7,14,27,26
2959,2019,Tottori,Jul,23,GmJMC023,W2,80,3,NA,41.33,148.47,NA,6,5,11,31,33
2960,2019,Tottori,Jul,23,GmJMC023,W2,80,4,NA,NA,NA,NA,NA,NA,NA,29,NA
2961,2019,Tottori,Jul,18,GmWMC018,W2,81,1,5.87,14.89,55.07,15.37,6,2,9,NA,8
2962,2019,Tottori,Jul,18,GmWMC018,W2,81,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2963,2019,Tottori,Jul,18,GmWMC018,W2,81,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2964,2019,Tottori,Jul,18,GmWMC018,W2,81,4,NA,49.58,170.87,NA,5,6,11,NA,7
2965,2019,Tottori,Jul,33,GmJMC033,W2,82,1,18.06,34.22,110.59,44.48,5,4,7,19,14
2966,2019,Tottori,Jul,33,GmJMC033,W2,82,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2967,2019,Tottori,Jul,33,GmJMC033,W2,82,3,NA,24.47,79.11,NA,6,5,10,20,14
2968,2019,Tottori,Jul,33,GmJMC033,W2,82,4,NA,NA,NA,NA,NA,NA,NA,22,NA
2969,2019,Tottori,Jul,176,GmWMC176,W2,83,1,NA,NA,NA,NA,NA,NA,NA,49,NA
2970,2019,Tottori,Jul,176,GmWMC176,W2,83,2,21.47,41.06,163.87,78.55,1,4,18,47,36
2971,2019,Tottori,Jul,176,GmWMC176,W2,83,3,NA,36.44,152.66,NA,1,10,19,48,37
2972,2019,Tottori,Jul,176,GmWMC176,W2,83,4,NA,NA,NA,NA,NA,NA,NA,46,NA
2973,2019,Tottori,Jul,32,GmJMC032,W2,84,1,NA,NA,NA,NA,NA,NA,NA,26,NA
2974,2019,Tottori,Jul,32,GmJMC032,W2,84,2,11.34,23.8,73.48,28.32,5,7,13,30,20
2975,2019,Tottori,Jul,32,GmJMC032,W2,84,3,NA,23.98,79.25,NA,5,5,12,32,21
2976,2019,Tottori,Jul,32,GmJMC032,W2,84,4,NA,NA,NA,NA,NA,NA,NA,27,NA
2977,2019,Tottori,Jul,118,GmWMC118,W2,85,1,NA,NA,NA,NA,NA,NA,NA,47,NA
2978,2019,Tottori,Jul,118,GmWMC118,W2,85,2,11.27,25.18,87.02,30.84,4,2,10,41,37
2979,2019,Tottori,Jul,118,GmWMC118,W2,85,3,NA,30.39,110.34,NA,5,2,13,41,37
2980,2019,Tottori,Jul,118,GmWMC118,W2,85,4,NA,NA,NA,NA,NA,NA,NA,45,NA
2981,2019,Tottori,Jul,83,GmWMC083,W2,86,1,NA,11.05,42.72,NA,6,1,7,21,16
2982,2019,Tottori,Jul,83,GmWMC083,W2,86,2,12.9,28.07,103.82,38.37,5,6,12,26,13
2983,2019,Tottori,Jul,83,GmWMC083,W2,86,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2984,2019,Tottori,Jul,83,GmWMC083,W2,86,4,NA,NA,NA,NA,NA,NA,NA,8,NA
2985,2019,Tottori,Jul,226,Houjaku Kuwazu,W2,87,1,NA,NA,NA,NA,NA,NA,NA,34,NA
2986,2019,Tottori,Jul,226,Houjaku Kuwazu,W2,87,2,16.66,30.57,116.58,57.86,5,5,16,36,23
2987,2019,Tottori,Jul,226,Houjaku Kuwazu,W2,87,3,NA,30.17,103.29,NA,4,2,11,34,23
2988,2019,Tottori,Jul,226,Houjaku Kuwazu,W2,87,4,NA,NA,NA,NA,NA,NA,NA,33,NA
2989,2019,Tottori,Jul,64,GmJMC064,W2,88,1,NA,NA,NA,NA,NA,NA,NA,25,NA
2990,2019,Tottori,Jul,64,GmJMC064,W2,88,2,9.23,22.07,81.99,27.87,5,2,11,22,21
2991,2019,Tottori,Jul,64,GmJMC064,W2,88,3,NA,19.1,72.89,NA,5,6,8,22,13
2992,2019,Tottori,Jul,64,GmJMC064,W2,88,4,NA,NA,NA,NA,NA,NA,NA,25,NA
2993,2019,Tottori,Jul,225,UA-4805,W2,89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2994,2019,Tottori,Jul,225,UA-4805,W2,89,2,8.33,18.48,62.95,20.99,5,9,10,25,24
2995,2019,Tottori,Jul,225,UA-4805,W2,89,3,NA,17.24,61.38,NA,5,8,12,33,17
2996,2019,Tottori,Jul,225,UA-4805,W2,89,4,NA,NA,NA,NA,NA,NA,NA,30,NA
2997,2019,Tottori,Jul,109,GmWMC109,W2,90,1,NA,NA,NA,NA,NA,NA,NA,37,NA
2998,2019,Tottori,Jul,109,GmWMC109,W2,90,2,15.73,27.32,86.86,41.13,4,2,17,41,44
2999,2019,Tottori,Jul,109,GmWMC109,W2,90,3,NA,23.17,74.87,NA,5,4,11,41,46
3000,2019,Tottori,Jul,109,GmWMC109,W2,90,4,NA,NA,NA,NA,NA,NA,NA,36,NA
3001,2019,Tottori,Jul,49,GmJMC049,W2,91,1,NA,NA,NA,NA,NA,NA,NA,24,NA
3002,2019,Tottori,Jul,49,GmJMC049,W2,91,2,14.17,33.85,121.6,45.2,6,5,11,28,22
3003,2019,Tottori,Jul,49,GmJMC049,W2,91,3,NA,36.79,138.17,NA,6,6,16,32,21
3004,2019,Tottori,Jul,49,GmJMC049,W2,91,4,NA,NA,NA,NA,NA,NA,NA,30,NA
3005,2019,Tottori,Jul,114,GmJMC114,W2,92,1,NA,NA,NA,NA,NA,NA,NA,31,NA
3006,2019,Tottori,Jul,114,GmJMC114,W2,92,2,22.92,45.55,168.2,79.74,4,7,15,50,30
3007,2019,Tottori,Jul,114,GmJMC114,W2,92,3,NA,63.2,216.01,NA,4,8,16,51,28
3008,2019,Tottori,Jul,114,GmJMC114,W2,92,4,NA,NA,NA,NA,NA,NA,NA,43,NA
3009,2019,Tottori,Jul,85,GmJMC085,W2,93,1,36.66,62.46,224.63,117.29,3,10,13,28,19
3010,2019,Tottori,Jul,85,GmJMC085,W2,93,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
3011,2019,Tottori,Jul,85,GmJMC085,W2,93,3,NA,40.51,NA,NA,3,8,23,31,18
3012,2019,Tottori,Jul,85,GmJMC085,W2,93,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
3013,2019,Tottori,Jul,147,GmWMC147,W2,94,1,40.03,78.68,305.15,156.69,3,11,15,51,48
3014,2019,Tottori,Jul,147,GmWMC147,W2,94,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
3015,2019,Tottori,Jul,147,GmWMC147,W2,94,3,NA,69.38,269.1,NA,3,9,20,53,39
3016,2019,Tottori,Jul,147,GmWMC147,W2,94,4,NA,NA,NA,NA,NA,NA,NA,55,NA
3017,2019,Tottori,Jul,91,GmJMC091,W2,95,1,NA,NA,NA,NA,NA,NA,NA,41,NA
3018,2019,Tottori,Jul,91,GmJMC091,W2,95,2,20.62,37.76,134.59,67.03,5,3,12,46,20
3019,2019,Tottori,Jul,91,GmJMC091,W2,95,3,NA,47.24,173.87,NA,5,8,14,49,23
3020,2019,Tottori,Jul,91,GmJMC091,W2,95,4,NA,NA,NA,NA,NA,NA,NA,41,NA
3021,2019,Tottori,Jul,157,GmWMC157,W2,96,1,NA,NA,NA,NA,NA,NA,NA,32,NA
3022,2019,Tottori,Jul,157,GmWMC157,W2,96,2,6.04,9.6,34.88,22.19,1,3,14,28,16
3023,2019,Tottori,Jul,157,GmWMC157,W2,96,3,NA,20.74,79.32,NA,1,8,14,36,32
3024,2019,Tottori,Jul,157,GmWMC157,W2,96,4,NA,NA,NA,NA,NA,NA,NA,32,NA
3025,2019,Tottori,Jul,7,GmJMC007,W2,97,1,NA,NA,NA,NA,NA,NA,NA,24,NA
3026,2019,Tottori,Jul,7,GmJMC007,W2,97,2,6.58,31.06,117.34,20.91,6,6,11,21,19
3027,2019,Tottori,Jul,7,GmJMC007,W2,97,3,NA,24.43,90.29,NA,6,6,12,20,27
3028,2019,Tottori,Jul,7,GmJMC007,W2,97,4,NA,NA,NA,NA,NA,NA,NA,19,NA
3029,2019,Tottori,Jul,173,GmWMC173,W2,98,1,NA,NA,NA,NA,NA,NA,NA,52,NA
3030,2019,Tottori,Jul,173,GmWMC173,W2,98,2,24.95,51.14,217.08,93.87,1,6,18,53,47
3031,2019,Tottori,Jul,173,GmWMC173,W2,98,3,NA,46.95,190.85,NA,2,9,19,55,51
3032,2019,Tottori,Jul,173,GmWMC173,W2,98,4,NA,NA,NA,NA,NA,NA,NA,58,NA
3033,2019,Tottori,Jul,90,GmJMC090,W2,99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
3034,2019,Tottori,Jul,90,GmJMC090,W2,99,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
3035,2019,Tottori,Jul,90,GmJMC090,W2,99,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
3036,2019,Tottori,Jul,90,GmJMC090,W2,99,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
3037,2019,Tottori,Jul,145,GmJMC145,W2,100,1,NA,NA,NA,NA,NA,NA,NA,48,NA
3038,2019,Tottori,Jul,145,GmJMC145,W2,100,2,16.65,31.23,107.75,53.94,3,4,12,51,44
3039,2019,Tottori,Jul,145,GmJMC145,W2,100,3,NA,46.36,156.83,NA,3,10,14,65,48
3040,2019,Tottori,Jul,145,GmJMC145,W2,100,4,NA,NA,NA,NA,NA,NA,NA,61,NA
3041,2019,Tottori,Jul,135,GmWMC135,W2,101,1,NA,NA,NA,NA,NA,NA,NA,72,NA
3042,2019,Tottori,Jul,135,GmWMC135,W2,101,2,30.69,62.74,257.27,112.01,3,5,16,69,47
3043,2019,Tottori,Jul,135,GmWMC135,W2,101,3,NA,NA,151.39,NA,3,8,15,69,59
3044,2019,Tottori,Jul,135,GmWMC135,W2,101,4,NA,NA,NA,NA,NA,NA,NA,61,NA
3045,2019,Tottori,Jul,93,GmJMC093,W2,102,1,NA,NA,NA,NA,NA,NA,NA,40,NA
3046,2019,Tottori,Jul,93,GmJMC093,W2,102,2,15,26.37,105.31,55.55,3,6,16,46,24
3047,2019,Tottori,Jul,93,GmJMC093,W2,102,3,NA,45.5,178.19,NA,4,8,13,43,23
3048,2019,Tottori,Jul,93,GmJMC093,W2,102,4,NA,NA,NA,NA,NA,NA,NA,42,NA
3049,2019,Tottori,Jul,94,GmWMC094,W2,103,1,NA,NA,NA,NA,NA,NA,NA,46,NA
3050,2019,Tottori,Jul,94,GmWMC094,W2,103,2,10.8,17.45,61.57,34.22,4,3,12,47,25
3051,2019,Tottori,Jul,94,GmWMC094,W2,103,3,NA,31.46,109.04,NA,4,7,13,45,19
3052,2019,Tottori,Jul,94,GmWMC094,W2,103,4,NA,NA,NA,NA,NA,NA,NA,49,NA
3053,2019,Tottori,Jul,190,GmWMC190,W2,104,1,NA,NA,NA,NA,NA,NA,NA,52,NA
3054,2019,Tottori,Jul,190,GmWMC190,W2,104,2,20.91,38.98,154.96,78.53,1,8,14,58,46
3055,2019,Tottori,Jul,190,GmWMC190,W2,104,3,NA,48.82,206.4,NA,2,8,16,60,52
3056,2019,Tottori,Jul,190,GmWMC190,W2,104,4,NA,NA,NA,NA,NA,NA,NA,49,NA
3057,2019,Tottori,Jul,46,GmWMC046,W2,105,1,NA,NA,NA,NA,NA,NA,NA,28,NA
3058,2019,Tottori,Jul,46,GmWMC046,W2,105,2,5.23,26.81,93.76,18.1,6,5,11,30,29
3059,2019,Tottori,Jul,46,GmWMC046,W2,105,3,NA,29.42,101.78,NA,6,5,12,27,25
3060,2019,Tottori,Jul,46,GmWMC046,W2,105,4,NA,NA,NA,NA,NA,NA,NA,28,NA
3061,2019,Tottori,Jul,158,GmJMC158,W2,106,1,NA,NA,NA,NA,NA,NA,NA,49,NA
3062,2019,Tottori,Jul,158,GmJMC158,W2,106,2,24.27,47.71,235.12,111.91,3,9,18,48,44
3063,2019,Tottori,Jul,158,GmJMC158,W2,106,3,NA,49.08,215.14,NA,3,9,15,51,45
3064,2019,Tottori,Jul,158,GmJMC158,W2,106,4,NA,NA,NA,NA,NA,NA,NA,48,NA
3065,2019,Tottori,Jul,167,GmJMC167,W2,107,1,NA,NA,NA,NA,NA,NA,NA,49,NA
3066,2019,Tottori,Jul,167,GmJMC167,W2,107,2,18.18,34.7,147.23,68.89,3,8,14,56,44
3067,2019,Tottori,Jul,167,GmJMC167,W2,107,3,NA,56.53,234.42,NA,3,5,13,60,45
3068,2019,Tottori,Jul,167,GmJMC167,W2,107,4,NA,NA,NA,NA,NA,NA,NA,56,NA
3069,2019,Tottori,Jul,111,GmJMC111,W2,108,1,NA,NA,NA,NA,NA,NA,NA,33,NA
3070,2019,Tottori,Jul,111,GmJMC111,W2,108,2,39.69,68.04,256.87,141.3,4,8,13,53,38
3071,2019,Tottori,Jul,111,GmJMC111,W2,108,3,NA,68.03,246.61,NA,4,7,15,52,53
3072,2019,Tottori,Jul,111,GmJMC111,W2,108,4,NA,NA,NA,NA,NA,NA,NA,50,NA
3073,2019,Tottori,Jul,162,GmWMC162,W2,109,1,NA,NA,NA,NA,NA,NA,NA,62,NA
3074,2019,Tottori,Jul,162,GmWMC162,W2,109,2,27.33,55.06,230.26,103.73,3,9,18,68,58
3075,2019,Tottori,Jul,162,GmWMC162,W2,109,3,NA,46.52,189.45,NA,2,8,17,59,58
3076,2019,Tottori,Jul,162,GmWMC162,W2,109,4,NA,NA,NA,NA,NA,NA,NA,54,NA
3077,2019,Tottori,Jul,28,GmJMC028,W2,110,1,NA,NA,NA,NA,NA,NA,NA,47,NA
3078,2019,Tottori,Jul,28,GmJMC028,W2,110,2,22.13,41.09,153.67,75.72,4,7,4,49,42
3079,2019,Tottori,Jul,28,GmJMC028,W2,110,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
3080,2019,Tottori,Jul,28,GmJMC028,W2,110,4,NA,54.73,203.31,NA,4,7,14,46,30
3081,2019,Tottori,Jul,51,GmJMC051,W2,111,1,30.63,70.96,261.84,93.25,5,8,14,41,34
3082,2019,Tottori,Jul,51,GmJMC051,W2,111,2,NA,NA,NA,NA,NA,NA,NA,53,NA
3083,2019,Tottori,Jul,51,GmJMC051,W2,111,3,NA,56.64,212.77,NA,5,8,14,51,25
3084,2019,Tottori,Jul,51,GmJMC051,W2,111,4,NA,NA,NA,NA,NA,NA,NA,39,NA
3085,2019,Tottori,Jul,34,GmJMC034,W2,112,1,NA,NA,NA,NA,NA,NA,NA,39,NA
3086,2019,Tottori,Jul,34,GmJMC034,W2,112,2,27.85,62.86,219.89,83.94,5,7,13,39,10
3087,2019,Tottori,Jul,34,GmJMC034,W2,112,3,NA,45.39,166.54,NA,6,5,15,39,21
3088,2019,Tottori,Jul,34,GmJMC034,W2,112,4,NA,NA,NA,NA,NA,NA,NA,44,NA
3089,2019,Tottori,Jul,106,GmJMC106,W2,113,1,NA,NA,NA,NA,NA,NA,NA,51,NA
3090,2019,Tottori,Jul,106,GmJMC106,W2,113,2,24.14,40.53,170.19,92.36,2,8,15,51,47
3091,2019,Tottori,Jul,106,GmJMC106,W2,113,3,NA,45.41,193.82,NA,2,7,14,56,53
3092,2019,Tottori,Jul,106,GmJMC106,W2,113,4,NA,NA,NA,NA,NA,NA,NA,45,NA
3093,2019,Tottori,Jul,165,GmWMC165,W2,114,1,NA,NA,NA,NA,NA,NA,NA,50,NA
3094,2019,Tottori,Jul,165,GmWMC165,W2,114,2,21.35,45.73,162.59,72.15,3,9,16,51,66
3095,2019,Tottori,Jul,165,GmWMC165,W2,114,3,NA,29.5,101.82,NA,4,9,17,49,45
3096,2019,Tottori,Jul,165,GmWMC165,W2,114,4,NA,NA,NA,NA,NA,NA,NA,46,NA
3097,2019,Tottori,Jul,95,GmJMC095,W2,115,1,NA,NA,NA,NA,NA,NA,NA,57,NA
3098,2019,Tottori,Jul,95,GmJMC095,W2,115,2,41.34,81.08,314.17,146.04,3,5,17,64,50
3099,2019,Tottori,Jul,95,GmJMC095,W2,115,3,NA,99.52,356.92,NA,3,7,18,66,50
3100,2019,Tottori,Jul,95,GmJMC095,W2,115,4,NA,NA,NA,NA,NA,NA,NA,62,NA
3101,2019,Tottori,Jul,41,GmJMC041,W2,116,1,NA,NA,NA,NA,NA,NA,NA,36,NA
3102,2019,Tottori,Jul,41,GmJMC041,W2,116,2,9.27,37.16,144.34,30.63,6,6,10,33,25
3103,2019,Tottori,Jul,41,GmJMC041,W2,116,3,NA,33.06,124.51,NA,6,7,10,31,16
3104,2019,Tottori,Jul,41,GmJMC041,W2,116,4,NA,NA,NA,NA,NA,NA,NA,20,NA
3105,2019,Tottori,Jul,16,GmJMC016,W2,117,1,NA,NA,NA,NA,NA,NA,NA,34,NA
3106,2019,Tottori,Jul,16,GmJMC016,W2,117,2,12.68,38.07,138.78,38.22,6,6,11,33,25
3107,2019,Tottori,Jul,16,GmJMC016,W2,117,3,NA,27.29,102.59,NA,6,5,10,31,29
3108,2019,Tottori,Jul,16,GmJMC016,W2,117,4,NA,NA,NA,NA,NA,NA,NA,30,NA
3109,2019,Tottori,Jul,156,GmWMC156,W2,118,1,NA,NA,NA,NA,NA,NA,NA,52,NA
3110,2019,Tottori,Jul,156,GmWMC156,W2,118,2,33.9,63.18,268.09,133.22,3,10,18,51,40
3111,2019,Tottori,Jul,156,GmWMC156,W2,118,3,NA,NA,NA,NA,NA,NA,NA,50,NA
3112,2019,Tottori,Jul,156,GmWMC156,W2,118,4,NA,34.54,145.22,NA,2,8,16,48,52
3113,2019,Tottori,Jul,12,GmWMC012,W2,119,1,14.59,35.41,132.54,49.9,6,6,11,28,26
3114,2019,Tottori,Jul,12,GmWMC012,W2,119,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
3115,2019,Tottori,Jul,12,GmWMC012,W2,119,3,NA,60.9,225.27,NA,6,6,12,37,17
3116,2019,Tottori,Jul,12,GmWMC012,W2,119,4,NA,NA,NA,NA,NA,NA,NA,36,NA
3117,2019,Tottori,Jul,115,GmWMC115,W2,120,1,NA,NA,NA,NA,NA,NA,NA,40,NA
3118,2019,Tottori,Jul,115,GmWMC115,W2,120,2,30.54,74.76,257.83,95.87,5,5,16,56,48
3119,2019,Tottori,Jul,115,GmWMC115,W2,120,3,NA,59.56,212.15,NA,4,5,15,52,49
3120,2019,Tottori,Jul,115,GmWMC115,W2,120,4,NA,NA,NA,NA,NA,NA,NA,41,NA
3121,2019,Tottori,Jul,99,GmJMC099,W2,121,1,NA,NA,NA,NA,NA,NA,NA,53,NA
3122,2019,Tottori,Jul,99,GmJMC099,W2,121,2,43.43,82.21,299.56,146.31,4,8,16,55,41
3123,2019,Tottori,Jul,99,GmJMC099,W2,121,3,NA,43.33,142.27,NA,4,7,17,44,34
3124,2019,Tottori,Jul,99,GmJMC099,W2,121,4,NA,NA,NA,NA,NA,NA,NA,43,NA
3125,2019,Tottori,Jul,108,GmWMC108,W2,122,1,NA,NA,NA,NA,NA,NA,NA,44,NA
3126,2019,Tottori,Jul,108,GmWMC108,W2,122,2,NA,NA,NA,NA,NA,NA,NA,48,NA
3127,2019,Tottori,Jul,108,GmWMC108,W2,122,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
3128,2019,Tottori,Jul,108,GmWMC108,W2,122,4,27.23,76.93,241.25,73.84,6,8,15,46,39
3129,2019,Tottori,Jul,63,GmJMC063,W2,123,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
3130,2019,Tottori,Jul,63,GmJMC063,W2,123,2,28.75,63.46,236.36,91.87,5,5,11,34,20
3131,2019,Tottori,Jul,63,GmJMC063,W2,123,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
3132,2019,Tottori,Jul,63,GmJMC063,W2,123,4,NA,58.09,214.51,NA,5,9,15,42,25
3133,2019,Tottori,Jul,144,GmWMC144,W2,124,1,NA,NA,NA,NA,NA,NA,NA,57,NA
3134,2019,Tottori,Jul,144,GmWMC144,W2,124,2,37.07,69.83,299.01,141.5,2,10,19,58,52
3135,2019,Tottori,Jul,144,GmWMC144,W2,124,3,NA,39.94,163.25,NA,2,7,17,54,54
3136,2019,Tottori,Jul,144,GmWMC144,W2,124,4,NA,NA,NA,NA,NA,NA,NA,46,NA
3137,2019,Tottori,Jul,43,GmJMC043,W2,125,1,NA,NA,NA,NA,NA,NA,NA,38,NA
3138,2019,Tottori,Jul,43,GmJMC043,W2,125,2,13.42,36.35,127.21,41.47,6,7,12,43,21
3139,2019,Tottori,Jul,43,GmJMC043,W2,125,3,NA,42.28,142.09,0.1,6,6,15,41,42
3140,2019,Tottori,Jul,43,GmJMC043,W2,125,4,NA,NA,NA,NA,NA,NA,NA,41,NA
3141,2019,Tottori,Jul,121,GmJMC121,W2,126,1,NA,NA,NA,NA,NA,NA,NA,63,NA
3142,2019,Tottori,Jul,121,GmJMC121,W2,126,2,32.19,59.54,248.11,127.43,2,7,15,62,52
3143,2019,Tottori,Jul,121,GmJMC121,W2,126,3,NA,70.78,282.09,NA,3,9,18,60,68
3144,2019,Tottori,Jul,121,GmJMC121,W2,126,4,NA,NA,NA,NA,NA,NA,NA,55,NA
3145,2019,Tottori,Jul,15,GmWMC015,W2,127,1,NA,NA,NA,NA,NA,NA,NA,43,NA
3146,2019,Tottori,Jul,15,GmWMC015,W2,127,2,24.6,54.1,182.53,70.63,6,7,13,44,22
3147,2019,Tottori,Jul,15,GmWMC015,W2,127,3,NA,47.47,161.69,NA,6,7,13,37,46
3148,2019,Tottori,Jul,15,GmWMC015,W2,127,4,NA,NA,NA,NA,NA,NA,NA,38,NA
3149,2019,Tottori,Jul,2,GmJMC002,W2,128,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
3150,2019,Tottori,Jul,2,GmJMC002,W2,128,2,9.05,28.47,74.52,17.25,8,5,9,NA,13
3151,2019,Tottori,Jul,2,GmJMC002,W2,128,3,NA,40.35,110.3,NA,8,5,9,NA,16
3152,2019,Tottori,Jul,2,GmJMC002,W2,128,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
3153,2019,Tottori,Jul,44,GmJMC044,W2,129,1,NA,NA,NA,NA,NA,NA,NA,40,NA
3154,2019,Tottori,Jul,44,GmJMC044,W2,129,2,13.76,40.99,154.51,41.14,6,7,11,38,17
3155,2019,Tottori,Jul,44,GmJMC044,W2,129,3,NA,59.03,222.46,NA,6,6,11,44,39
3156,2019,Tottori,Jul,44,GmJMC044,W2,129,4,NA,NA,NA,NA,NA,NA,NA,42,NA
3157,2019,Tottori,Jul,107,GmWMC107,W2,130,1,NA,NA,NA,NA,NA,NA,NA,45,NA
3158,2019,Tottori,Jul,107,GmWMC107,W2,130,2,15.8,53.97,186.87,46.89,6,4,11,42,35
3159,2019,Tottori,Jul,107,GmWMC107,W2,130,3,NA,59.95,204.77,NA,6,5,10,45,48
3160,2019,Tottori,Jul,107,GmWMC107,W2,130,4,NA,NA,NA,NA,NA,NA,NA,49,NA
3161,2019,Tottori,Jul,17,GmJMC017,W2,131,1,NA,NA,NA,NA,NA,NA,NA,50,NA
3162,2019,Tottori,Jul,17,GmJMC017,W2,131,2,29.63,63.38,233.55,98.74,5,6,14,50,40
3163,2019,Tottori,Jul,17,GmJMC017,W2,131,3,NA,37.72,138.46,NA,5,7,13,51,24
3164,2019,Tottori,Jul,17,GmJMC017,W2,131,4,NA,NA,NA,NA,NA,NA,NA,52,NA
3165,2019,Tottori,Jul,13,GmJMC013,W2,132,1,NA,NA,NA,NA,NA,NA,NA,28,NA
3166,2019,Tottori,Jul,13,GmJMC013,W2,132,2,13.42,34.53,129.19,40.35,6,7,10,25,25
3167,2019,Tottori,Jul,13,GmJMC013,W2,132,3,NA,28.71,117.35,NA,6,8,12,31,25
3168,2019,Tottori,Jul,13,GmJMC013,W2,132,4,NA,NA,NA,NA,NA,NA,NA,31,NA
3169,2019,Tottori,Jul,185,GmWMC185,W2,133,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
3170,2019,Tottori,Jul,185,GmWMC185,W2,133,2,32.25,63.56,244.39,117.74,2,10,15,62,54
3171,2019,Tottori,Jul,185,GmWMC185,W2,133,3,NA,56.59,215.07,NA,1,8,14,69,61
3172,2019,Tottori,Jul,185,GmWMC185,W2,133,4,NA,NA,NA,NA,NA,NA,NA,66,NA
3173,2019,Tottori,Jul,77,GmJMC077,W2,134,1,NA,NA,NA,NA,NA,NA,NA,48,NA
3174,2019,Tottori,Jul,77,GmJMC077,W2,134,2,30.24,59.36,216.52,99.49,4,6,14,45,36
3175,2019,Tottori,Jul,77,GmJMC077,W2,134,3,NA,26.2,102.86,NA,5,5,9,42,19
3176,2019,Tottori,Jul,77,GmJMC077,W2,134,4,NA,NA,NA,NA,NA,NA,NA,45,NA
3177,2019,Tottori,Jul,65,GmJMC065,W2,135,1,NA,NA,NA,NA,NA,NA,NA,54,NA
