"","variety","treatment","plot","flower","dryWeight","plantArea","spectral475","spectral550","spectral660","spectral725","spectral850","GRVI","NDVI","NDRE","NDI","RTVI"
"W2-118","GmWMC156","W2",118,1,48.86,52.75,6335,7999,4187,41464,7355.5,0.217948861230335,0.1924335340605,-0.280749614187996,0.464555971015855,-278.785329496928
"W2-119","GmWMC012","W2",119,1,48.155,47,7594.5,8274.25,3924.5,32117,7132,0.209393919196925,0.208410510455364,-0.170705440982136,0.385850111081674,-132.406737891763
"W2-120","GmWMC115","W2",120,1,67.16,80.75,4963,6558,3215,30841,6676,0.230908231749431,0.276217097122511,-0.170379346881129,0.461700230724957,-141.741690624855
"W2-121","GmJMC099","W2",121,1,62.77,84,5963,6785.25,3500,31661,6909.5,0.209475622091031,0.247012970347808,-0.174017620887537,0.413530562919846,-149.865827275031
"W2-122","GmWMC108","W2",122,1,76.93,13.5,8157,9364.75,5221.5,38968,7509.25,0.165615410821534,0.103517584779256,-0.25461992625548,0.365844743375791,-253.104992483661
"W2-123","GmJMC063","W2",123,1,60.775,11.25,7380,7836,4594,36965,6977.5,0.15763666525484,0.128632903485837,-0.243053763227171,0.382151737266879,-234.109882828064
"W2-124","GmWMC144","W2",124,1,54.885,47.25,6406,7578,4308,30574,7632,0.168623826893337,0.1919974308954,-0.133170400918773,0.357382631372104,-101.808876127775
"W2-125","GmJMC043","W2",125,1,39.315,40.5,7410.5,8064.25,4337,34460,7239.25,0.191101844262755,0.199547496800063,-0.197608223639692,0.362706226717987,-166.032703554535
"W2-126","GmJMC121","W2",126,1,65.16,138,4608,6083,3215.5,27214,7009.25,0.20802866295063,0.271180866069079,-0.124196255894171,0.433323841480179,-94.8419939819243
"W2-127","GmWMC015","W2",127,1,50.785,100.5,5186.5,6640.5,3571.5,26978.5,7485.75,0.20290055023532,0.280655551714828,-0.0736546757237764,0.399657088481567,-64.5689078940644
"W2-128","GmJMC002","W2",128,1,34.41,138.25,4401,5742,3110,24474,7072,0.204618420595582,0.305017769210834,-0.0584466172307599,0.414349645922131,-50.499398912235
"W2-129","GmJMC044","W2",129,1,50.01,132.25,5345,6579.5,3509,26861,6930,0.210841393718073,0.263903208509608,-0.110432623652704,0.410546251734824,-82.9430211974354
"W2-130","GmWMC107","W2",130,1,56.96,89.5,5615.5,7081.5,3815.5,26202.5,7108,0.19697480469259,0.203685625239382,-0.114373240244116,0.365623794149134,-88.7187264153181
"W2-131","GmJMC017","W2",131,1,50.55,116,5082.5,6409.75,3516.5,27844.5,7182.5,0.195622959198877,0.264301544903215,-0.116257314385551,0.392951185688362,-90.5336877166149
"W2-132","GmJMC013","W2",132,1,31.62,43.25,5840,7025,3710,27643,7198.5,0.213174410805187,0.230087860149268,-0.102176792822726,0.363224044566222,-81.2062980125411
"W2-133","GmWMC185","W2",133,1,60.075,68.25,6602,7544,3899,29471,7230,0.196284837438335,0.187108566989676,-0.150359525492685,0.372661629366683,-119.781339197254
"W2-134","GmJMC077","W2",134,1,42.78,77.5,5533,6940.25,3868.5,29346.5,7195,0.180020763622224,0.203191901311864,-0.17148344957385,0.368003887075868,-130.297100249332
"W2-135","GmJMC065","W2",135,1,37.355,68.5,6580.5,7449.5,3963.5,32120.5,7469.5,0.194057675776234,0.189174701558317,-0.170551553972172,0.343297550275952,-142.699726071957
"W2-136","GmWMC084","W2",136,1,36.74,46.75,5354,6894,3605,25634,6845.5,0.208283500573709,0.243435127133069,-0.0891265363035781,0.326045439961215,-62.0325570825422
"W2-137","GmJMC054","W2",137,1,62.21,43.75,5880,6955,3916,28785,7303.5,0.180480207421127,0.182492009632908,-0.143514066010459,0.361414175603719,-111.663739517448
"W2-138","GmWMC022","W2",138,1,42.64,52,5208,6742.75,3454,25323,7259.25,0.213769921216015,0.277322605269893,-0.0745736602816491,0.363950969418472,-56.5546191607757
"W2-139","GmWMC073","W2",139,1,38.525,15,6220,7712.75,4219.5,29146.5,7500.75,0.201216095758922,0.191473659481307,-0.122868462424924,0.345689206505401,-101.167224189963
"W2-140","GmJMC161","W2",140,1,61.985,77.25,5649,7283.5,4104,29379,7145,0.181752697570194,0.1877402918631,-0.141291617893095,0.328462616986931,-111.246511456029
"W2-141","GmJMC081","W2",141,1,69.835,40.75,5321,6877.5,3811,29555,7372,0.198152291509024,0.232067031112044,-0.126877397968093,0.350426562203962,-105.05599562413
"W2-142","GmWMC120","W2",142,1,28.765,29,5536.5,7709.25,4136.5,32691.5,7933.75,0.196789302894786,0.174540466622459,-0.146316222173087,0.331720150257884,-125.005073956527
"W2-143","GmWMC036","W2",143,1,30.88,31.5,5532.5,7325.5,3444,31372,7325.25,0.260174803717203,0.290065408358418,-0.144408298024544,0.420471708519025,-123.667256127452
"W2-144","GmJMC130","W2",144,1,37.14,16.5,7679,8855.25,5261,33078,7770.75,0.157833857053575,0.131209377761543,-0.162732975859733,0.302435637305306,-141.880348625605
"W2-145","GmJMC008","W2",145,1,27.76,86,5559.5,7701.75,4246,37373.5,8021.75,0.190898656746794,0.2314773178317,-0.211461172365134,0.418545737615708,-198.920492585642
"W2-146","GmJMC177","W2",146,1,57.435,65,5874.5,7770.25,4078,37806,7836.75,0.189113225315161,0.208283781921319,-0.21460703278808,0.43884923339987,-206.683645355733
"W2-147","GmWMC168","W2",147,1,51.345,34,6875.5,9195.5,4871,44386,8771.25,0.196953947291141,0.177802895818928,-0.239136815467275,0.415203783858704,-265.142134585693
"W2-148","GmWMC141","W2",148,1,51.645,32,7689,9377.5,5221,41459,8301.75,0.168535646675495,0.153591484619906,-0.246795562426348,0.366746233433438,-242.51329797961
"W2-149","GmWMC113","W2",149,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-150","GmJMC092","W2",150,1,40.395,77.75,6753,8671,4637,49411,9112,0.177470171040376,0.227907108578613,-0.228621677228307,0.44842404206806,-285.677717726464
"W2-151","GmWMC132","W2",151,1,46.85,70.25,4903,6397,3516,24706,7030.5,0.190187173598522,0.262770181288703,-0.0721192557698868,0.345812554242582,-50.0348043028393
"W2-152","GmWMC181","W2",152,1,15.9,39,5276,7436.75,4162.5,29675.5,7255.5,0.190309856757456,0.194041016946797,-0.128927421352095,0.352388876880406,-102.821438657559
"W2-153","GmWMC029","W2",153,1,47.81,49,5380.5,6768.25,3663,24842.5,6978,0.200963897432144,0.182586339470171,-0.105583875930888,0.3191714424287,-67.3804337935867
"W2-154","GmJMC116","W2",154,1,57.1,78.25,5751,6935,3830,28600,6776,0.188508683148033,0.179281845584081,-0.145088594243158,0.333947413728376,-106.306303123972
"W2-155","GmWMC160","W2",155,1,58.02,31.5,6741,8426.5,4496,31788.5,7100.75,0.187273024905054,0.151875647389185,-0.177777327428692,0.305193437203611,-133.431455718435
"W2-156","GmJMC179","W2",156,1,55.23,151,4496,5855.5,3101,26402.5,7035,0.20599596444923,0.309269470417064,-0.0871198850881177,0.411348408512967,-69.3011992998848
"W2-157","GmWMC169","W2",157,1,60.77,97.5,4002.5,5313.25,2707,19966.5,6615.25,0.232049519012686,0.347166426334045,0.0160020189422373,0.373461938082878,2.28493015957538
"W2-158","C1322","W2",158,1,38.43,49,6351.5,7160.75,3738.5,29245,6724.5,0.201561683166417,0.201764181671615,-0.180457182474982,0.364628990991456,-138.754820959098
"W2-159","GmJMC050","W2",159,1,31.635,61,6463.5,8412,5048,29365,7969,0.177808238499359,0.152658183451335,-0.0709393201960734,0.22501540306073,-57.8685012322572
"W2-160","GmJMC003","W2",160,1,47.575,118.5,5050.5,6662.25,3491,26264.5,6885.5,0.214184288066253,0.260778241195507,-0.119137461962235,0.379604212579054,-91.8340944332201
"W2-161","GmWMC150","W2",161,1,10.075,27.5,5538.5,6736.5,3551,38555,6447.75,0.21330155424371,0.200338596425136,-0.302454734240225,0.492559489489528,-275.981440609773
"W2-162","GmJMC180","W2",162,1,38.13,74.5,4781,6679.25,3485,27316,7275,0.22912026840638,0.277571235433959,-0.0993394743194895,0.397426123582588,-80.8885872088051
"W2-163","GmWMC066","W2",163,1,44.17,85.75,4742,6228.5,3333,27834,7509,0.213249868279666,0.276942089981308,-0.0560333098493652,0.382755768299026,-45.5010697243721
"W2-164","GmWMC089","W2",164,1,49.66,94.25,5485,6588,3667,28996,6884.5,0.1941341615477,0.225427680971297,-0.149507736389229,0.365713325243279,-112.418992623755
"W2-165","GmWMC006","W2",165,1,26.385,42.3333333333333,5162,6662.5,3894,36461,6457,0.1789730348605,0.180260513631937,-0.29071121276597,0.476557048621925,-242.056866442011
"W2-166","GmWMC171","W2",166,1,48.605,31.5,4439,6393.5,3371,29755.5,6556.5,0.213733604917802,0.232893613217698,-0.184076987374679,0.405177846285534,-135.039225859845
"W2-167","GmWMC154","W2",167,1,28.42,86.75,5203,6405,3240,28554,7074,0.215462740587444,0.294120094677814,-0.147644358784029,0.42941419438855,-114.68747275248
"W2-168","GmWMC048","W2",168,1,48.535,56.5,5919,6908,3502,27269,7101.5,0.215775892071896,0.221531319371502,-0.134812498998729,0.378959688140224,-92.3870296993398
"W2-169","GmWMC159","W2",169,1,30.375,32.5,7163,8045,4241,32148,6813.75,0.197822120438836,0.168658120422963,-0.172299527136641,0.37520746578118,-136.756339096769
"W2-170","GmJMC078","W2",170,1,28.395,59.75,6680,7419.5,3689,28363,7200.5,0.214775670926186,0.208585186030209,-0.132956624604175,0.379721636348732,-102.038228132525
"W2-171","GmJMC112","W2",171,1,33.635,55.5,5723,7096.75,3644.5,26832,6985.75,0.22239727492525,0.249479633886315,-0.104936657923697,0.348236345482703,-86.4084214290859
"W2-172","GmWMC042","W2",172,1,21.605,32,5240,7077.25,3716,39834.5,7060.5,0.211155155504541,0.238714631184049,-0.268227773172672,0.484673439300838,-248.992149850306
"W2-173","GmWMC136","W2",173,1,34.315,26,5945,7826.5,4580,33296.5,6924.5,0.172708476064507,0.139894980821613,-0.212896513047069,0.363596379019389,-176.507494507556
"W2-174","GmWMC170","W2",174,1,23.64,23.5,6174.5,7918.5,4384,42314.5,7029.5,0.186653225305036,0.179234141523134,-0.296996614019747,0.446951886380153,-291.845785682042
"W2-175","GmWMC011","W2",175,1,32.875,45,5465,7031.75,3885,26409,6881,0.18969181629917,0.191499053359209,-0.14685598981335,0.357270518953669,-96.1030722382681
"W2-176","GmJMC137","W2",176,1,39.775,135,5241.5,6621,3365.5,29432.5,7041.25,0.231334167846382,0.28915273565477,-0.149762769607623,0.438674193273064,-116.094349608207
"W2-177","GmJMC037","W2",177,1,28.155,69.75,6037,7437,3892,26324,6865,0.200019070759067,0.216563338040055,-0.124037635177396,0.342691829621662,-86.213305764209
"W2-178","GmJMC098","W2",178,1,58.83,65.5,6394.5,7760.25,4101.5,28092,7601.25,0.193129118739338,0.207547713891105,-0.0870439440843605,0.295470541049162,-71.758894361375
"W2-179","GmJMC101","W2",179,1,35.97,169.5,5237.5,6797.75,3546,28842,7708.5,0.225605581184238,0.278769766963097,-0.0865084604547012,0.388766718065541,-75.3861135389072
"W2-180","GmWMC187","W2",180,1,28.36,42.5,6172,7915.75,4272.5,29538,7228,0.210922171917186,0.193499421462602,-0.127462421915907,0.343551638423405,-102.367076968388
"W2-181","GmWMC027","W2",181,1,27.695,57,5986.5,8062.5,4047,29288,7676.5,0.219624777772377,0.203870421482755,-0.108205314787885,0.344817870456544,-79.9543235616496
"W2-182","GmWMC045","W2",182,1,40.2,42,6321,7303.75,3969,32703,6359.5,0.221098179537304,0.167366811280029,-0.193002838865623,0.351112081744673,-157.913561703521
"W2-183","GmWMC152","W2",183,1,49.42,60.25,6828,7768,4307,28492,7687,0.181268230087813,0.170008674867225,-0.119567699012991,0.314808290630337,-88.4921840923177
"W2-184","GmWMC188","W2",184,1,23.08,54.5,6129.5,7789.75,3942.5,28517.5,7197.75,0.217451834972691,0.194215442517654,-0.141569893695251,0.341093109705914,-110.327757874645
"W2-185","GmJMC004","W2",185,1,30.785,74,5670.5,7003.5,3821,28455,7666.75,0.19709273773416,0.251703599973866,-0.107901492298072,0.369960723617856,-88.9244013130141
"W2-186","GmWMC122","W2",186,1,45.575,50,6337.5,7839,4316,27315,7241,0.191229329091929,0.164850861090796,-0.0916119791683943,0.26310234033584,-61.1990584199991
"W2-187","GmJMC057","W2",187,1,26.655,39,5346,7392.75,3796,26484,7230.25,0.225540419389188,0.234647650947322,-0.112435681502308,0.360971060726666,-76.7395491875088
"W2-188","GmWMC127","W2",188,1,56.11,44.75,5893,8038,4324,29609,7634.5,0.19501052906463,0.180468434480871,-0.123325474523503,0.315948963630464,-100.650801216562
"W2-189","GmJMC061","W2",189,1,51.945,79.75,5599,7214,4057,29107,7273,0.189734146931955,0.196438032362414,-0.122591023984204,0.336085592240306,-99.2973871706644
"W2-190","GmWMC124","W2",190,1,31.505,23.5,5860,7750.5,4321.5,30399.5,7394.25,0.192029913412799,0.143061099435569,-0.131640374776331,0.298733429714861,-100.774752510282
"W2-191","GmWMC166","W2",191,1,47.52,19,6811,8348,4217.5,30402.5,7220,0.217402806279435,0.158855347011979,-0.160183650888909,0.330676450693928,-127.607161890163
"W2-192","GmWMC123","W2",192,1,55.45,121.75,5002,6820.5,3483,29381,7387.5,0.224657700269349,0.267020628423592,-0.122206630318053,0.392497990685903,-99.1561845595289
"W2-193","GmWMC163","W2",193,1,38.825,40,6099,7905.5,4007.5,30796.5,7209.25,0.20532246624769,0.201569532729307,-0.154488264903227,0.344175839831809,-126.388426606888
"W2-194","GmWMC075","W2",194,1,35.165,49,5882.5,7665.75,4061,35987,7787.25,0.197139141829941,0.196817947463311,-0.202547949742268,0.411589879403197,-192.528105440431
"W2-195","GmWMC103","W2",195,1,24.725,49.25,5650,7577,3845,33593,7344.5,0.222328841325611,0.234917170296181,-0.179222888701535,0.388473591102919,-167.965564783413
"W2-196","GmJMC184","W2",196,1,34.34,48.25,6854,8609.5,4820,40308,7857.5,0.170398419954575,0.151317941187916,-0.228862635664813,0.395982044579514,-228.369760739375
"W2-197","GmJMC026","W2",197,1,31.96,33.6666666666667,7328,9666.5,4978,50118,9365.5,0.188624116712093,0.177099917351959,-0.254690094417997,0.476871436348926,-304.854183360762
"W2-198","GmJMC067","W2",198,1,36.26,47.75,7129,9387,4863,44791,8582.5,0.208270497505483,0.187881313220712,-0.239452242814713,0.418110162479179,-246.213423038037
"W2-199","GmWMC119","W2",199,1,50.77,77,7689,9420,4780,52397,9622,0.202088702496599,0.206722483948977,-0.239510347822382,0.48306147366629,-307.545347145561
"W2-200","GmJMC097","W2",200,1,54.85,69,7478,10184.5,5175,50563,9716.75,0.198493815114368,0.198582526838967,-0.251969388519838,0.426622170006744,-294.934833619516
"W3-001","GmWMC190","W3",1,1,21.29,66.5,5714,8196.5,4400,29231,8443.25,0.205053224720942,0.211276646660519,-0.0934378580094148,0.307673852112694,-70.0702000695228
"W3-002","GmJMC079","W3",2,1,39.07,115.5,5525,7437,3858,28492,7852.5,0.196300454002237,0.236018336224128,-0.103563478987315,0.3419256952096,-80.0106172666324
"W3-003","GmWMC038","W3",3,1,12.88,16.3333333333333,6315,7810.5,4392,31179,6563,0.190843834044017,0.129880616524642,-0.13909455969713,0.313326789449335,-112.485602448041
"W3-004","GmWMC027","W3",4,1,25.625,53.5,5671.5,7742.25,4143.5,28613,7771.25,0.206953977537239,0.231455781337234,-0.0895325592262004,0.318372853221109,-74.3959124647804
"W3-005","GmWMC123","W3",5,1,35.965,78.5,5769.5,6923.25,3554.5,22595,6885.5,0.22180006994547,0.255157617393991,-0.0318248166033089,0.297697392867869,-21.2260364739772
"W3-006","GmWMC159","W3",6,1,24.105,58.25,6427,7758.5,3927,31240,7205,0.205767380082764,0.215317763572202,-0.17885355937862,0.397090463387628,-146.804185833803
"W3-007","GmJMC013","W3",7,1,10.675,41.5,6342,7810,4385,29798.5,7059.75,0.173308413869133,0.173613704251411,-0.143035017751116,0.330286291991502,-113.387649180894
"W3-008","GmWMC153","W3",8,1,29.245,62.5,5814,7089.5,3786.5,29877,6957.25,0.207259559936625,0.23089336167736,-0.162632940026537,0.394646153640343,-123.378788371459
"W3-009","GmWMC045","W3",9,1,22.685,48,5811,7207.75,3732,32925,7457.25,0.211707269032799,0.231443279828323,-0.183300733711506,0.399637270803884,-155.329864709133
"W3-010","GmJMC131","W3",10,1,57.01,135.75,5709,7780,4290,31163,7875.5,0.192339537907651,0.192916683884103,-0.140522238840285,0.333686718417385,-119.467164612498
"W3-011","GmJMC069","W3",11,1,37.475,100.5,5720,7181.5,3743.5,28588,7138.75,0.215896913761732,0.233533328240365,-0.130278488958255,0.379097528411088,-101.408100268795
"W3-012","GmJMC116","W3",12,1,57.13,65.5,6286.5,7906.25,4414.5,32675,8090.5,0.176522973128863,0.183509853127373,-0.1162204762918,0.330088247750555,-104.644493386102
"W3-013","GmWMC024","W3",13,1,30.31,72,5797,7458.75,4105.5,28810.5,7519.75,0.192278334597793,0.232385629289051,-0.0918009816813697,0.349847386669442,-77.1353492856298
"W3-014","GmWMC020","W3",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W3-015","GmJMC044","W3",15,1,29.87,54,5197,6902.5,3418.5,28185,7164.5,0.232627488885814,0.243650511932351,-0.0764193551369736,0.371476872330512,-62.3751019196169
"W3-016","GmJMC007","W3",16,1,21.285,44.3333333333333,6939,7895,4473,28717,7862.5,0.192688192268262,0.209945204620397,-0.099691421084606,0.301216756452729,-74.7779548627927
"W3-017","GmWMC154","W3",17,1,35.93,75.75,5935,7013,3591,31591,6840.5,0.237860067858912,0.235830849826002,-0.214696608165348,0.464914078486484,-165.589298968016
"W3-018","GmJMC149","W3",18,1,44.155,112,6233,7537,3722.5,29201.5,6962.5,0.216542750358264,0.211010241726143,-0.13654285592855,0.370833561285477,-103.903434878538
"W3-019","GmJMC025","W3",19,1,30.855,40.25,7651,8463.5,4182,33560,7621,0.224038520298505,0.188837881325928,-0.182813819583613,0.373180693473277,-158.406762054203
"W3-020","GmWMC086","W3",20,1,19.785,76.5,6236,6812,3463,32372.5,7405.5,0.23788162391943,0.268278662839648,-0.171892660411799,0.456818284393468,-153.052822016322
"W3-021","GmWMC119","W3",21,1,50.29,128.75,5761,7023.5,3513,31080,7277,0.229111128259449,0.260146734541057,-0.154441665964716,0.424605896862739,-130.096132337515
"W3-022","GmWMC165","W3",22,1,35.41,35,7683,8181,4007,29052,7075.5,0.208796241304156,0.199211360182471,-0.133739381754388,0.330874302404499,-105.445399982008
"W3-023","GmWMC186","W3",23,1,24.195,23,6566.5,8757,4571,36211.5,7412.75,0.198923885920934,0.171491093866546,-0.24520716382675,0.38183120576684,-208.273419411188
"W3-024","GmWMC151","W3",24,1,41.33,52.75,7136,8828,4472,32691,8250,0.20187329178507,0.169477291899194,-0.183688742282882,0.346357592344107,-150.610445465648
"W3-025","GmWMC160","W3",25,1,23.11,23.5,8097.5,9345.5,5162,37348,7673.5,0.18810693708968,0.12302110051809,-0.215834132013403,0.347418670175979,-185.26526524254
"W3-026","GmJMC040","W3",26,1,43.22,37.5,7265.5,8334.75,4607,30437.5,8364,0.176646867087777,0.196537904973872,-0.084970691341143,0.334373499939064,-75.7690060913338
"W3-027","GmJMC102","W3",27,1,30.695,69.75,7334,8272,4738,35814,7803.5,0.161289322258663,0.165822086644073,-0.171799034436437,0.340103139895638,-155.757216260769
"W3-028","GmJMC139","W3",28,1,48.565,156.75,5071,6809,3374,28755,7491.5,0.227043343847788,0.283444189992863,-0.126802620113932,0.410688021480958,-98.3244108250003
"W3-029","GmWMC072","W3",29,1,47.825,120.5,4923,6546,3380.5,30332.5,7559,0.212443635015933,0.289148316650885,-0.123413064251819,0.435004339940355,-105.794044387015
"W3-030","GmWMC171","W3",30,1,45.775,78.5,5668.5,7320.75,3761,32817.5,7372.75,0.217829761559653,0.256848016952587,-0.168583528389677,0.448578677837027,-138.079773909928
"W3-031","GmJMC039","W3",31,1,40.545,96.5,5474.5,6680.75,3650,30923,6804.75,0.194691527578219,0.215266221822849,-0.187983530479456,0.404779068929076,-151.010529653245
"W3-032","GmWMC166","W3",32,1,39.875,50.75,7242,8822.5,4585,33135,7550,0.208419308321467,0.145780919441958,-0.186452753042827,0.339896867180559,-146.841535225718
"W3-033","GmJMC061","W3",33,1,56.96,121.5,5169,6881.5,3565,28661,7420,0.211710634476698,0.262218695004618,-0.118323517674639,0.392132908700607,-91.9228961278643
"W3-034","GmJMC051","W3",34,1,49.02,92.5,6047,7314.25,3892,30805.5,7137.25,0.198814451435117,0.199174995548884,-0.173773785734045,0.381169336321335,-138.679651331822
"W3-035","GmJMC091","W3",35,1,36.43,165,5258.5,7201.25,3680,28008.5,7518.75,0.225356192952108,0.263804877780133,-0.0799753265052069,0.376749692407817,-71.2818492813432
"W3-036","GmJMC081","W3",36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W3-037","GmWMC074","W3",37,1,22.665,19,6916,8220.75,4708.5,34299.5,7679.75,0.167832049444872,0.137926209478256,-0.187723350937078,0.328971896966837,-165.955313123469
"W3-038","GmJMC049","W3",38,1,24.51,26.75,6931,8625,4500,30507,7539,0.19744662971072,0.191673136194802,-0.130177285697166,0.332480685428759,-110.883794866198
"W3-039","UA-4805","W3",39,1,26.535,42,5569.5,7436.25,4178.5,29772,7246.25,0.184429727798521,0.185343850094781,-0.154689446425991,0.334591339423898,-123.445272849551
"W3-040","GmWMC124","W3",40,1,43.32,37.75,5950,7788.5,3938,32160,7693,0.195830324792648,0.180996174232982,-0.175134132147646,0.374854911648904,-142.339869779799
"W3-041","GmWMC142","W3",41,1,33.15,46.75,6638,8629.5,4729,34593,7765,0.182489894004926,0.147993029009527,-0.159715526388785,0.336930156574659,-141.994681299898
"W3-042","GmJMC017","W3",42,1,38.4,75.75,5464,7351,3650,37202,8274.5,0.215828405969061,0.255873421341615,-0.172436280724212,0.425732746945646,-164.871813695862
"W3-043","GmJMC080","W3",43,1,27.14,57,6458,8072.25,4249,35327,8333.75,0.197488226562368,0.196753622460801,-0.159254135471104,0.376904291076505,-150.976936969347
"W3-044","GmWMC011","W3",44,1,34.145,27.25,7862,9571.5,4828,39388,8311.5,0.180568714918505,0.137405158746909,-0.200527245516344,0.358682642606305,-205.015899969504
"W3-045","GmJMC101","W3",45,1,52.735,124.25,5734,7441.5,4090,33044,8026,0.183194455807805,0.223283631625562,-0.143695260733245,0.376800510883597,-128.442285586164
"W3-046","GmJMC041","W3",46,1,18.86,44.5,6542.5,8344.25,4513,41894,8639,0.198996259798823,0.229032296006014,-0.21061175541139,0.42885007695327,-219.152249543976
"W3-047","GmWMC162","W3",47,1,45.395,50.75,7202,9062,4968,37728,8777,0.180384620263329,0.179065090583743,-0.201704710044462,0.363206675311194,-197.233632038977
"W3-048","GmJMC078","W3",48,1,44.235,87.5,6481,8613.75,4573.5,42063,8693.5,0.208929771559087,0.217816421673756,-0.222573532880437,0.425845042547695,-242.722529315505
"W3-049","GmWMC156","W3",49,1,35.885,56.5,7508,10200.5,5005.5,50935,9238.75,0.22793380384883,0.209636869709102,-0.257374594231542,0.452567906420169,-314.523638178701
"W3-050","GmWMC089","W3",50,1,35.52,45,8788,11141,5628,52816,10131.5,0.191272860410627,0.171262291130609,-0.243670717109125,0.447501519667576,-321.074187815106
"W3-051","GmWMC140","W3",51,1,29.895,51.25,5861,7556.5,4079,25572,7885.5,0.195902648665314,0.235374555029473,-0.0351227995217563,0.301823090715875,-30.0806310618869
"W3-052","GmWMC042","W3",52,1,18.335,52.25,4605,6879,3333,23997,6851,0.244714435668612,0.292211002436467,-0.0400972296809291,0.359881953616747,-32.2325881248438
"W3-053","GmWMC083","W3",53,1,31.655,79.5,5291,7639.5,4025,26414.5,8033.75,0.195711620057518,0.205665673481537,-0.0463862020036479,0.284708888861252,-36.5230659789402
"W3-054","GmJMC052","W3",54,1,15.38,48.75,7410,8672,4399,29275,8102.5,0.194541161411502,0.178012197962799,-0.0879954324732835,0.290431352459506,-76.0149658011262
"W3-055","GmJMC067","W3",55,1,29.405,95,5973,7284.25,4073,28372,7465.75,0.187615837003979,0.192793158768719,-0.13437413239924,0.340602486549258,-99.0669506191267
"W3-056","GmJMC004","W3",56,1,16.875,58.25,5396,6947.5,3712,24553,7605.5,0.209189540081774,0.242668700542059,-0.0320471993431896,0.323223673257078,-29.891538326246
"W3-057","GmWMC012","W3",57,1,21.49,33.6666666666667,7198,7563.5,3898,27142,6686.5,0.182400517833878,0.186738646405661,-0.11740517727335,0.303606333839096,-85.3418815236276
"W3-058","GmJMC054","W3",58,1,36.18,105.5,4916,6433.25,3516.5,25786.5,7269.25,0.205754479948176,0.270612164430166,-0.0700455079660374,0.386106818636804,-55.2136785044292
"W3-059","GmWMC135","W3",59,1,50.12,88.75,5438,7348,4149,28668,7430.5,0.186526490037393,0.206564322689372,-0.128149235040171,0.325806975182559,-100.391486543344
"W3-060","GmWMC075","W3",60,1,29.48,68.6666666666667,7561.5,8447.75,4531,30832.5,7781.5,0.182947237596624,0.185482539161569,-0.114121402480594,0.305916790886904,-87.6449991172811
"W3-061","GmWMC035","W3",61,1,49.1,145.75,5317,7092,3790,27058,7044.5,0.202529186351014,0.225419479530502,-0.0960259766270457,0.350055478018814,-69.2474553854096
"W3-062","GmJMC172","W3",62,1,44.295,62.25,7007,7654.5,4318,32601,7404,0.17745922124671,0.17460253940156,-0.185976421906536,0.382893604748612,-144.736175180346
"W3-063","GmWMC157","W3",63,1,20.41,49.5,7600,8100.75,4232,34670,7516.5,0.191892632530878,0.188858312133146,-0.226974793648266,0.40480724682799,-198.636460033972
"W3-064","5002T","W3",64,1,56.125,44.5,6547.5,7679.25,4073,29260.5,7387.25,0.203661234356214,0.193394378583004,-0.133418360161178,0.33827743765526,-101.109649092414
"W3-065","Tachiutaka","W3",65,1,30.36,60,6357,7625.25,4073.5,29966,7119.25,0.195388323647474,0.204163190682349,-0.151951289945723,0.351626174019959,-123.897282900989
"W3-066","GmWMC187","W3",66,1,40.78,49,5986.5,7390.5,3943.5,26710,7208.25,0.193826159594215,0.22179730665351,-0.0703141639475707,0.296446049655748,-52.8093068982951
"W3-067","GmWMC175","W3",67,1,67.69,127.75,5498,7082.5,3735,29727,7398.5,0.215864267849824,0.24113314702239,-0.145816455098176,0.386071535292541,-118.991953162689
"W3-068","GmJMC097","W3",68,1,46.415,87.5,5801.5,7739,3986,28006.5,8286.5,0.219343781245533,0.242788805860297,-0.0535630333690791,0.294563460595785,-42.1975499967332
"W3-069","GmJMC003","W3",69,1,33.965,117.5,5785,6970.5,3732.5,26629,7034.5,0.206353723399742,0.233866025725584,-0.0806962718410189,0.341532733461628,-60.4332199162964
"W3-070","GmWMC189","W3",70,1,18.765,37.5,7327.5,8331.25,4317.5,27858,7570.25,0.205801099155748,0.182582130911229,-0.100617382317492,0.31130441632932,-78.6864293818341
"W3-071","GmWMC048","W3",71,1,25.07,62.3333333333333,5525,7028.5,3511,30835,7160.5,0.238005315791007,0.246233879136615,-0.151339264522571,0.401392592138638,-126.097262797702
"W3-072","GmWMC132","W3",72,1,57.74,84.25,6211,7530.5,3812,26103,7167.5,0.199615127375733,0.225858220353312,-0.0737849844730908,0.321158536366046,-57.4069165849118
"W3-073","GmJMC026","W3",73,1,37.38,90,5274.5,7720,3903,30625,7775.75,0.224492277865623,0.247566337347617,-0.127964172305176,0.396158827869567,-107.457920675182
"W3-074","GmJMC092","W3",74,1,51.495,157.25,5648,7004,3713,29309,7052.5,0.198005964554857,0.207845054081899,-0.115773790344537,0.355685722583178,-94.1029493288972
"W3-075","GmWMC143","W3",75,1,57.495,86.25,5514,7555.5,3863,29164,7737,0.2175176758097,0.217991127439516,-0.10318624597103,0.338141338919056,-84.708088222807
