"","variety","treatment","plot","flower","dryWeight","plantArea","spectral475","spectral550","spectral660","spectral725","spectral850","GRVI","NDVI","NDRE","NDI","RTVI"
"W2-116","GmJMC041","W2",116,0,35.11,788.75,2809,3957.75,2096.5,24312.5,7507,0.218997299236422,0.4935395696233,-0.00574412875096137,0.524148297475819,-17.0792748720764
"W2-117","GmJMC016","W2",117,0,32.68,1029.25,2162,3431,1630,22900,7261.5,0.258370554621894,0.58095015917513,0.00528106202205145,0.586005189497268,-10.6244167114963
"W2-118","GmWMC156","W2",118,1,48.86,976.5,2251,3986.75,1779,26341.5,7799.25,0.291903269024222,0.571251409881177,-0.0275551179908726,0.607739816163567,-32.2999287996969
"W2-119","GmWMC012","W2",119,0,48.155,755.25,2287,4086,1761,26768,7763,0.298251320412553,0.568079391080109,-0.0315379509123495,0.622669660188244,-32.7799143583104
"W2-120","GmWMC115","W2",120,0,67.16,869.25,2072,3422.5,1658,23459,7508.5,0.247317210993074,0.584937489330203,0.0169429387982049,0.58600681572172,-6.13334873665644
"W2-121","GmJMC099","W2",121,0,62.77,1147.75,2304,3813.5,1731,24426,7633,0.274687269528979,0.567127465293484,0.00702150440402804,0.587051928758647,-10.5328740665612
"W2-122","GmWMC108","W2",122,0,76.93,690.25,2874,4020.25,2031,23880.5,7184.25,0.240500640761018,0.476341291098374,-0.0300797422623195,0.535937067315599,-25.7644802750559
"W2-123","GmJMC063","W2",123,0,60.775,617,3803,5070.5,2726,26953,7212.5,0.209685466879104,0.363809355921101,-0.0717122715236505,0.455192788709705,-49.5145742415857
"W2-124","GmWMC144","W2",124,1,54.885,914.5,2218.5,3635.5,1743,23311,7132.25,0.268758393227365,0.55543204536891,0.00566131645415691,0.585246101189573,-10.5304202600922
"W2-125","GmJMC043","W2",125,0,39.315,939,3421.5,4872.5,2512,26192,7378.25,0.223499519424033,0.42913569883839,-0.0431223537937975,0.493491728526328,-36.0133864345837
"W2-126","GmJMC121","W2",126,1,65.16,1044.5,1652,3149.75,1397.5,21812.5,7236.75,0.300251567390711,0.636281920687297,0.0431228444794223,0.616091142180845,7.39059135609349
"W2-127","GmWMC015","W2",127,0,50.785,1098.5,1652,3264.25,1397.5,22990.5,7633.5,0.312811702346657,0.651879570278908,0.0314999327931681,0.635714631134251,1.62230282991948
"W2-128","GmJMC002","W2",128,0,34.41,455.75,3149,4106.5,2300.5,23813,7739,0.20383031217796,0.478791144993509,0.0332014718953563,0.501068293346595,4.77613126701191
"W2-129","GmJMC044","W2",129,0,50.01,935,1965,3104.25,1511.5,20667,6917.25,0.258284576092,0.598623504161046,0.0485145570598704,0.58154176767289,10.1473387121949
"W2-130","GmWMC107","W2",130,0,56.96,966.5,2651,3950,1941,23027,6860,0.246033227578955,0.499374817552673,-0.0137070134351212,0.523781958929552,-18.6576095731729
"W2-131","GmJMC017","W2",131,0,50.55,1086.25,1870,3156.5,1407,21978,7042,0.277422063213695,0.621305742555633,0.0150624938746529,0.617450814245045,-6.49058703099892
"W2-132","GmJMC013","W2",132,0,31.62,743.25,2514,4040.25,1927.5,25149.5,7452.25,0.26110786688621,0.52791834063108,-0.0157039666316736,0.575774218335534,-22.7264879139737
"W2-133","GmWMC185","W2",133,1,60.075,876.25,3352,4426.25,2275.5,24684,7219.5,0.219539879577122,0.42393406175057,-0.0278269350443512,0.483987951533887,-25.11731725083
"W2-134","GmJMC077","W2",134,0,42.78,1098.5,2159,3517.5,1632,22882,7170.5,0.269976244179344,0.57483415456644,0.00967876014540827,0.592348517073586,-9.08754140963746
"W2-135","GmJMC065","W2",135,0,37.355,707.75,3343,4780.5,2361,25542,7107,0.239372612716429,0.421799708639946,-0.0476184239661246,0.485807606940446,-36.7906165409409
"W2-136","GmWMC084","W2",136,0,36.74,693.75,2445,3772.5,1815,23427,7197,0.258547795971447,0.532452365510124,0.00239176013893603,0.550809419364225,-11.9688724502873
"W2-137","GmJMC054","W2",137,0,62.21,866,2379,3879.5,1754,23796,7504,0.276865669560821,0.552412963110082,0.0134037042445237,0.555956937687698,-5.76703579290493
"W2-138","GmWMC022","W2",138,0,42.64,869.75,2024,3338.5,1498,22509,7429.5,0.289539097939597,0.616720225130796,0.02463115178848,0.60885776602014,-1.79264069223373
"W2-139","GmWMC073","W2",139,0,38.525,397.5,3286,4210.5,2160,23558,6950,0.218994823074113,0.452401603232929,-0.0202204668217015,0.485950424048217,-22.0824759357705
"W2-140","GmJMC161","W2",140,1,61.985,1172,2253.5,3602.5,1671,22741.5,6970.5,0.273224150684439,0.548992230297468,0.00113399747267736,0.568531190946729,-9.85536837595154
"W2-141","GmJMC081","W2",141,0,69.835,615.5,2660,4282.25,2058,24466,7190.5,0.249276247072652,0.495740760722,-0.0185469737204879,0.520216686053196,-22.7339158229857
"W2-142","GmWMC120","W2",142,1,28.765,633.75,4390,5646.5,3208,25722,7154.5,0.182163208810231,0.284895716634542,-0.0439240212273893,0.344111431091015,-33.2643721868798
"W2-143","GmWMC036","W2",143,0,30.88,627.75,1994,3421.5,1485,24102,7920.5,0.309432270553129,0.639547784772938,0.0363448029861404,0.623465641570801,4.00823862347393
"W2-144","GmJMC130","W2",144,0,37.14,349.25,4740,5740,3226,26971,7528,0.185475164789212,0.30078544643903,-0.0349100734338944,0.353290953822556,-29.5419326102732
"W2-145","GmJMC008","W2",145,0,27.76,645.75,3774,5063.5,2698,26197,7750,0.214177510194076,0.408801262357549,-0.0138707243103193,0.44940049523164,-19.7150792750895
"W2-146","GmJMC177","W2",146,1,57.435,1048.25,2425,4007,1811,24719,7757,0.278163390966467,0.567282513790135,0.0262421888736871,0.566138555099084,0.0990547269921187
"W2-147","GmWMC168","W2",147,1,51.345,1068.25,2729,4083,2012,23638,7514,0.247355634992808,0.516463854394938,0.0373181418695954,0.520680833373036,7.19856259754954
"W2-148","GmWMC141","W2",148,1,51.645,742,4054,5562,2933,27699,8216.5,0.204200219642888,0.360325388359293,-0.0131758186548471,0.408829248285892,-19.7842162685163
"W2-149","GmWMC113","W2",149,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-150","GmJMC092","W2",150,0,40.395,776.25,5167,6215.75,3415.5,29031,8443,0.176805559399505,0.318439969409376,-0.014874107159464,0.393970860814487,-21.4507272756014
"W2-151","GmWMC132","W2",151,0,46.85,780,3422,4696,2501,25596,7552.5,0.225384430271165,0.413403942044046,-0.0292277256778866,0.492184404807298,-27.4255801305465
"W2-152","GmWMC181","W2",152,1,15.9,419.5,4851.5,5964.5,2995.5,29985.5,7393.25,0.22149546805355,0.276874386027675,-0.102783682609125,0.463665287472367,-72.2062637555375
"W2-153","GmWMC029","W2",153,0,47.81,687.5,3967.5,5436,2862.5,28346,7636.75,0.220614174117263,0.368250451067608,-0.0607524888061837,0.474614092569078,-48.0765947544301
"W2-154","GmJMC116","W2",154,0,57.1,1346.5,2735.5,4188.5,2088,25472.5,7544.5,0.240159047978938,0.497001351105833,-0.0120419593728522,0.53431434207116,-20.2820554736559
"W2-155","GmWMC160","W2",155,1,58.02,736.75,3236,4759.5,2463,27296,7622.5,0.239205633679734,0.441410522573828,-0.0501319006511619,0.51160596741114,-41.5494581103403
"W2-156","GmJMC179","W2",156,1,55.23,1422.5,1773,3236,1453.5,23671,7716.25,0.294497223800375,0.642580329945722,0.0335935132759138,0.639653503864937,1.55284418665762
"W2-157","GmWMC169","W2",157,0,60.77,960.5,2100.5,3309.5,1687,22759,7481,0.234187122060626,0.550455157914322,0.0278543224353559,0.557167967930359,-0.171926680620266
"W2-158","C1322","W2",158,1,38.43,826.5,4356,5607,3005,29194,7548.5,0.209958088272572,0.346999710005077,-0.0849552384190363,0.470693103828973,-62.7309953270283
"W2-159","GmJMC050","W2",159,0,31.635,989,3036,4647.75,2271,27938,7920,0.261492372501589,0.48183560179108,-0.0435243195441591,0.546293303541143,-40.3625619261479
"W2-160","GmJMC003","W2",160,0,47.575,770.5,4004,5239.5,2880.5,28264.5,8184.5,0.198926782408248,0.404629673417275,-0.0375930664737301,0.482714765928948,-34.7976449605764
"W2-161","GmWMC150","W2",161,1,10.075,506.75,3517,5065.5,2728,28771,8223,0.192880662138997,0.385745221994569,-0.0448982101024135,0.469980376498437,-40.8430270622738
"W2-162","GmJMC180","W2",162,0,38.13,858.75,2649,4066.5,1901,24989,7732.5,0.261319218246576,0.551024401159357,0.00372936641217311,0.585482267979494,-13.6457004953047
"W2-163","GmWMC066","W2",163,0,44.17,891.25,2439,3996.25,2009.5,25323.5,7799.25,0.239725551319749,0.524939551349701,0.000823886738538112,0.569836790975669,-14.7964463446717
"W2-164","GmWMC089","W2",164,0,49.66,1203.25,2521,3773.5,2047,23699,7539.5,0.218730567577077,0.521914731744068,0.0173962379237913,0.545425166313556,-4.09974351364995
"W2-165","GmWMC006","W2",165,0,26.385,673.666666666667,4288,5455,3156,28323,7635.5,0.129099703152435,0.267040861026005,-0.0873544795178808,0.398076869862153,-60.0923701971448
"W2-166","GmWMC171","W2",166,0,48.605,622.5,2426,4099.5,1948,26016,7788.25,0.27224967233219,0.54958823875537,-0.0180056874601885,0.58085385021953,-26.2736986296555
"W2-167","GmWMC154","W2",167,1,28.42,924,2963,4354.5,2271,26336,8134,0.236810788677828,0.485753337451819,-0.0148189057253097,0.556219100946129,-22.635326046106
"W2-168","GmWMC048","W2",168,0,48.535,1030.5,3206,4775,2275,28207,7904.5,0.264440578617215,0.482425099940087,-0.0627036230414277,0.574953276833242,-51.2081965586289
"W2-169","GmWMC159","W2",169,0,30.375,571.25,2594,4562,1924,29208,8528,0.309180488087735,0.572848536900578,-0.0344393826410591,0.630665808610104,-39.1236155226894
"W2-170","GmJMC078","W2",170,0,28.395,763.75,3982,5203,2670,28292,7741,0.221352356306059,0.396437757749782,-0.0545704709908767,0.498809503091857,-44.7764802958287
"W2-171","GmJMC112","W2",171,1,33.635,892,3532.5,4887,2483.5,27617.5,8061.75,0.235040703826973,0.45097567028954,-0.0313449386715206,0.53417677913146,-32.4692416092211
"W2-172","GmWMC042","W2",172,0,21.605,540.25,3116,4768.5,2423,28479,8091.5,0.25607154202675,0.474422758617914,-0.0399076859912241,0.543736955039058,-39.4725843790045
"W2-173","GmWMC136","W2",173,1,34.315,656.25,4448,5850,3146,29151,7551,0.196003725522891,0.312086100092776,-0.0816667607657123,0.428073626839951,-59.9536011997992
"W2-174","GmWMC170","W2",174,1,23.64,572,3559,5478.5,2745,31368,8896.75,0.251154271605874,0.471986891051414,-0.0428761756143377,0.528593718635396,-45.2146767944934
"W2-175","GmWMC011","W2",175,0,32.875,904.5,4299,5678.5,3043,30015,8152.5,0.199193553210138,0.332979036788993,-0.0752207907082295,0.464611937518978,-57.869406988336
"W2-176","GmJMC137","W2",176,1,39.775,1013.25,4137,5609,2912,30456,8554.5,0.216912871570533,0.411572453580309,-0.0426413908314309,0.494648630354665,-43.6252542937222
"W2-177","GmJMC037","W2",177,0,28.155,749.75,4117,5686.5,3157,29632.5,8394.5,0.204298462481254,0.390610544872108,-0.0421122710022628,0.455878968076938,-39.8934347122326
"W2-178","GmJMC098","W2",178,1,58.83,765,3451.5,5120.75,2504.5,28979,8062,0.25686112430981,0.458101299176138,-0.0465175822880541,0.529037120126898,-43.3456916203625
"W2-179","GmJMC101","W2",179,1,35.97,1196.5,3573,4964,2631.5,28908,8485.25,0.218606436423929,0.457448331903704,-0.0220544749474514,0.509425783701731,-29.3569828561427
"W2-180","GmWMC187","W2",180,1,28.36,480.25,4217,5981,3048,30823,8431.5,0.225008729877442,0.404043133624674,-0.0589715151254755,0.483189438741954,-54.0975705895188
"W2-181","GmWMC027","W2",181,0,27.695,633.75,5331,6902.5,3956,33929,8688.5,0.171480203099453,0.288743857069314,-0.0966490733072006,0.419935609099434,-80.6991729585636
"W2-182","GmWMC045","W2",182,0,40.2,737,4513,5991.5,3263,31045,8080,0.201175995896529,0.353543824262705,-0.0818830685766921,0.47079260606862,-67.4017002407314
"W2-183","GmWMC152","W2",183,1,49.42,863.5,3248.5,4772.75,2473.5,26583.5,7658.25,0.224702152244603,0.449367289296097,-0.0255276744208208,0.506886124360954,-28.7896120808164
"W2-184","GmWMC188","W2",184,1,23.08,732.25,3561,5242,2728,28741,8123.5,0.218636362994991,0.425853254014304,-0.0389277171753319,0.486653697898182,-38.0335000430609
"W2-185","GmJMC004","W2",185,0,30.785,609.75,3222,4472,2387,25774,7952,0.211316011382578,0.475735473664759,0.00235599103755185,0.507867253631228,-12.651479190533
"W2-186","GmWMC122","W2",186,0,45.575,790,3539.5,5547.25,2666,28996,7809.5,0.26202116640185,0.420733397643473,-0.0544802822894932,0.496630906031654,-45.6312692006708
"W2-187","GmJMC057","W2",187,1,26.655,533.5,4378.5,6170,3294.5,31034,8234.5,0.215151105343666,0.354729785613852,-0.0691832438704799,0.445087660439709,-58.4643560875558
"W2-188","GmWMC127","W2",188,1,56.11,932,2031.5,3707.75,1654,24578,7593,0.299481508035891,0.598119009786739,-0.00117705323616712,0.609070779132387,-16.0658655772164
"W2-189","GmJMC061","W2",189,0,51.945,928.5,2668.5,4038.5,2020.5,24598.5,7362.75,0.240796730468755,0.509165950377731,-0.00823986709824621,0.52095012170426,-17.7893185849293
"W2-190","GmWMC124","W2",190,1,31.505,596.25,4379,6021.5,3296,30627,8292,0.207666799214408,0.361427713693545,-0.0484776169755874,0.416940244142225,-45.5413641021973
"W2-191","GmWMC166","W2",191,1,47.52,529.5,4881.5,6692.75,3721,31885,8440.5,0.195052609261753,0.319956739382274,-0.0688081818317536,0.395429055221441,-57.9683502766167
"W2-192","GmWMC123","W2",192,1,55.45,1006.5,2551.5,4136.75,1945,24876.5,7730.5,0.269834680922845,0.549808246918922,0.0145459670670593,0.552662880599558,-5.83119916818429
"W2-193","GmWMC163","W2",193,1,38.825,834.5,2868,4616.75,2256,26165,7788.5,0.259013777409305,0.488709723684104,-0.0117322979614759,0.506127821832756,-20.5870218347572
"W2-194","GmWMC075","W2",194,0,35.165,699.75,3851,5358.5,2871,28679,8180,0.208435500814614,0.420118782958266,-0.0274684379029364,0.466000924578218,-32.1352903431662
"W2-195","GmWMC103","W2",195,0,24.725,543.75,3512,5199,2593,26833,7920,0.230519350978329,0.43237985588042,-0.0113320022877083,0.462135607854121,-19.9750581536084
"W2-196","GmJMC184","W2",196,1,34.34,680.75,4359,5979.5,3142,30422,8446.5,0.216950571138683,0.372927640714559,-0.0344319981525505,0.434288114611602,-36.9235589170291
"W2-197","GmJMC026","W2",197,0,31.96,671.333333333333,4392.5,6130,3174.5,32720,8945.25,0.222292138042152,0.385405837876724,-0.0441295795871318,0.479456161868917,-44.6609835496355
"W2-198","GmJMC067","W2",198,0,36.26,785.25,4031,5734.5,2994,30611,8804.5,0.228524463985408,0.413225965602181,-0.0192949478848021,0.489495111701521,-28.058481773843
"W2-199","GmWMC119","W2",199,0,50.77,950.333333333333,3078,4793.5,2393,28746,8955.5,0.248547810775395,0.519401730455729,0.0262799670547702,0.536952937868279,0.765715841139471
"W2-200","GmJMC097","W2",200,1,54.85,952.5,2912,4664.75,2135,29067,9641.5,0.26511858017741,0.570749365893205,0.0491916058306611,0.568024502338876,15.0986425875062
"W3-001","GmWMC190","W3",1,1,21.29,715,3159.5,5317.5,2355.5,29054,7808.75,0.300013529329602,0.479527076698374,-0.0674681216424905,0.548427303967631,-53.9465331058734
"W3-002","GmJMC079","W3",2,0,39.07,1186.5,4107,5560.5,2922,27008,7051,0.220159686235552,0.322124936868973,-0.0774540415910054,0.425524762193403,-52.880251798885
"W3-003","GmWMC038","W3",3,0,12.88,278,5542.5,6855,3784,32383,7465.75,0.199175400793366,0.244358023542431,-0.142328929393423,0.409931332443057,-103.530578906238
"W3-004","GmWMC027","W3",4,0,25.625,399,5258,6442.75,3626.5,30771,7235.75,0.181400687944869,0.229949872589153,-0.132204851076925,0.388978001896423,-91.8812525610103
"W3-005","GmWMC123","W3",5,1,35.965,543.75,3644.5,5052,2597.5,26184,7089.75,0.223779252941777,0.355196932212349,-0.072974801239048,0.477048540128086,-49.9972495888653
"W3-006","GmWMC159","W3",6,0,24.105,612.75,2751,4424.5,2050,26830,7633,0.286259156310444,0.5190193343227,-0.0516346998615706,0.570054602606116,-42.8411529216261
"W3-007","GmJMC013","W3",7,0,10.675,325.5,5693,6953.75,3793,33111.5,7831.75,0.193250894201131,0.254656296251991,-0.125703729826571,0.421431334165779,-99.6989953807898
"W3-008","GmWMC153","W3",8,1,29.245,649,3242,4800,2334.5,27739.5,7687.25,0.266288634586162,0.462839276475224,-0.0604939658602745,0.537889732078242,-47.8625713196001
"W3-009","GmWMC045","W3",9,0,22.685,455.5,4157.5,5329,2836,30788.5,7671.25,0.211482650092262,0.336920855648566,-0.0983282480739905,0.477689252471988,-75.8789441325823
"W3-010","GmJMC131","W3",10,0,57.01,1342,2788,4344.5,2195,25347,7286.5,0.246558523426772,0.475800746844819,-0.0387794401784845,0.531197869407527,-34.6897833051904
"W3-011","GmJMC069","W3",11,0,37.475,784.75,4094,5420.5,2829,29720,7694.5,0.215899705779522,0.366737996098127,-0.0879242624425148,0.490682527715826,-65.2945458169331
"W3-012","GmJMC116","W3",12,0,57.13,855,3362,4751.25,2564,26192,7330.25,0.208251632303042,0.396615485994017,-0.0480985600784498,0.475601122923975,-38.3677990361007
"W3-013","GmWMC024","W3",13,0,30.31,841.75,3473,5128.25,2622,28227,7777,0.229346820106471,0.413987134557826,-0.0520268309725382,0.499929900376527,-44.5902269415546
"W3-014","GmWMC020","W3",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W3-015","GmJMC044","W3",15,0,29.87,579.5,3958.5,5111.75,2750.5,27231.5,7535.25,0.208561486197798,0.379052666711028,-0.0691427299609525,0.480495341430556,-52.6871434915351
"W3-016","GmJMC007","W3",16,0,21.285,629.333333333333,3139,4319.75,2327,25712,7473.5,0.218407292391207,0.463145135076557,-0.0325287091220073,0.526671208809439,-31.8827545509532
"W3-017","GmWMC154","W3",17,1,35.93,793.5,2866,4141.5,2118,25721,7837.5,0.243115579294484,0.498461268170384,-0.021347736323101,0.54989225500988,-24.8191317649776
"W3-018","GmJMC149","W3",18,1,44.155,991.75,3589.5,4858,2458,27466.5,7765.5,0.228470598784379,0.415024963275797,-0.0429322614658739,0.485243265017986,-37.5980175648278
"W3-019","GmJMC025","W3",19,0,30.855,670.25,4564,5803,3036,29649,7569.75,0.210083477204055,0.319733469181242,-0.0907099157237171,0.450247758153214,-67.3461216948082
"W3-020","GmWMC086","W3",20,0,19.785,577,4274.5,5492.5,3053,28823.5,7977.75,0.185026914657742,0.367509856464668,-0.0558678488696585,0.452247076361343,-46.8989633491227
"W3-021","GmWMC119","W3",21,0,50.29,765.5,2421,3863,1808,24484,7732,0.272864020826581,0.567855113566037,0.0115459542351662,0.581809051135537,-9.01740219305606
"W3-022","GmWMC165","W3",22,0,35.41,596,3985.5,5418.75,2876.5,29853,7988.25,0.224501718775574,0.377889425761666,-0.0773532947145582,0.481163022473302,-60.5436125859613
"W3-023","GmWMC186","W3",23,1,24.195,648,4180,6067,3102,31953.5,8156,0.235672478082661,0.37026216627717,-0.0927905599953943,0.479764149472991,-74.6450132369368
"W3-024","GmWMC151","W3",24,1,41.33,976.75,2863,4621,2150,27879,8040.5,0.276617866545924,0.51199665090386,-0.0337583054956052,0.5561273634631,-33.922924890421
"W3-025","GmWMC160","W3",25,1,23.11,616.75,4728,6280.5,3149,31700,8080.5,0.226712304577695,0.350016159997518,-0.0880603615690072,0.478054598697106,-70.8805170192437
"W3-026","GmJMC040","W3",26,0,43.22,721.5,3112,4644.5,2261,26726,7757,0.250262709611042,0.47254105135716,-0.0250772039605386,0.52106250007663,-26.546933245205
"W3-027","GmJMC102","W3",27,0,30.695,713.25,3658,4902.5,2683,26919,7776,0.208291714123895,0.398567020622252,-0.0231803843825048,0.469786990032618,-25.5097018042557
"W3-028","GmJMC139","W3",28,1,48.565,1022.25,2177,3748.5,1854,22688,7336.5,0.260959836552407,0.544767449608647,0.0310591553917341,0.545898401064764,3.39908751022728
"W3-029","GmWMC072","W3",29,1,47.825,908,2074.5,3627.25,1655.5,21990,7030.25,0.280350581619254,0.581876870144423,0.0144586540144499,0.582607164530921,-4.18212467867579
"W3-030","GmWMC171","W3",30,0,45.775,940.25,2438,4207,1924.5,26369.5,7865.5,0.28239865445596,0.555177969454963,-0.0135257825552652,0.580803619463976,-21.7601697814331
"W3-031","GmJMC039","W3",31,0,40.545,706.75,3758,4839.5,2598,25006,7203.5,0.204318814905549,0.382681791302371,-0.0366628661498141,0.441620877496091,-29.7513356191374
"W3-032","GmWMC166","W3",32,1,39.875,651,3496.5,5158.5,2603,27850,7543.75,0.234639256239807,0.415159447751431,-0.0593716895760658,0.491093066698757,-48.147976375309
"W3-033","GmJMC061","W3",33,0,56.96,1182,3280,4524.5,2222,25310,7401.5,0.24548007028261,0.457527001345358,-0.0369642165604337,0.517659036070935,-30.1765406613966
"W3-034","GmJMC051","W3",34,0,49.02,858.25,2670,4139.25,1925,24646,7351,0.260842958293083,0.523871338386975,-0.0159699026405815,0.557223075207493,-21.8912140240291
"W3-035","GmJMC091","W3",35,0,36.43,1387.5,3536.5,4944,2434,27559,7441.75,0.243145223158058,0.420744972584379,-0.0648670562465893,0.503730149451644,-50.0805364367576
"W3-036","GmJMC081","W3",36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W3-037","GmWMC074","W3",37,0,22.665,475,4292,5798.75,3129.5,29174.5,7713.5,0.203125504619073,0.33761767877094,-0.0793361131448901,0.429726156387261,-58.2733629534998
"W3-038","GmJMC049","W3",38,0,24.51,429.75,4404,6001,3304,29345,7779,0.195187453547429,0.310353687410153,-0.0719949821446754,0.404087648574943,-52.706621598062
"W3-039","UA-4805","W3",39,0,26.535,473,4525.5,5837.75,3152,27323,7582.75,0.209776140859972,0.341346554175161,-0.0503039003466154,0.419620478964453,-38.9969882401355
"W3-040","GmWMC124","W3",40,1,43.32,570.5,4544.5,5999.25,3181.5,27127,7434.75,0.208764624421073,0.311745046013764,-0.0545324044271857,0.378801731845099,-40.6223738508264
"W3-041","GmWMC142","W3",41,1,33.15,843.5,4092,5848.5,3110,29279,7815.75,0.214670181414524,0.345991565221389,-0.0686098786494444,0.431206902133326,-53.4750799206178
"W3-042","GmJMC017","W3",42,0,38.4,810,2340,3935.5,1867,25432,7600,0.274201768138676,0.548345261323278,-0.0088907977117528,0.559068928163812,-19.3131570646881
"W3-043","GmJMC080","W3",43,0,27.14,645.25,3253,4812.5,2420,26304,7860,0.242766993753432,0.459325317947926,-0.00841057030284603,0.483920640832208,-18.188200269699
"W3-044","GmWMC011","W3",44,0,34.145,400.75,4472,5798.5,3163,27918,7862,0.20262218417807,0.318631304517342,-0.0349269426837924,0.369704723040548,-30.5970737224914
"W3-045","GmJMC101","W3",45,1,52.735,1006.5,2726.5,4162.25,1980,24883,7655,0.261604441316263,0.509782839143927,-0.0135752690268713,0.54048360686596,-18.753341573693
"W3-046","GmJMC041","W3",46,0,18.86,528.25,4424,5772.5,3116,28044,8224,0.200152322832836,0.361958735609921,-0.0208157408050509,0.424724521527807,-25.4645618661663
"W3-047","GmWMC162","W3",47,1,45.395,953.5,3714,5038.25,2677,26650.5,7820.75,0.220203624066109,0.4139005995359,-0.0151187011513516,0.45416215037565,-21.6507250274173
"W3-048","GmJMC078","W3",48,0,44.235,1019.25,2760,4295.5,2004,25589,8097.5,0.272140990557313,0.532694828008701,0.0168223736736667,0.545106840105579,-4.22161134286056
"W3-049","GmWMC156","W3",49,1,35.885,876,4058,6079.75,3068.5,31143.5,9094,0.23290845683957,0.415881333129051,-0.0177334164852448,0.461797298544674,-26.8179098492559
"W3-050","GmWMC089","W3",50,0,35.52,684.333333333333,4765,6351.5,3354,31440,8981,0.205558797038232,0.373667324928062,-0.0204161492028402,0.433607712806279,-27.0285691276658
"W3-051","GmWMC140","W3",51,1,29.895,602.5,4044,5765.5,3006,29157.5,8204.25,0.243651349017917,0.379006377806286,-0.047803179801809,0.464803366240882,-40.5540104507461
"W3-052","GmWMC042","W3",52,0,18.335,494.75,3118,4484,2151,25843,7599.5,0.272082501223065,0.476235773206674,-0.0322641054861232,0.549090356424446,-29.4272291817229
"W3-053","GmWMC083","W3",53,0,31.655,759.25,3035,4833.5,2185,26604,7390,0.284355847192075,0.493988223375839,-0.0450774620910375,0.552683378770245,-37.6607450559018
"W3-054","GmJMC052","W3",54,0,15.38,471.75,5122,6471.5,3474,32276,7708.5,0.202925048743745,0.278140002078041,-0.133970828223746,0.432898803234693,-101.164344777961
"W3-055","GmJMC067","W3",55,0,29.405,771.25,3805,5124.5,2685,26714,6838,0.19217085853768,0.273941184439374,-0.106433935635949,0.413948032090869,-62.3494880942783
"W3-056","GmJMC004","W3",56,0,16.875,293.75,5286,6519.5,3444,32488,8130.5,0.191473853440405,0.307738768605305,-0.0997997215202362,0.453505785159645,-79.1220269661583
"W3-057","GmWMC012","W3",57,0,21.49,394,5308,6414.5,3368,31452.5,7483.25,0.204522068329093,0.245470369481856,-0.126710322350552,0.423218119568187,-94.1853478476521
"W3-058","GmJMC054","W3",58,0,36.18,656.5,3132,4805,2370,27308.5,7915,0.255109421490017,0.476629800513288,-0.0234707982442121,0.529484739094639,-27.5262704278262
"W3-059","GmWMC135","W3",59,0,50.12,945.75,4083,5269,2738,27522,7376,0.215873588174966,0.361029251639211,-0.0716577714920682,0.47773589597667,-51.0618062830591
"W3-060","GmWMC075","W3",60,0,29.48,692.666666666667,3774.5,5357.25,2704,29492.5,7905,0.223615893706752,0.398164740269889,-0.068825772887378,0.510247923675725,-55.2977084751475
"W3-061","GmWMC035","W3",61,0,49.1,1195.75,2036,3641,1647,24245,7702,0.284180085897125,0.597274835240828,0.017298157337973,0.604517435129059,-5.02144483642707
"W3-062","GmJMC172","W3",62,1,44.295,1032,2620,4245.75,2118.5,27146,8146,0.247056289736636,0.515771890565155,-0.0111606780097175,0.550756274453364,-21.2464468887651
"W3-063","GmWMC157","W3",63,1,20.41,449.75,4619,6648,3218,35963,8251.5,0.249058028272382,0.357471558760652,-0.150534751431112,0.512796937280779,-119.459605293679
"W3-064","5002T","W3",64,0,56.125,832.25,2857,4301,2190,26100,7835.5,0.235868706877069,0.496889220474431,-0.0165623957618611,0.53696546176808,-23.720469171747
"W3-065","Tachiutaka","W3",65,0,30.36,662.75,3939,5282,2944,27951,7832.5,0.199101325578626,0.385109503592766,-0.0471574341165314,0.457999888329863,-39.5490282767505
"W3-066","GmWMC187","W3",66,1,40.78,746.5,3016,4837.75,2422,28271,8347,0.256187811596459,0.490702357744169,-0.0273419322207969,0.541231036674113,-32.4859394695773
"W3-067","GmWMC175","W3",67,1,67.69,1305,2555,4041.25,1922.5,25468.5,7936.75,0.264872526555456,0.547326865219581,0.0104935664747355,0.572256872262405,-9.11640020049046
"W3-068","GmJMC097","W3",68,1,46.415,1139.75,2705,4030.5,2004,26225,8409,0.255036646980842,0.536264457898057,0.0154604529802368,0.573857482495544,-6.16994239422812
"W3-069","GmJMC003","W3",69,0,33.965,593.25,3932,5042.5,2719,27005,7750,0.199561671472946,0.372283018561429,-0.0434663364785508,0.464380801306928,-34.5236840263846
"W3-070","GmWMC189","W3",70,1,18.765,521.75,4918,6820,3465,32986,8416.5,0.229080858952107,0.330171850682472,-0.0819110474493843,0.452754122529903,-68.8293523404523
"W3-071","GmWMC048","W3",71,0,25.07,728,3546.5,5333.5,2533.5,29591.5,8511.5,0.258206610481511,0.472761937598099,-0.0401141891943743,0.545507127865622,-39.3420478898887
"W3-072","GmWMC132","W3",72,0,57.74,1017.5,3061.5,4499.5,2322,26365,8028,0.235881763051486,0.495918007853604,-0.00480590000712687,0.537081128709845,-17.7405562271141
