"","variety","treatment","plot","flower","dryWeight","plantArea","spectral475","spectral550","spectral660","spectral725","spectral850","GRVI","NDVI","NDRE","NDI","RTVI"
"W2-120","GmWMC115","W2",120,0,67.16,1230.75,1934,3172,1589,21851,8043.5,0.232962809597311,0.626932314112275,0.0950150329805695,0.589553697996359,33.3884947549064
"W2-121","GmJMC099","W2",121,0,62.77,1657.75,1751,3235,1440,21153,7785.5,0.276173694085027,0.651990975039633,0.0858005906198962,0.602262668911024,30.1320375252683
"W2-122","GmWMC108","W2",122,0,76.93,989.75,1739,2994,1366,20530,7636.5,0.273591081675583,0.667807034525219,0.107863689561577,0.625799111416216,39.7412629754158
"W2-123","GmJMC063","W2",123,0,60.775,1091.5,3261,4553.75,2365,25911,7871.25,0.20902126437563,0.470296034569565,-0.00552868794671159,0.524714277129636,-17.488622402152
"W2-124","GmWMC144","W2",124,1,54.885,1423.25,1585,3042.25,1310.5,20712.5,7727.75,0.296061257588906,0.682494313312007,0.0998664973423435,0.619228607060886,38.1116777329706
"W2-125","GmJMC043","W2",125,0,39.315,1116.75,3183,4753,2416,26086,8222.5,0.229508502706384,0.479757249499676,0.0131485932011108,0.498785928212001,-6.7443318706515
"W2-126","GmJMC121","W2",126,0,65.16,1479.25,1387,2734.5,1235,18776,7476,0.277316557757625,0.696374222120627,0.122091777364863,0.624683422343262,44.2273447536284
"W2-127","GmWMC015","W2",127,0,50.785,1385.75,1452.5,2696.75,1209,20395,7738.75,0.280118459750828,0.700600195344549,0.111677729673988,0.637890764908431,42.8459589655349
"W2-128","GmJMC002","W2",128,0,34.41,489.5,2704.5,3950,2017,24757,8131.5,0.218065653270967,0.562602523271662,0.0251807112235986,0.559336543351769,-1.54121277096824
"W2-129","GmJMC044","W2",129,0,50.01,1093.75,2772.5,3940.5,1992.5,22474,7707.75,0.231773419503429,0.533731601301771,0.0602659793352905,0.526912362422857,18.4185838904495
"W2-130","GmWMC107","W2",130,0,56.96,1112.5,2537,4058,1875.5,23177.5,7532.5,0.264214891189752,0.551425026178771,0.0412772908834042,0.554289622019144,9.10504787860264
"W2-131","GmJMC017","W2",131,0,50.55,1560.25,1535,2826,1287,20162,7527.5,0.276270703931316,0.684755703202313,0.0946820099116334,0.634844448705826,33.5294379738032
"W2-132","GmJMC013","W2",132,0,31.62,1085,2154.5,3679.5,1713,23534.5,8210.75,0.263461403878167,0.61269967150532,0.0655653789644413,0.588973998018769,21.4063931069505
"W2-133","GmWMC185","W2",133,1,60.075,1352,2011,3434.75,1559,21386,7237.5,0.270398306437797,0.602437548298695,0.0600275762874057,0.590678566358286,15.7224744947244
"W2-134","GmJMC077","W2",134,0,42.78,1627.5,1604.5,2878.25,1325.5,20712,7666.75,0.268095230050259,0.673162131939822,0.0970244095067854,0.623797343950981,34.0592262816704
"W2-135","GmJMC065","W2",135,0,37.355,1190.5,2365,3888,1844,22753,7574.5,0.26240739414089,0.550058122941525,0.0394179041972524,0.539393060574964,8.76780257552407
"W2-136","GmWMC084","W2",136,0,36.74,1129.25,1818.5,3163,1452,21330.5,7595.25,0.26699520600469,0.647196350496922,0.0664651788786075,0.615054295461344,19.4657925298822
"W2-137","GmJMC054","W2",137,0,62.21,1663,1730,3018.25,1374,20472,7832,0.279921051405492,0.6667317252807,0.107744730757993,0.615640526141837,41.0009732190768
"W2-138","GmWMC022","W2",138,0,42.64,1320,1307.5,2564.75,1105,20651,8024.25,0.29503976643728,0.722427821808048,0.101601287437443,0.666761476400174,36.6521153659465
"W2-139","GmWMC073","W2",139,0,38.525,734.75,2613,3789,1893,22727,7972.5,0.243148834393088,0.561135341512792,0.0641936364538365,0.553642958450796,20.8164113670134
"W2-140","GmJMC161","W2",140,0,61.985,1820.25,1441,2857.5,1181,18867,7017,0.304280931270969,0.694291381015465,0.0756495301674777,0.628529082429509,20.7427075125073
"W2-141","GmJMC081","W2",141,0,69.835,1160.75,2438,3653.5,1830,21724,7640.5,0.235657019750651,0.534381917879292,0.0559206162619327,0.526405501909188,14.8872414440334
"W2-142","GmWMC120","W2",142,0,28.765,1170.25,2420,3597.5,1765,20741,7402.5,0.243578701509585,0.552849455860097,0.0707184598866365,0.515941642973626,21.876426751212
"W2-143","GmWMC036","W2",143,0,30.88,832.25,1690,3163.75,1282.5,23455.5,8575,0.330553028519795,0.708574385606445,0.0839244304865246,0.673317581520904,29.7666838657195
"W2-144","GmJMC130","W2",144,0,37.14,680.5,3257.5,4265,2345,23296.5,7787.5,0.203141478927553,0.452683693947862,0.0303969234814389,0.457010675388311,4.37792678691043
"W2-145","GmJMC008","W2",145,0,27.76,723,4167.5,5722.5,2982,27735.5,8312.25,0.219952249950354,0.412997687587854,-0.00901269809081928,0.46488324953077,-20.0812467893458
"W2-146","GmJMC177","W2",146,0,57.435,1958,1612,2997.5,1357,21303,8070,0.279080148590003,0.678884039780389,0.0939897267357672,0.63169960933645,32.3147308976676
"W2-147","GmWMC168","W2",147,1,51.345,1930.75,1556.5,2973,1319,21891,8396.5,0.279722181950609,0.686650099996323,0.109131602402155,0.635790555841968,41.0811120641317
"W2-148","GmWMC141","W2",148,1,51.645,1237.5,2228.5,4012.75,1800.5,24162.5,8046.75,0.273272999231609,0.599210331187161,0.0492648222734928,0.589796903529975,11.7385925043976
"W2-149","GmWMC113","W2",149,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-150","GmJMC092","W2",150,0,40.395,1192.75,3495,4718.5,2489,25718,8589.5,0.200443491831628,0.472843988435956,0.0424304612833323,0.5076841162604,11.1116809956847
"W2-151","GmWMC132","W2",151,0,46.85,1295,2018,3376.75,1860,21290,7510.75,0.227322695627929,0.568053969925877,0.0653131781861679,0.543701185115476,20.0991241112967
"W2-152","GmWMC181","W2",152,1,15.9,834,3167,4756.5,2478.5,25311,7787.25,0.216639143267914,0.443634799416061,0.00404868756172345,0.499236992279982,-11.3009200771382
"W2-153","GmWMC029","W2",153,0,47.81,1043.75,3454,4923.5,2592,26374,7984.5,0.218514373877724,0.450811634180676,0.00387062935056983,0.506129287725282,-11.418973326172
"W2-154","GmJMC116","W2",154,0,57.1,1839.25,2390,3691,1900,22343,7863.5,0.219494059687056,0.556790230833773,0.0681522013258975,0.537317572939303,22.7242420023663
"W2-155","GmWMC160","W2",155,1,58.02,1347.5,2181.5,3699.25,1740.5,23896.5,7743.25,0.263350778651271,0.591652778931327,0.0348444087037382,0.591847562208954,3.38002867862005
"W2-156","GmJMC179","W2",156,0,55.23,2148.5,1278,2675,1172.5,20924.5,8316.5,0.290206693051255,0.727495083949554,0.133836285591726,0.664826624321547,54.5289870222991
"W2-157","GmWMC169","W2",157,0,60.77,1139.5,2116,3521.5,1782,21982,7938.75,0.228906308175311,0.595826481824084,0.0936871658320422,0.565115433970845,35.7570876863524
"W2-158","C1322","W2",158,0,38.43,1480,4238,5802,3015,29214,8723.5,0.198837839911709,0.394993782085369,0.00138295018606327,0.461256095303417,-14.418058836119
"W2-159","GmJMC050","W2",159,0,31.635,1234,3101.5,4856.5,2354.5,27235.5,8633.75,0.235324626169939,0.528372983776878,0.0318542482120577,0.539469731652642,3.87228325242766
"W2-160","GmJMC003","W2",160,0,47.575,898.75,3876,5377,2890,29207,8819.5,0.19974413962702,0.457563912480255,0.00232463152891822,0.504696227317821,-15.4680973492209
"W2-161","GmWMC150","W2",161,0,10.075,971.5,2252,3874.75,1874.5,25903.5,8937,0.233182722724275,0.584376051120655,0.056028042100614,0.586379990120051,15.1617242145079
"W2-162","GmJMC180","W2",162,0,38.13,1420.75,2085,3427.5,1716,21513,7938,0.244391135416194,0.600008504492928,0.0918612168450165,0.563656263587782,34.5837078201176
"W2-163","GmWMC066","W2",163,0,44.17,1455.5,2840,4346.25,2354,25502.5,9269.5,0.197634473442395,0.540895880059877,0.0863586760465613,0.52912019566597,37.3071876216263
"W2-164","GmWMC089","W2",164,0,49.66,1376.5,2872,4238.75,2292.5,24120,8417.25,0.208748116722643,0.529967179512152,0.0707259209721504,0.502613323513918,27.1963259863388
"W2-165","GmWMC006","W2",165,0,26.385,1169.33333333333,2865,4812.25,2623.5,28791.5,9077,0.190955164443168,0.482094484851379,0.0182887568108894,0.518713639827318,-5.42396955446689
"W2-166","GmWMC171","W2",166,0,48.605,1067,1635.5,3368.25,1483.5,23297,8030.5,0.292751092487659,0.662928724896487,0.0805365389906621,0.625635303849116,28.6430188761965
"W2-167","GmWMC154","W2",167,0,28.42,1465.75,1555,3066.75,1349,23772.5,8665.25,0.293858267640506,0.690600086733354,0.0948785905477898,0.657420780220329,37.4815793982784
"W2-168","GmWMC048","W2",168,0,48.535,2132.5,3164,4964.75,2493,28338.5,8875.5,0.239987395946168,0.520664298927618,0.0104427547322961,0.542565771773827,-9.88447144275662
"W2-169","GmWMC159","W2",169,0,30.375,1066,1597,3469.5,1337.5,26023.5,8801,0.34515243181622,0.702501999989576,0.0482043824258985,0.688705447282976,10.0134150596939
"W2-170","GmJMC078","W2",170,0,28.395,1359,2790,4282.5,2109,25260,8500,0.236983582241296,0.550156349624247,0.0551760594608982,0.557457679466104,17.8494673480353
"W2-171","GmJMC112","W2",171,0,33.635,1617.75,2410,3833.5,1894,24519,8699,0.240439194372,0.596596151242171,0.0790975429750723,0.583235979846962,29.6309602423777
"W2-172","GmWMC042","W2",172,0,21.605,802.25,3367,5091.5,2696,28865,8898,0.213430389729728,0.466672140290309,-0.00990469515685394,0.513296194006913,-21.1438778478157
"W2-173","GmWMC136","W2",173,1,34.315,1298.5,2836,4575,2366,26056,8199.5,0.231058855867458,0.494621737786788,0.0182344310973741,0.515167700675169,-3.55466419504497
"W2-174","GmWMC170","W2",174,0,23.64,1221.5,1689,3438,1452,25645,9447,0.308051299419455,0.701761561677523,0.0882856196421761,0.665150464172602,36.7390534873507
"W2-175","GmWMC011","W2",175,0,32.875,1424.5,4265,5868.5,3204,29289,8831,0.184321869890751,0.408734200181214,-0.0092287019749905,0.463747050495517,-20.9570124655384
"W2-176","GmJMC137","W2",176,0,39.775,1700.75,1976,3590.5,1685,23504,8615,0.255039731586839,0.631061726180294,0.0913297524148779,0.593142526743187,36.4774476897743
"W2-177","GmJMC037","W2",177,0,28.155,1325.25,2954,4463,2349,26751,9134.5,0.216637086043614,0.542039531542531,0.054123362202645,0.552616353298163,17.2764866372776
"W2-178","GmJMC098","W2",178,0,58.83,1456.75,1979.5,3650,1638.5,23956,8027.75,0.286345193573249,0.624984851098669,0.042377930435599,0.614109545911152,8.14837504791515
"W2-179","GmJMC101","W2",179,0,35.97,1800.75,1840.5,3310.25,1510,23618,8428.75,0.274379495311344,0.658678929303084,0.0836374600204879,0.632018576197096,30.5239061849308
"W2-180","GmWMC187","W2",180,1,28.36,1034.25,2402,4279.5,1947,26021,8388.5,0.283214680375125,0.583398974323558,0.0353274777896486,0.583916421599654,4.56103711528867
"W2-181","GmWMC027","W2",181,0,27.695,1214.75,3612,5178.5,2842,27788,8810,0.189674178982302,0.462653460699171,0.0186173944428749,0.478117960195351,-3.00208559922421
"W2-182","GmWMC045","W2",182,0,40.2,1779,4484,6143.5,3199,31239,8866.5,0.204776105879448,0.393873681858805,-0.0335743859919361,0.467356173560614,-38.5813581091
"W2-183","GmWMC152","W2",183,1,49.42,1642.25,1913,3449,1532,23397,8248,0.286476741675255,0.643865550909119,0.0679026104996573,0.620749511769976,22.7315818036925
"W2-184","GmWMC188","W2",184,1,23.08,1316,2089,3832.25,1744,25334.5,8604.25,0.27969136101715,0.624880889930426,0.063621772728005,0.60248407421842,22.0019668777957
"W2-185","GmJMC004","W2",185,0,30.785,719.5,3006,4324.25,2273.5,25560.5,8516.5,0.213526888262385,0.530057008183823,0.0420728463990673,0.534798310494695,8.85669651245822
"W2-186","GmWMC122","W2",186,0,45.575,1813.5,2745,4429.75,2110,25132,7844.75,0.252782526683302,0.528294422782376,0.0277082089938404,0.535685933532396,1.01108467174808
"W2-187","GmJMC057","W2",187,0,26.655,1014.75,2459,3953,1953,24305,8293.5,0.250565088778899,0.572187248715483,0.0503555669318547,0.561859952001395,13.8462555639194
"W2-188","GmWMC127","W2",188,0,56.11,1689.25,1257,2770.5,1113,21669,8181,0.322213183872804,0.733884391928542,0.102730662816328,0.686863546464985,38.1474455880571
"W2-189","GmJMC061","W2",189,0,51.945,1677.5,1711,3011,1394,22027,7953,0.26572682219158,0.660148868218522,0.0823147977283758,0.618770127939135,27.4724077674289
"W2-190","GmWMC124","W2",190,0,31.505,1336.75,2886,4446,2266,27002,9089.5,0.222712178027239,0.53556816818124,0.0421140407793545,0.530285263622199,9.73287783256196
"W2-191","GmWMC166","W2",191,0,47.52,1320.5,2769,4529.5,2293,26722,8983.75,0.233848299040514,0.543412146536016,0.039318152530799,0.528365128409911,7.87306800108977
"W2-192","GmWMC123","W2",192,0,55.45,1815.75,1369,2874,1216,22167,8352,0.302372139891737,0.720123242696403,0.101386620654224,0.671463962088967,39.1929385204376
"W2-193","GmWMC163","W2",193,1,38.825,1542.25,1748,3527,1504,24920,8649.5,0.301491757563808,0.673768486239436,0.0652694744385471,0.642509954549233,21.6729073999742
"W2-194","GmWMC075","W2",194,0,35.165,1189.5,3109,4534.25,2294.5,26443.5,8613.5,0.23648944258975,0.525835590959813,0.0277730494822357,0.524513656491301,1.23836555593873
"W2-195","GmWMC103","W2",195,0,24.725,773.25,2961,4704.5,2302,26759,8661,0.250317820828448,0.529848574687637,0.0260146644564393,0.535894566854495,0.404590170793346
"W2-196","GmJMC184","W2",196,1,34.34,1429.75,2684,4180.75,2009.5,26003,9080.75,0.250673272425804,0.578451610800762,0.0590159115837937,0.563276449792146,19.8560720169865
"W2-197","GmJMC026","W2",197,0,31.96,998,3647.5,5200,2582.5,29489.5,9695,0.231073146164864,0.524176706779434,0.0350249299621129,0.543339415255646,5.91669655575098
"W2-198","GmJMC067","W2",198,0,36.26,1403.75,2515,4061,1869,27030,9438,0.269332675028536,0.618811927968526,0.0644938639884418,0.619972318700546,22.1509733986696
"W2-199","GmWMC119","W2",199,0,50.77,1643.66666666667,2524,4108.5,1929,26042.5,8849.25,0.257240249418667,0.601971462999922,0.054025783456005,0.594221496861663,15.0812894117344
"W2-200","GmJMC097","W2",200,0,54.85,1785.5,1577,3130.5,1340,25363,9818,0.303357203438789,0.726886052374828,0.112757441309407,0.679661858285767,48.5352043888125
"W3-001","GmWMC190","W3",1,1,21.29,1236.75,1922,3745,1543.5,24379,8025.5,0.316920488153316,0.644310138945729,0.0418712635961007,0.62862566199395,7.60847950072289
"W3-002","GmJMC079","W3",2,0,39.07,1933.5,2900,4170,2005,23223,7588,0.246709081267791,0.523447164018156,0.0493157899929173,0.532515884306981,13.9826448226715
"W3-003","GmWMC038","W3",3,0,12.88,515.666666666667,4999,6556.5,3623,32833,8335.5,0.18203874078207,0.326271864027492,-0.0889310656796537,0.440110106935004,-72.8138056623533
"W3-004","GmWMC027","W3",4,0,25.625,797.75,3745.5,5095.75,2796.5,25506.5,7873,0.188895759804527,0.380042046400054,-0.00488515225540141,0.436423256497291,-15.4713984703193
"W3-005","GmWMC123","W3",5,0,35.965,1097,2462.5,3918.5,1943,22411.5,7592.75,0.238795839277737,0.542527684199998,0.0573726503768531,0.530158535553935,17.7400835843721
"W3-006","GmWMC159","W3",6,0,24.105,1157.75,1539,3255.5,1301,23302,8259,0.332298838294765,0.699498262062979,0.0629796513107251,0.668489888108075,18.0747108150257
"W3-007","GmJMC013","W3",7,0,10.675,634.5,4373,5967,3240.5,29321.5,8398.75,0.189626951029827,0.373090383482545,-0.0325795307391518,0.457610719773092,-36.0468176673634
"W3-008","GmWMC153","W3",8,1,29.245,1212.25,2354,3697,1836,22357,7681,0.242446193392358,0.565930150819745,0.069536363713422,0.545276133319849,22.6323108942038
"W3-009","GmWMC045","W3",9,0,22.685,874,3305,4704,2457,26859,8551.5,0.213777482941767,0.47943524055299,0.0153284446866848,0.498258522560681,-5.53265347117118
"W3-010","GmJMC131","W3",10,0,57.01,1978.75,1726,3039.75,1397,20645,7597.5,0.270917850158818,0.657163641031397,0.0878213893703125,0.608347605330727,30.453700233473
"W3-011","GmJMC069","W3",11,0,37.475,1333.75,2243.5,3725.5,1875,23076.5,8067,0.240603146869743,0.561869093532406,0.0635550484958506,0.545571057908515,21.2806894751529
"W3-012","GmJMC116","W3",12,0,57.13,1395.25,2508,3911,2009,21711,7581,0.219923030448225,0.533782115547943,0.0717594258900426,0.505038390965802,25.1981495361802
"W3-013","GmWMC024","W3",13,0,30.31,1291.75,2431,3954,1878,24180,8360,0.254397091691912,0.579069621416756,0.0509800184096662,0.547482937374382,15.091021000554
"W3-014","GmWMC020","W3",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W3-015","GmJMC044","W3",15,0,29.87,862.5,3666.5,4874.25,2545.5,25565,8236.75,0.216552603310178,0.454055786289993,0.0126511506003538,0.471770088608289,-5.64642557822421
"W3-016","GmJMC007","W3",16,0,21.285,716.666666666667,3156,4338.5,2322,24582,8118,0.207946827355969,0.503173817244801,0.0110840445208971,0.510977400268025,-7.46758932621035
"W3-017","GmWMC154","W3",17,0,35.93,1189,1551,2871.25,1263.5,20349.5,7854.25,0.284619842963625,0.688259687493115,0.114239371355012,0.622060114433309,45.4568829164993
"W3-018","GmJMC149","W3",18,0,44.155,1587.25,2028,3511.5,1667,21879,7927,0.257245635577295,0.613969183860917,0.0730112652036766,0.565225603324996,24.6417652599754
"W3-019","GmJMC025","W3",19,0,30.855,1022,3628,5098,2589,27020,8257,0.223062953225226,0.461765493476402,-0.00868528462776733,0.500987417480111,-20.3016763183257
"W3-020","GmWMC086","W3",20,0,19.785,652.75,4105,5482,3054,28618,8646,0.184715242944563,0.419000974436303,-0.0142231533403364,0.461045141020109,-23.7925611755734
"W3-021","GmWMC119","W3",21,0,50.29,1005.25,2170,3354.5,1680,21383,7987.5,0.237414941386814,0.606794727169512,0.104422637294488,0.562770546264786,40.8554515634018
"W3-022","GmWMC165","W3",22,0,35.41,1125,2414,3768.75,1868.5,22682,7855.75,0.236980657657247,0.556232991131378,0.05340785113611,0.536724391115169,15.0404944297295
"W3-023","GmWMC186","W3",23,1,24.195,1167.25,2543.5,4222.75,2021,24626,8216.25,0.259311292544043,0.551799951781132,0.0295662050093947,0.541732063298172,1.68122426360686
"W3-024","GmWMC151","W3",24,1,41.33,1466.25,1788.5,3349.25,1469,22261,8238.5,0.297328553722729,0.665133728687277,0.0984704059290441,0.614449011068542,39.0520779279442
"W3-025","GmWMC160","W3",25,1,23.11,1093.75,2892,4163,2161,23940,8159.5,0.228571415643884,0.519471533734449,0.0559103269992508,0.509661093729651,18.5350536143902
"W3-026","GmJMC040","W3",26,0,43.22,1053,2394.5,3810.25,1825.5,22593,7930.5,0.255149039939144,0.58206270718322,0.0754218269076066,0.554007291228512,26.7132051093215
"W3-027","GmJMC102","W3",27,0,30.695,1053,2576,3791,1899,23445,8036.5,0.236494070256091,0.561606277222545,0.0512250760953107,0.5527238411609,14.190253308075
"W3-028","GmJMC139","W3",28,0,48.565,1455.5,1786.5,3038.25,1445.5,19927.5,7763.5,0.258750540369916,0.650129525859366,0.108395781436412,0.583946993345443,40.443404727216
"W3-029","GmWMC072","W3",29,0,47.825,1357.75,1542,2779.25,1268,18330,7220.5,0.280425713996002,0.676078660529382,0.104621990942111,0.608102037322585,36.6808945507649
"W3-030","GmWMC171","W3",30,0,45.775,1511.5,1461,2889.5,1231,21046,8015,0.300965345302186,0.700701097228849,0.109031248002621,0.646911248293567,40.273871467741
"W3-031","GmJMC039","W3",31,0,40.545,1118.5,2955.5,4217.5,2109,23451,8015.75,0.228558726663046,0.515738001242515,0.0425599582795156,0.504375065860918,9.62699663433257
"W3-032","GmWMC166","W3",32,0,39.875,1055.5,2463,3850.5,1921,21821,7791,0.243853874133024,0.55816778728231,0.0579679823284643,0.531740733878039,17.1751075890084
"W3-033","GmJMC061","W3",33,0,56.96,1948.5,2816.5,3961.75,2017.5,22741,7730.25,0.222644310077155,0.514645160051968,0.0446328092463931,0.531292933342707,10.1771073378289
"W3-034","GmJMC051","W3",34,0,49.02,1162.5,1998.5,3429.5,1652.5,22344,8030.5,0.250524429291791,0.617889464215202,0.0804116058753398,0.580850900965589,27.7538357723516
"W3-035","GmJMC091","W3",35,0,36.43,2394.5,2627,4223,1980,24054,7845.5,0.258553958507802,0.551476204712717,0.0190522534435818,0.553694662993204,-3.98227068170313
"W3-036","GmJMC081","W3",36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W3-037","GmWMC074","W3",37,0,22.665,850.5,2518,3950.5,1925,24618,8146.5,0.252459400446734,0.55877143578424,0.0311509132267138,0.560746512394855,2.33799976581524
"W3-038","GmJMC049","W3",38,0,24.51,1050,2789,4251.25,2148,25456,8538.75,0.234793597609946,0.533432843222507,0.0434339003815129,0.528406627368392,10.6925626397212
"W3-039","UA-4805","W3",39,0,26.535,949.5,3881.5,5200,2759,26125,8034.25,0.212408734352412,0.416449554149405,-0.00140090931021758,0.464202368961635,-12.1091250702785
"W3-040","GmWMC124","W3",40,0,43.32,1052.25,2529,3860,1927,22323,7701,0.239461379054584,0.54469600559483,0.0456614727213904,0.524446133295125,10.5357153053567
"W3-041","GmWMC142","W3",41,0,33.15,1471,2214,3720.5,1786,23470,8259,0.253481598381681,0.588866714294528,0.0625680665440005,0.565597294425981,18.6159416405002
"W3-042","GmJMC017","W3",42,0,38.4,1196,1881,3137.5,1564.5,21680.5,7904,0.241716522808495,0.63289727035091,0.0883407644182987,0.590665352204737,30.0226573173374
"W3-043","GmJMC080","W3",43,0,27.14,1101,2133.5,3453.5,1647.5,22333,8342.75,0.255127157167378,0.628239211490043,0.082295371512445,0.581503876561099,30.191026106617
"W3-044","GmWMC011","W3",44,0,34.145,685.75,3252,4582.5,2348,26161,8536.5,0.231385586205765,0.499145898215005,0.0305693664515618,0.507329228062906,4.4394852083862
"W3-045","GmJMC101","W3",45,0,52.735,1547.25,1559,2863.5,1339.5,20377.5,7822.25,0.266974889385124,0.67303359319892,0.0998201757610103,0.62103210726851,34.4703267731226
"W3-046","GmJMC041","W3",46,0,18.86,628.5,4565,6093,3198.5,30023.5,8983.25,0.201036341485016,0.393345969591745,-0.01244052288853,0.44697663756104,-23.0933412629786
"W3-047","GmWMC162","W3",47,0,45.395,1646.25,1890,3198,1443,21212,8008.5,0.272993970247874,0.651423529496636,0.0921427558737127,0.609712647353663,33.4757544143259
"W3-048","GmJMC078","W3",48,0,44.235,1704.75,1740,3046.5,1361,21890,8244,0.270964845996117,0.68476547135166,0.105685689606038,0.638936137993986,39.868862163945
"W3-049","GmWMC156","W3",49,0,35.885,1565.75,1494,3231,1315,23871,8833,0.319515793166191,0.719831301865142,0.0990806782460307,0.673340487156723,39.4721783263517
"W3-050","GmWMC089","W3",50,0,35.52,1049,4413,5716.5,2962,31024,9819,0.216418564879377,0.449736847664229,-0.00210972947325953,0.512591682423241,-19.7620774237182
"W3-051","GmWMC140","W3",51,1,29.895,1040.75,2627,4023,2024,23557,8105,0.240005584872543,0.551824382108923,0.0589820476981499,0.548220262992606,17.8515850286023
"W3-052","GmWMC042","W3",52,0,18.335,670.25,2689,4205,2135,24776,8144.5,0.243803056791704,0.533060989372032,0.0415833387279147,0.549021579281492,8.57262524527167
"W3-053","GmWMC083","W3",53,0,31.655,1170.25,2326,3740.5,1825,23067,7706.5,0.250821638872457,0.577006511553835,0.0474217368723118,0.568547066730256,11.2576972301883
"W3-054","GmJMC052","W3",54,0,15.38,703.75,3779,5176.75,2754,27277.5,8121,0.1988128694916,0.422169862477404,-0.0236426368551522,0.481021065898975,-29.2540495691175
"W3-055","GmJMC067","W3",55,0,29.405,1316,2195.5,3631.5,1886.5,21714,7378,0.223323313889926,0.510746339522717,0.042428006806881,0.52704531412757,8.29005677193704
"W3-056","GmJMC004","W3",56,0,16.875,394.25,5373,6832.5,3756,33192,8897.25,0.183045284366413,0.336591076805356,-0.0649655630266097,0.445285137364696,-61.2235107143012
"W3-057","GmWMC012","W3",57,0,21.49,669,3944,5374.5,2963,27195,8091.5,0.186923224973446,0.405115609607944,-0.00994103176732588,0.461531020010269,-20.74087598018
"W3-058","GmJMC054","W3",58,0,36.18,1189.25,2346,3768.5,1865,22431,8248,0.239111486805624,0.59182398187742,0.0985411443844719,0.556610193469876,39.3345661639373
"W3-059","GmWMC135","W3",59,0,50.12,1518,2382,3725,1902,21537,7712,0.221965615170022,0.561184552709677,0.0804523645886069,0.517006872262841,30.5610239365678
"W3-060","GmWMC075","W3",60,0,29.48,1057.33333333333,3812,5113.5,2834,28016,8954.25,0.189751099835558,0.451993145368464,0.0304105588842376,0.466447019488723,6.05783633498283
"W3-061","GmWMC035","W3",61,0,49.1,1621,2226,3782,1864,23523,8497.5,0.241005134597078,0.607250872808254,0.0955627563517463,0.56488645993513,40.1719112468977
"W3-062","GmJMC172","W3",62,1,44.295,1660,1523,3000.5,1376,22405.5,8991,0.272335835761927,0.701759592313579,0.137130689735561,0.641406334377911,60.5489507048481
"W3-063","GmWMC157","W3",63,1,20.41,892.75,3460,5270,2596,28193,8540,0.239702995161133,0.474359214833016,-0.00208959503256015,0.518342309282973,-17.0901137077415
"W3-064","5002T","W3",64,0,56.125,1228.75,2014,3329,1713,20665,7780,0.230533965426373,0.603865026479445,0.0894980897837333,0.565740487703405,32.9722093025103
"W3-065","Tachiutaka","W3",65,0,30.36,1087,3908,5017.5,2730,26613,8354,0.191340635283931,0.42487905234745,0.00236774999079478,0.474304244638307,-13.5917482012427
"W3-066","GmWMC187","W3",66,1,40.78,1548.75,1927,3541,1661,22474,8085,0.267019479522285,0.615195969144335,0.068457356587824,0.582925350282442,22.8971109804428
"W3-067","GmWMC175","W3",67,0,67.69,2338,1648,3184.5,1423,21931,8354.5,0.279103900171335,0.670602273580434,0.113095172100356,0.608579885694012,47.7603790265762
"W3-068","GmJMC097","W3",68,0,46.415,2033.25,1691,3075.5,1476,22075,8803,0.251456237959522,0.686377509706621,0.132536421955273,0.629439620262502,59.1064280061902
"W3-069","GmJMC003","W3",69,0,33.965,656.5,4136.5,5343.5,2955.5,28519.5,8330.25,0.188515038516219,0.382865871274911,-0.0153309945708948,0.467295421195555,-21.4458161615535
"W3-070","GmWMC189","W3",70,1,18.765,989.75,2983,4894.5,2301,27938,8777,0.264607437059816,0.527132030644521,0.0121428635410844,0.537573681850381,-7.79120152812912
"W3-071","GmWMC048","W3",71,0,25.07,1343,3389.5,4992.75,2516.5,26913,9067.75,0.229437626356545,0.502421754610972,0.0376175331050431,0.511543244378015,7.24853327040407
"W3-072","GmWMC132","W3",72,0,57.74,1711.5,2093,3457.75,1675,20905.5,8067.75,0.23970176546808,0.620185935727274,0.131880207058278,0.555381016877986,57.8081766429301
"W3-073","GmJMC026","W3",73,0,37.38,1243.75,2264,3599.5,1769,22614,8638.5,0.245654983662863,0.625900199294461,0.116852279601284,0.57947069209199,51.2587023831236
"W3-074","GmJMC092","W3",74,0,51.495,1834,2149,3498,1668,21881.5,8705.75,0.246320283292359,0.635513396350017,0.132700831439689,0.565281546018836,59.7496882200646
"W3-075","GmWMC143","W3",75,0,57.495,1862.75,1632,3017,1409,21241,8711,0.267779768560683,0.692115165784943,0.12499615063242,0.624616345531708,54.1210730065475
"W3-076","GmJMC033","W3",76,0,57.46,1642.33333333333,2996,4388,2254,26137,8676,0.216279429067053,0.54642659290779,0.0355762399504016,0.565670977864248,3.33402569308632
"W3-077","GmJMC161","W3",77,0,65.05,2082,2028,3526.5,1664,22134.5,8132.25,0.260372133974286,0.625354714549278,0.0891159566815382,0.582546741625527,34.0649175461737
