"","variety","treatment","plot","flower","dryWeight","plantArea","spectral475","spectral550","spectral660","spectral725","spectral850","GRVI","NDVI","NDRE","NDI","RTVI"
"W1-001","GmWMC152","W1",1,1,51.755,1673.5,1409,3099.75,1275,23024,8899.75,0.314233460862447,0.702778771229366,0.119119424813191,0.64163622025915,50.3676498678613
"W1-002","GmJMC008","W1",2,0,10.43,389.5,6042,8023.25,4297.5,35945,9792.75,0.21092729462923,0.299589376771161,-0.0678627403880529,0.406180477381288,-67.7566148906251
"W1-003","Tachiutaka","W1",3,0,30.815,1152,3412,4755.75,2386,26303,9144.5,0.224839596983601,0.493873830953353,0.0559054688308491,0.521980650279946,20.3406262271124
"W1-004","GmWMC185","W1",4,1,56.985,1708,1738,3673.75,1536,23091,8415.5,0.310558626144299,0.666710509853495,0.0876360539462502,0.614790176645913,36.4450180685893
"W1-005","GmJMC110","W1",5,0,56.515,2060.5,1574,3254,1282,23618,9077.75,0.334595432557906,0.724329015574119,0.108706974140539,0.650322638867687,47.2132134493702
"W1-006","GmJMC053","W1",6,0,30.375,1365,3104,4678,2390,26941,9123.5,0.237791125211613,0.499591805198556,0.0373304101947235,0.522023509335571,8.65742649737441
"W1-007","GmWMC035","W1",7,0,26.905,1363.25,2476,4136.5,1891,25775,9346,0.275178833589421,0.588958413002259,0.0658598614387768,0.581332014373784,24.8322241002054
"W1-008","GmJMC059","W1",8,0,55.13,1605.5,1556,2904.5,1320.5,23469.5,9291.25,0.276586996343787,0.717606003945946,0.125017279505456,0.65454483344559,56.580608650029
"W1-009","GmWMC006","W1",9,0,44.67,1153.5,3740,4870,2455,27092,9287.5,0.225606472672431,0.485861929077809,0.0383119230099404,0.518294941422717,8.83929286965527
"W1-010","GmJMC005","W1",10,0,36.115,998.25,2477.5,3942,1800.5,26495,9546.5,0.265924246588942,0.629988918915857,0.0719429725637232,0.609001116480369,28.4920424158313
"W1-011","C1322","W1",11,0,54.495,1587.5,1853.5,3214,1462,23209,8982.25,0.277598305487495,0.685861502515351,0.110488083516157,0.634315886080354,48.0263150396015
"W1-012","GmJMC068","W1",12,0,46.205,1545.25,1726,3096.5,1366,22963,9187,0.290443370714688,0.707767579436952,0.125423117170051,0.641904023871899,56.9437672774382
"W1-013","GmJMC017","W1",13,0,33.085,1265.5,1726,3362.5,1433,24414.5,9265.25,0.306567000724196,0.709948922763311,0.115909055122517,0.652837107971077,57.1687702500675
"W1-014","GmJMC052","W1",14,0,35.27,944.25,2864,4575,2188,27480,9876.5,0.259603137812622,0.579482492372941,0.074827769566629,0.558441255027852,33.9096392084356
"W1-015","GmWMC036","W1",15,0,15.63,667.25,2550,4284.5,1915,27349,9677,0.270017954548302,0.556795584294069,0.0446254365254394,0.593478771519788,10.4316237537605
"W1-016","GmJMC077","W1",16,0,48.835,1752.5,1466,3090.25,1275,24070,9484,0.325538965284033,0.737567721237143,0.137298088990644,0.669404889253673,67.8045444653842
"W1-017","GmWMC164","W1",17,0,65.95,1560.25,1434,3230.5,1276,23350,9046,0.346555952371122,0.725671809913826,0.105672973027889,0.667925085430768,42.3462332112553
"W1-018","GmWMC072","W1",18,0,57.475,1434.25,2063,3850.5,1708,25567,9649,0.284659965498718,0.651072984731457,0.104512484309567,0.600642618845247,44.4441623870929
"W1-019","GmWMC086","W1",19,0,30.355,861,4684.5,6314.75,3450.5,30756,10151.5,0.195752961841178,0.408537755455686,0.0340427681159,0.434136124429015,9.12681206420467
"W1-020","GmJMC009","W1",20,0,18.535,947.75,3516,5172.5,2585,29143,9904,0.227660196379906,0.508353920581638,0.0458027902146762,0.52197181559304,15.2036686401448
"W1-021","GmWMC148","W1",21,1,36.33,1225.25,2117,4140.5,1658,27521,9607,0.32921048993828,0.672946327152446,0.0676056992965317,0.632052857665287,26.6166797069866
"W1-022","GmWMC094","W1",22,0,34.1,1220.25,2793,4284.5,2008,25376,8503.5,0.248873656667312,0.518997678472199,0.0503630702140078,0.561492259725298,14.5961712162097
"W1-023","GmWMC135","W1",23,0,91.095,1916,1391,2979.25,1267,21127,8246.75,0.29633229610842,0.69123299136304,0.135403138000869,0.61443884493926,56.0576289647428
"W1-024","GmJMC025","W1",24,0,57.995,1510.25,2117,3630.5,1679,23190,8869,0.26316432477874,0.629138591133339,0.115637373737236,0.586233952648711,53.3736116377341
"W1-025","GmJMC061","W1",25,0,52.11,1290.75,1807,3520.5,1531,23177,8859.5,0.296561733228761,0.665943468787359,0.120892711654651,0.604602018016216,57.710280428546
"W1-026","GmJMC133","W1",26,0,62.25,1618,2948,4401.75,2246.5,23665,8059,0.245221776574811,0.501308898161423,0.0763620942088803,0.50697546108002,30.4061068659273
"W1-027","GmJMC111","W1",27,0,67.29,1754,1644,3277.5,1416.5,22760.5,9158.25,0.303155675807175,0.697465089191394,0.14404789881002,0.630799314477014,67.8377352542753
"W1-028","GmWMC138","W1",28,0,42.36,1102.25,1355,3254,1217,23614,9289.5,0.373218738225095,0.74198591816878,0.129039134782545,0.686443959123791,63.1120726178222
"W1-029","GmJMC034","W1",29,0,60.06,1264.75,1525,2751,1285,20518,8747.5,0.272804490913568,0.724227227734378,0.171420321383727,0.639879220582857,81.4659071184174
"W1-030","GmWMC084","W1",30,0,35.405,858,1846,3237.25,1438.5,21977.5,8574.5,0.29559350319837,0.682754636524672,0.128909002389874,0.624946792995955,58.5968416282323
"W1-031","GmWMC024","W1",31,0,45.38,1193,1925,3382.5,1518,21980,8512,0.291526491759806,0.660830027906523,0.120558817183266,0.602954839123967,56.3559526078307
"W1-032","GmJMC049","W1",32,0,33.915,1107.75,1988,3643,1643,22645,8723,0.281027746343134,0.628519603075043,0.123202698159263,0.578966152450331,54.3140378165828
"W1-033","GmWMC165","W1",33,0,61.99,1301,1782.5,3375.75,1486.5,21802,8380.5,0.296880786365149,0.649006421363334,0.119793314233623,0.589446451454399,52.0691492960149
"W1-034","GmWMC176","W1",34,1,46.54,1119.75,1503,3252,1254,22783,8635.5,0.364017254666061,0.722142157115659,0.113161420560858,0.666708825696518,49.8864937943931
"W1-035","GmWMC189","W1",35,1,27.525,695.25,3563,5806.5,2675,28226,8737,0.270988510490929,0.454384731177329,0.0285640250374561,0.484879431064914,6.6538199849153
"W1-036","GmJMC090","W1",36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-037","GmWMC014","W1",37,0,58.325,1489,1878.5,3375.5,1449,21576,8474.25,0.301200129808662,0.683828112986553,0.144610773337345,0.618752592331628,65.8024398536162
"W1-038","GmWMC146","W1",38,1,52.13,1236.25,2009,3844,1577,23540,8812.5,0.331836908348638,0.674050735989286,0.109024546291011,0.624216590774895,49.2638333741727
"W1-039","GmJMC099","W1",39,0,23.46,1290.5,2855.5,4618.25,2169.5,24971.5,8933,0.264081758572182,0.543116020092131,0.0943856581921815,0.518216853289384,44.9527945110535
"W1-040","GmWMC103","W1",40,0,34.57,691.75,3476,4801,2263,25098,8822,0.261747207050598,0.523039496816764,0.079695270615813,0.519417572713124,36.6204685097408
"W1-041","GmJMC013","W1",41,0,21.37,913.75,3985,5658,2836,27545,9425.5,0.230042655800008,0.464220158363207,0.06985799162806,0.462727418180006,32.5067976091085
"W1-042","GmWMC143","W1",42,1,44.875,2834.5,1901,3396,1523.5,22236,8700.5,0.282863098682423,0.651534021106885,0.122918882297486,0.567614775639773,56.1801008290672
"W1-043","GmJMC064","W1",43,0,25.87,467.75,3941,5340.5,2734,25564,8473,0.20717855770485,0.384160765061566,0.0709567525013285,0.431600554623075,33.8412053848156
"W1-044","GmWMC175","W1",44,0,74.94,2086.5,1553,3135,1304,22523.5,8939.75,0.313646660896704,0.699601429567006,0.139013555762302,0.637583450409538,64.6384818605203
"W1-045","GmWMC141","W1",45,1,34.365,1300.75,2625,4345.5,2138,24773,8961,0.261322430197496,0.553019224944023,0.0971988075247151,0.535850823735734,44.7998435380763
"W1-046","GmJMC051","W1",46,0,54.33,1889.5,1660,3304,1376,24145,9617.25,0.314047292916845,0.717984964388295,0.146627829586414,0.646441752406369,74.2870117080176
"W1-047","GmWMC159","W1",47,0,36.46,1002.75,2237,4444,1718,29144,10289,0.346206643059133,0.676986800316377,0.0979429013576125,0.644377335722336,50.6902487248574
"W1-048","GmJMC101","W1",48,0,75.305,2032.25,1404,2981.5,1168,24241,9833,0.347127442426834,0.75470987545626,0.157476072950878,0.683452188394876,77.3657316714697
"W1-049","UA-4805","W1",49,0,38.765,1116,4338,5613.75,3034,27904.5,9798.25,0.212769885834938,0.433708549703332,0.082418705713878,0.467945193757497,42.7743408634227
"W1-050","GmWMC147","W1",50,0,85.305,2159.25,1673,3580,1385,26781,10565,0.343812604222,0.738219763199193,0.126049693056453,0.675027978696413,65.552786082704
"W1-051","GmJMC054","W1",51,0,81.075,1233.5,2079.5,4018.25,1718.5,26939.5,10420.5,0.294989712182876,0.681774852604087,0.128427707083472,0.625901820767307,69.9598834947979
"W1-052","GmWMC125","W1",52,0,87,2008.5,1283.5,2975.75,1155,22791.5,9103.5,0.349620627355943,0.742262064600701,0.134476920365742,0.688780517635927,62.2418934449228
"W1-053","GmWMC155","W1",53,1,48.83,1513.5,1882,3980,1591.5,26222,9540.5,0.338729715204207,0.678529955049933,0.093230938423684,0.649335022014296,43.8465772393112
"W1-054","GmWMC108","W1",54,0,23.97,1018.75,3883,5745,3182,29716,9914.5,0.199149029401279,0.454536248818568,0.0469457045138519,0.472196160433577,16.4683004149971
"W1-055","GmJMC056","W1",55,0,33.38,1100.25,3271,5137,2764,27810,9482,0.21336583756336,0.477514908353461,0.0601121349985277,0.479016624021662,23.4875575604446
"W1-056","GmWMC166","W1",56,1,54.855,1170.25,3308,5001.5,2657,27149,9208,0.223232698474305,0.469451504296291,0.0544040452728182,0.487138588033216,21.5773593142634
"W1-057","Houjaku Kuwazu","W1",57,0,65.675,1764.75,1474,3158,1272,22493,9159,0.334483927241216,0.735819886558147,0.142736491130328,0.664380986878558,69.2840800820042
"W1-058","GmWMC163","W1",58,1,80.14,862.666666666667,2343,4332.75,1955,26590,9219.5,0.27689364098619,0.60168644063366,0.0770945289407889,0.5983640566227,33.1135074297405
"W1-059","GmJMC095","W1",59,0,37.175,1722,1812,3546.5,1619.5,24866.5,9294.25,0.27447368911419,0.670212171347734,0.0989933632128713,0.614885697598843,44.7623903016719
"W1-060","GmJMC172","W1",60,1,72.12,1734.5,1391,3097.25,1259.5,24378,9696,0.330933508021607,0.746193519650465,0.13979131382344,0.684792937074748,69.0925643185118
"W1-061","GmJMC003","W1",61,0,37.33,757.25,4274,5949.5,3117,31501,10101.5,0.222360852431386,0.473492608491421,0.0205609054266831,0.49768537147136,-3.88732999171151
"W1-062","GmWMC174","W1",62,1,51.23,1253.5,2657.5,4542,2155,26602,9585.75,0.264669741583644,0.57556337890928,0.0886893788496482,0.563117755403813,42.2594560506446
"W1-063","GmJMC085","W1",63,0,59.835,1951.25,1540,3144,1340,23387,9748.5,0.311494342231551,0.7303183650559,0.155268066352825,0.654507364730579,80.3309353454942
"W1-064","GmJMC078","W1",64,0,62.355,1474.25,2168,3781.5,1716,25080,9593.5,0.281887816072284,0.661211515515491,0.116641751676879,0.616894556947668,58.9689519430064
"W1-065","GmJMC179","W1",65,1,81.4,1898,1404,3114.25,1296.5,23701,9562,0.330891049228005,0.736203739808696,0.134699665901474,0.672623664992122,66.5280102046192
"W1-066","GmWMC119","W1",66,0,60.94,1507,1919,3439.75,1557,25359,10096.75,0.285247341154403,0.6960518344294,0.142061339046574,0.648062042146041,75.7153287554494
"W1-067","GmJMC126","W1",67,0,76.66,1421.25,2079,3828,1680,26087,10093.5,0.287251265080024,0.677130946003002,0.12898767089376,0.625490625251818,69.9650584381749
"W1-068","GmWMC182","W1",68,1,40.835,1154.25,2909,5007.5,2367,28017,10056.5,0.26086856816014,0.574232393899971,0.0931043907299881,0.553957952551513,49.2365246449098
"W1-069","GmWMC019","W1",69,0,23.13,780,3228,4991.75,2398.5,28105,9922,0.262474569671901,0.5647523462989,0.0703984871578142,0.561703485265938,31.3355135087011
"W1-070","GmJMC177","W1",70,0,73.695,1929.5,1488,3426.25,1391,24960,9701,0.329927512911017,0.721725822518316,0.128701262809099,0.666498148513827,65.3960938706967
"W1-071","GmWMC127","W1",71,0,54.145,1622.75,1507,3408,1317,24370,9666.5,0.345802482805429,0.735082310127836,0.135887127208785,0.672423909387487,68.4786729329813
"W1-072","GmWMC115","W1",72,0,67.51,1619,3117,4933,2411,27896,9174,0.257668086939055,0.537324967406314,0.0613741565342174,0.557976016116452,25.0127448909585
"W1-073","GmWMC038","W1",73,0,23.58,NA,5582,7903.75,4541,40345.5,10802.25,0.163091298186097,0.309845376175147,-0.053241262789034,0.385581360295103,-63.813107157182
"W1-074","GmJMC021","W1",74,0,42.335,1142,3114,4518.5,2330.5,26853.5,9889,0.222155929900668,0.556578992543819,0.0959336732868963,0.532755037299835,48.1444874534716
"W1-075","GmWMC160","W1",75,1,27.58,938.5,4153.5,6113.25,3074,29873.5,9848,0.223534946112434,0.439219256496292,0.0447222515189968,0.469695409966456,16.498275334966
"W1-076","GmJMC055","W1",76,0,36.565,1264.5,2341,4373.5,1930.5,26952,9755,0.27824311411468,0.624126121042307,0.0966239806877306,0.591070251135286,46.5400863521779
"W1-077","GmWMC046","W1",77,0,30.865,634,4474.5,6155,3620.5,28260,9403.25,0.163310741264822,0.380077066722404,0.0336618621614982,0.389482243719799,8.36898624361177
"W1-078","GmJMC030","W1",78,0,25.335,696.25,3770,5477.5,2935,28627,9905.5,0.204631114511215,0.486347161122896,0.0535152441436537,0.483923766227894,21.2858241458553
"W1-079","GmWMC070","W1",79,0,36.885,1259.5,3405.5,5283.75,2749,29567,10205.5,0.232331906856129,0.506644535566602,0.0735479070321866,0.526165299154905,34.5490431337629
"W1-080","GmJMC092","W1",80,0,73.705,1953.5,1842.5,3361.25,1563,23299.5,9382.5,0.263560627795592,0.679994913322641,0.137858271891485,0.605537608921904,68.9609099595574
"W1-081","GmJMC180","W1",81,0,35.145,1313,2250,3829.25,1746,24243.5,8858.75,0.279137517742275,0.62577907530569,0.0988749124467458,0.58474237433303,43.6656387765302
"W1-082","GmJMC104","W1",82,0,40.195,1471.75,2296,3767,1789,23815,9042,0.265637310581348,0.619988684392536,0.114231509277464,0.589299699268118,53.9924481213684
"W1-083","GmWMC089","W1",83,0,47.23,1007.25,3346,5093,2641,27778,9806,0.225352015656121,0.51904633342951,0.066798382360729,0.519888591385476,30.4424620424843
"W1-084","5002T","W1",84,0,30.21,1174.5,3954,5855,3167,30062,10145.5,0.198840530725538,0.44402494003805,0.0670459497402751,0.438776061824606,36.1468578650848
"W1-085","GmWMC020","W1",85,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-086","GmWMC156","W1",86,0,43.82,1186,2117,4275.75,1814.5,25793,9105.5,0.318935921680555,0.628595061609664,0.0737660437844557,0.604339272298174,30.5091992761781
"W1-087","GmJMC096","W1",87,0,74.585,1555,2026.5,3696.5,1622,24011,9393,0.295261267943538,0.668239589983682,0.13198130815901,0.616091194700407,64.2925986790024
"W1-088","GmJMC093","W1",88,0,45.765,1693,1584,3530.25,1413,25314,9988,0.336188771457241,0.722318803865409,0.134168439966301,0.662268342090135,70.0124669644881
"W1-089","GmWMC169","W1",89,0,33.465,1202.75,2352,4087.5,1868,25412,9562.5,0.265917196884911,0.624283276549996,0.115031264765764,0.579527173898303,59.2477997486795
"W1-090","GmWMC134","W1",90,0,20.49,840,2124,4467,1837,28406,9979.25,0.321070112425235,0.649133699933355,0.079760903357752,0.622270142069801,37.0476992358335
"W1-091","GmWMC120","W1",91,0,29.615,698,4979,6603.5,3528.5,28852.5,8723,0.212120851207465,0.346486258505372,0.0105058667490973,0.397808324200668,-5.05242648111787
"W1-092","GmJMC080","W1",92,0,64.23,1748.25,1502,3002,1245,22929,9527,0.324831831004728,0.743895066520035,0.152314582937858,0.673888258316708,75.0833465070185
"W1-093","GmJMC100","W1",93,0,67.745,2085,1583,3224,1395,23475.5,9323.75,0.309058223098539,0.709915015207598,0.133990208286663,0.645329030847453,65.9731283138835
"W1-094","GmWMC140","W1",94,1,26.32,991.25,3003,4784,2323,27183,9616.5,0.255429495148897,0.562913372181062,0.0866465856676369,0.551305295460214,41.6452654766996
"W1-095","GmJMC145","W1",95,0,56.68,1507.75,1959,3678,1642,24083,9443,0.292891018844335,0.672221347115719,0.12854230561959,0.608884095219095,64.6715738839411
"W1-096","GmJMC098","W1",96,0,56.59,1548.25,2138,4393,1821,28427,10359.5,0.320835553780297,0.668688532046605,0.0975265076871594,0.628580965664363,49.858184376295
"W1-097","GmJMC116","W1",97,0,58.99,1541,2468,4226,1865,25969.5,9840,0.283620532969881,0.635795442539924,0.107137690748521,0.586928051968456,53.0086302976907
"W1-098","GmJMC041","W1",98,0,39.845,949.25,3634,5285,2811,29768,11038,0.218186055456174,0.543904130211576,0.0999429140373488,0.51722328570183,56.536213366725
"W1-099","GmWMC154","W1",99,0,55.95,1758.25,1485,3361,1285,26560,10851.5,0.353672370408814,0.75918766312442,0.146851287799909,0.691937691903862,82.1525382549133
"W1-100","GmJMC114","W1",100,0,68.795,1475.75,2203,4025.5,1750,28845,10991,0.290368481173582,0.684297567251867,0.100055229476696,0.641052963231151,51.9167965850413
"W1-101","GmWMC191","W1",101,1,77.42,1352.75,1443,2815,1221,19599,6961.5,0.298413576286066,0.664063315833756,0.0668598102209249,0.615474482697024,18.4068950952138
"W1-102","GmJMC063","W1",102,0,42.45,2084,2108,3172.5,1586,22106,7514.75,0.249285379804731,0.596319325079115,0.0495287093801925,0.592333212004192,11.6641050985124
"W1-103","C1329","W1",103,1,61.635,1487.25,1511,3086,1286,21986,7175.5,0.323589041209946,0.664661081313626,0.0368733205819292,0.648107927964174,4.69812342377093
"W1-104","GmWMC027","W1",104,0,58.36,1191,1834,3057,1472,20137.5,6951,0.261626192414771,0.613419561091936,0.0680739337864775,0.589174764541682,19.8666661859044
"W1-105","GmWMC022","W1",105,0,26.615,1121.25,1215,2606.5,1135,20571,7472.5,0.307384285322135,0.713856931641989,0.0916535210988219,0.661444501660182,30.6203534900962
"W1-106","GmJMC044","W1",106,0,38.07,1147,1873,2895,1394.5,20629.5,7636.5,0.252155845158421,0.6475576522066,0.0976979633239608,0.614359861512422,35.9827860936935
"W1-107","GmWMC107","W1",107,0,47.59,1081.5,1994,3273.5,1569,20578.5,7040.5,0.261391505632381,0.587261021774961,0.0589270028439239,0.55966838919007,17.2352486256755
"W1-108","GmWMC029","W1",108,0,54.545,1294.75,1660,2995.5,1392,20211,7313.5,0.28612272555051,0.64534170571391,0.0887463950228184,0.608171449293868,30.6633443127284
"W1-109","GmWMC142","W1",109,0,53.225,1057,1468,2904,1262,19469,7097,0.303831740966837,0.667270170070034,0.09657618817468,0.614736143664894,33.4542901376542
"W1-110","GmJMC031","W1",110,0,47.045,1321.75,1880,3100.5,1467,20752,7295.5,0.274595276562581,0.630180294513677,0.0645547305757844,0.587389579021928,18.3224449236624
"W1-111","GmJMC105","W1",111,0,35.59,1360,1873.5,2899,1354,19478.5,7363.75,0.273596464449964,0.642557247780443,0.0969108153755766,0.585170461729184,34.3308171587409
"W1-112","GmJMC069","W1",112,0,48.85,1028.5,1865,3152,1498.5,20141.5,7044.75,0.272135469133484,0.603048024049172,0.0652187349708101,0.587546638449647,19.2164143356291
"W1-113","GmWMC150","W1",113,1,20.855,903,1914,3345,1500.5,23318.5,8148,0.29726320292462,0.648276814042445,0.0616595201022129,0.630660148302357,18.1387568112874
"W1-114","GmWMC083","W1",114,0,17.565,970.75,2374.5,3807,1780,24548,8142.5,0.275900994791543,0.59121191457672,0.02829889992022,0.599713536441975,1.21952480585976
"W1-115","GmWMC113","W1",115,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-116","GmWMC151","W1",116,1,49.535,1397.5,1172,2645,1047,20171,7521.5,0.344319712146998,0.727547683899316,0.0909292576625737,0.685216459864655,30.3109475542916
"W1-117","GmWMC010","W1",117,0,8.745,228.75,5257,6441.5,3714,34360,7840,0.179095600092076,0.290316566722148,-0.15657756492999,0.453817612563662,-129.751032327916
"W1-118","GmJMC016","W1",118,0,44.135,1018.75,1830,2941.5,1465,20924,7410,0.252486796042433,0.631437728072278,0.0688421720380785,0.608129929995202,21.1740017638828
"W1-119","GmWMC183","W1",119,1,54.09,1081.75,2292.5,3688.75,1739,22154.5,7270.25,0.271299378930745,0.551595773158697,0.030029000138421,0.562543358688793,1.90062522947828
"W1-120","GmWMC124","W1",120,0,37.865,866.25,2147,3396.5,1636,21606,7249,0.258529984196846,0.586205956423056,0.0549321801481047,0.579567049395601,14.7402538118647
"W1-121","GmWMC123","W1",121,0,66.92,1289.75,1218,2623.5,1074,19563,7260,0.328753320989836,0.72107051410399,0.0972787309428672,0.671938993464079,32.9690458985066
"W1-122","GmJMC004","W1",122,0,16.05,576.25,3230,4301,2315,25440,8034,0.209516863107776,0.490114193691483,0.0217110417980598,0.513987824185594,-0.923678332758595
"W1-123","GmJMC091","W1",123,0,49.39,1262.5,1539.5,2786.25,1241,19009,7199,0.287294191156416,0.683825237160257,0.0960937371441767,0.619040883593422,31.1394130097916
"W1-124","GmWMC129","W1",124,1,29.355,760.25,3011,4061,2033,23795,7075.5,0.233853741908249,0.470117111508054,-0.00522055115237084,0.518288008844835,-14.7425743542763
"W1-125","GmWMC012","W1",125,0,62.335,862.5,1588,2755.5,1306,19546,7114.5,0.268774756170146,0.664161518412581,0.0986203863028117,0.61549325019611,35.0773264567087
"W1-126","GmWMC045","W1",126,0,23.06,1005,2298,3356,1632,21614,7501,0.264766642039911,0.561710853691247,0.0680766980920905,0.55548231611891,21.8015348361849
"W1-127","GmJMC040","W1",127,0,40.8,1110,2338,3522.25,1805.5,21395.5,7371.75,0.247207805650577,0.55216594385263,0.0646064069400975,0.544495356319502,19.8326945063057
"W1-128","GmJMC079","W1",128,0,62.48,1045.5,1332,2591.25,1140,18797.5,7304,0.29284278260704,0.698537727001832,0.125227978513512,0.631755398351296,46.2130421289404
"W1-129","GmWMC018","W1",129,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-130","GmWMC015","W1",130,0,31.04,963,1615,2983,1338,20996,7403.25,0.296508716617871,0.663113103716977,0.0812723853193482,0.627325209799394,26.9420768241591
"W1-131","GmJMC102","W1",131,0,30.835,1227.25,1853,3044.5,1538,20844,7275.5,0.249504600241954,0.606100897419033,0.0648218273734353,0.58775613570177,18.5763258510999
"W1-132","GmJMC043","W1",132,0,27.595,1037.75,2882,4283.5,2225,24340,7616.5,0.230224276110556,0.49769423560838,0.020890517577641,0.518874117701023,-1.8511019724046
"W1-133","GmWMC066","W1",133,0,37.345,768.5,2246.5,3541.25,1747,22320.5,7518,0.250826559207689,0.575731220476749,0.0647549811978924,0.570326769117914,20.0389075271327
"W1-134","GmWMC073","W1",134,0,24.625,752.5,4055.5,4936.75,2625.5,26394.5,7664.25,0.222369467786969,0.376129756398871,-0.00856457967226832,0.481802590018765,-19.1393253971549
"W1-135","GmWMC132","W1",135,0,54.675,943.5,1645,2862.5,1377,18940,6968.5,0.263124376238824,0.630278321664057,0.0879423851340381,0.588474277880599,28.167833471319
"W1-136","GmWMC170","W1",136,1,52.145,1025.25,968,2365.5,918,18534,7350,0.357112178837582,0.756594998645153,0.125227212517714,0.702187491218614,45.0091445767804
"W1-137","GmJMC033","W1",137,0,46.42,810.5,1987,3024.5,1571.5,19548,7364.25,0.227559279456289,0.597041390849296,0.108082113842692,0.558732409896776,40.6491364306382
"W1-138","GmWMC144","W1",138,1,52.545,1204,1435,2865.25,1242,19492.5,7221,0.304887420457093,0.67737342697442,0.0982163751615016,0.626396202956196,33.804031961284
"W1-139","GmWMC118","W1",139,0,58.585,1307,1116,2293,957,17677,6910.5,0.32056017096174,0.738475351875639,0.131198520427423,0.668564944234798,44.5690347347099
"W1-140","GmJMC139","W1",140,1,76.59,1732.75,979,2184.5,911,18626,7510.5,0.324419350012023,0.754775359623543,0.148078719532285,0.692025803410217,58.5609658168113
"W1-141","GmWMC171","W1",141,0,69.97,1536.5,1005,2387,955,18725,7391.25,0.345906682922802,0.747942996187078,0.124913398716089,0.686661283482123,46.1524062878204
"W1-142","GmJMC002","W1",142,0,16.78,386,4695.5,6229.25,3474,27131,8151.75,0.185325112370793,0.340919278165911,0.00958829474781413,0.388238460353105,-5.73127952800829
"W1-143","GmWMC048","W1",143,0,44.625,1292.5,2141,3451.5,1591,22947,7912,0.282817827290016,0.618281308793577,0.0656942142020179,0.583578995969715,20.7135952784378
"W1-144","GmJMC057","W1",144,0,28.015,962.75,2569,4146,2003,23832,8202.5,0.255753545118616,0.556718535346032,0.0575723984671477,0.539980562817907,17.5298483885772
"W1-145","GmWMC186","W1",145,1,24.86,654,4341.5,6179.25,3360.5,29020,8371.75,0.198596595685679,0.347010459502882,-0.0261626761399228,0.413473434786933,-30.2286889180709
"W1-146","GmWMC075","W1",146,0,49.205,851.75,3364,4724.25,2548.5,26485,8639,0.214233011742273,0.478758247486248,0.0305313387176452,0.489948163391318,3.35799075771494
"W1-147","GmWMC011","W1",147,0,16.57,1098,3601,4996,2563,26561,8423.5,0.23357793867296,0.454484668388654,0.0213217778603057,0.502159429140703,-0.602291752665865
"W1-148","GmJMC081","W1",148,0,47.005,1540.5,4312,5806,3083,29762,9007,0.209591264164153,0.397682579790744,0.00845559217301983,0.444378031475848,-6.9640225556755
"W1-149","GmJMC130","W1",149,0,52.07,918,3936.5,5066.25,2793,27115,8689.25,0.190477460769933,0.420027107124778,0.0367124126487151,0.463277740852459,8.78881998803145
"W1-150","GmWMC071","W1",150,0,49.26,1595,1904.5,3181.25,1527,22826.5,9179,0.250189085372972,0.667381146184745,0.125466191073909,0.613316411602464,58.0155103679964
"W1-151","GmJMC062","W1",151,0,16.775,1383,2824,4327.25,2276,25674,8412.5,0.228818490371995,0.504305475604361,0.0365484705305079,0.514629315469346,6.56886784166039
"W1-152","GmWMC178","W1",152,0,48.22,1278.25,2150,3584,1741,24239,7926.5,0.255774064442431,0.581692037069235,0.0394004473078466,0.581448303927134,7.21506148608747
"W1-153","GmWMC157","W1",153,1,15.23,634.75,4244,6248,3177,32361,8803,0.223111012251793,0.391197166737092,-0.06090058761726,0.496056850699911,-59.6365966903833
"W1-154","GmWMC001","W1",154,0,18.05,457.25,4452,5935,3401,31830,8552.5,0.178842979387239,0.33809017205781,-0.0708301629434281,0.455391640240465,-65.3498530264196
"W1-155","GmJMC161","W1",155,1,49.54,1702.5,1503.5,3051,1302,22193,7762,0.313161630646282,0.673520696453462,0.0558541813878023,0.641123746012203,13.6750958700301
"W1-156","GmJMC149","W1",156,0,74.505,2378,1288,2753,1199,21117,7760,0.300074995449105,0.705359531613444,0.0959003228263972,0.647557714117462,35.3837684599236
"W1-157","GmJMC065","W1",157,0,60.68,1616.75,2470,3954,2016,23504,7964.5,0.238535193026934,0.540169878312725,0.0584196049155877,0.546672127797546,18.9699723440635
"W1-158","GmJMC058","W1",158,0,61.435,2035.25,1612,2868,1362,21617,8455,0.261276413685545,0.689639796508005,0.124758263675769,0.632034139677284,54.4367759472722
"W1-159","GmJMC067","W1",159,0,94.645,2423.5,1274,2485.5,1096,20188,7773,0.285585642944429,0.73089456698887,0.1148433853243,0.650532863562791,43.1005969951988
"W1-160","GmJMC007","W1",160,0,41.48,1484.75,2654,3779.5,2118,23097,8307,0.196569541765992,0.538665608948739,0.0763055691425162,0.555052087493895,27.946534849365
"W1-161","GmWMC136","W1",161,1,85.145,2598.75,1198,2747.5,1130,20543.5,7694.25,0.319887490925806,0.723493152464006,0.0932193294940304,0.644234082055591,34.9850241538661
