"","variety","treatment","plot","flower","dryWeight","plantArea","spectral475","spectral550","spectral660","spectral725","spectral850","GRVI","NDVI","NDRE","NDI","RTVI"
"W2-117","GmJMC016","W2",117,0,32.68,599,2210,3654,1681,23804,6810,0.273641042220139,0.543087565691258,-0.0331105358072036,0.588313433408838,-33.2136098312068
"W2-118","GmWMC156","W2",118,1,48.86,469.25,3061,4971,2278,28562,7329.5,0.276378700499899,0.45117122844747,-0.0875723735391384,0.556903481392235,-71.0993147321652
"W2-119","GmWMC012","W2",119,0,48.155,345.5,2875.5,4576,2089,27061.5,6904.5,0.291844057018983,0.461483685915469,-0.0885097220013109,0.580773501447223,-65.940753705679
"W2-120","GmWMC115","W2",120,0,67.16,464.25,2382,3971,1859,24885,6976.5,0.268310495191557,0.524494709572906,-0.0409573659619217,0.588462971264767,-39.5744746845653
"W2-121","GmJMC099","W2",121,1,62.77,595,2938,4558,2231,26218,7258.5,0.249572738543292,0.4586855363655,-0.0410476990313394,0.544268805054904,-40.0240023876682
"W2-122","GmWMC108","W2",122,0,76.93,339.5,3316,4666,2406,24807,6374,0.236728461405484,0.384056359436756,-0.080509322671581,0.490801369712346,-54.9158743918323
"W2-123","GmJMC063","W2",123,1,60.775,268.25,4166,5401,3054,24964,6221,0.195753578896574,0.280090892892282,-0.0952302536357304,0.382227340260157,-63.0339509940574
"W2-124","GmWMC144","W2",124,1,54.885,499,3302,4531.25,2347,24512.5,6947.5,0.224788870556546,0.393324276661372,-0.0448084188420508,0.485922960053113,-39.3569197837777
"W2-125","GmJMC043","W2",125,0,39.315,444,4020.5,5311.75,2940.5,26390.5,6736,0.201424195223448,0.316231498332507,-0.0939709291422424,0.434327571874825,-67.154122312925
"W2-126","GmJMC121","W2",126,1,65.16,678.5,1819,3252,1559,22020,6826.5,0.265829043404511,0.580181272116856,0.0132162928942363,0.592056325853099,-8.35059898666033
"W2-127","GmWMC015","W2",127,0,50.785,700.75,2099,3724.75,1705,24306.5,7223.75,0.283176310634607,0.558537961898817,-0.00576188198153056,0.582511262452969,-19.2545287200986
"W2-128","GmJMC002","W2",128,0,34.41,400,2915,4091,2335,22972,7113,0.19462723109451,0.438315748628937,0.00930045377668187,0.474026382959535,-8.74051563632194
"W2-129","GmJMC044","W2",129,0,50.01,657.25,2065,3372,1682,21238,6770,0.254921820598848,0.54534160064116,0.015547779551158,0.560959972645481,-5.47951156008553
"W2-130","GmWMC107","W2",130,0,56.96,586.5,2561.5,3995.25,1980,23769.5,6737.5,0.257901076108005,0.465218112116032,-0.0407669119538868,0.526296628395278,-36.912338245001
"W2-131","GmJMC017","W2",131,1,50.55,674.75,2380,3627.5,1784,22918,6789.5,0.25238199403567,0.519761377000954,-0.0087092881175992,0.563095241065614,-18.888371228184
"W2-132","GmJMC013","W2",132,0,31.62,381.75,3700,5318.25,2744,26512.5,6872.5,0.226091051881093,0.348032953243671,-0.0764099043331368,0.459129655062355,-56.8837003857664
"W2-133","GmWMC185","W2",133,1,60.075,480,3495,4716.5,2495,24577,6568,0.21855248339424,0.361101086017327,-0.0637320096189257,0.458970194061749,-48.0063365787655
"W2-134","GmJMC077","W2",134,1,42.78,584.75,2972,4413.5,2206,24606,6794,0.237540970376368,0.42839186336689,-0.0495736149297536,0.503416388389417,-41.5006465861002
"W2-135","GmJMC065","W2",135,0,37.355,356.5,4423.5,5574.5,3114.5,26424.5,6504,0.186597645851797,0.243843045603455,-0.101551786712595,0.385309026433604,-66.896111884171
"W2-136","GmWMC084","W2",136,1,36.74,338.5,3030,4414.75,2166,24755,6865.75,0.255390712226099,0.445942977712193,-0.0451915347212809,0.512433744472215,-38.2592827792555
"W2-137","GmJMC054","W2",137,1,62.21,350.5,3720.5,5039.5,2696.5,25111.5,6645.5,0.207656732758988,0.332538756380032,-0.0670125338133869,0.428149764579637,-50.8675051382136
"W2-138","GmWMC022","W2",138,1,42.64,426.75,2233,3717.5,1770,23260,6969.5,0.275496948939857,0.541760653187097,-0.00547619609227603,0.553549752559993,-17.2003195460143
"W2-139","GmWMC073","W2",139,1,38.525,195,3207.5,4635,2380.5,24743,6879.25,0.233281493999678,0.410180171299446,-0.041844981820114,0.463505325723586,-34.7699296579596
"W2-140","GmJMC161","W2",140,1,61.985,626.5,3391,4415.75,2366.5,23147.5,6422.25,0.215338039143889,0.356491793430488,-0.0435537622807849,0.411050808484151,-32.264675865366
"W2-141","GmJMC081","W2",141,1,69.835,367.75,3102,4646.5,2286,25470,7012.5,0.25004017041669,0.429761195932479,-0.045531647304795,0.493161153536868,-38.986024494122
"W2-142","GmWMC120","W2",142,1,28.765,318,4817,6111.5,3345.5,25885,6599,0.191691785418972,0.220539859540537,-0.0824889722674657,0.3277978594161,-57.0425288669825
"W2-143","GmWMC036","W2",143,0,30.88,304.75,2788,4565,2057,27494,7786.5,0.289128509713939,0.521069216488712,-0.0457197274976164,0.573594125131041,-46.4198437371751
"W2-144","GmJMC130","W2",144,0,37.14,243.5,4525.5,5784.75,3226,27932,7304.75,0.189554485456297,0.279211333205691,-0.0699582344811262,0.376322436653001,-56.5183454561342
"W2-145","GmJMC008","W2",145,0,27.76,469.75,2962,4606,2261,25186,7353,0.251387828295395,0.462073804088253,-0.0252614311780344,0.49738527931375,-27.4764727014416
"W2-146","GmJMC177","W2",146,1,57.435,527,3753,5616.5,2894,28579.5,7764.75,0.232662496460074,0.378498234896366,-0.0522761186034406,0.459568523940116,-48.6937488967832
"W2-147","GmWMC168","W2",147,1,51.345,500.5,4200,5673.5,2916,27337.5,7817.25,0.215566586561701,0.354906167595945,-0.0313119506980996,0.420028704220881,-32.7642931695393
"W2-148","GmWMC141","W2",148,1,51.645,306,4769.5,6445.25,3325,30473.5,7811.25,0.220713171288737,0.322908408843983,-0.0840655547528953,0.439692689684857,-71.6630022287841
"W2-149","GmWMC113","W2",149,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-150","GmJMC092","W2",150,0,40.395,438.5,5213,6184.5,3279.5,30171.5,8118.75,0.19957361021163,0.287676248965848,-0.0632445422513791,0.426703127975803,-57.8851541438099
"W2-151","GmWMC132","W2",151,0,46.85,381.25,3300,4669.5,2504,24692,6790.5,0.222693016934882,0.399796036764914,-0.0427808019461971,0.484746141298336,-37.2134997565928
"W2-152","GmWMC181","W2",152,1,15.9,202.25,4341,5650,2942,26500,6824,0.216226888079703,0.280605143778034,-0.0835488462840017,0.416500259241599,-59.3982677639965
"W2-153","GmWMC029","W2",153,0,47.81,333.5,4581,5867,3196.5,28141,6862.25,0.199866512202914,0.269088370315939,-0.108387274772575,0.416151283416824,-77.4389184595663
"W2-154","GmJMC116","W2",154,1,57.1,717,3209.5,4399.5,2341.5,23484.5,6582.5,0.219847124649065,0.399832744591567,-0.0456629717675507,0.486303492269862,-37.6159052048982
"W2-155","GmWMC160","W2",155,1,58.02,341.75,3711,5290,2682,27111,7038.5,0.23586226395034,0.347857215107783,-0.0728039248848327,0.465211827839664,-55.5633796746447
"W2-156","GmJMC179","W2",156,1,55.23,773.75,2574,4067.5,2031,24848,7308,0.249335305284288,0.506728524387208,-0.0157386683036807,0.553686646796429,-23.5320675958983
"W2-157","GmWMC169","W2",157,0,60.77,575.25,1809,3105,1476,21980,6866,0.273389310539589,0.588900119891496,0.000899807441126693,0.61469822716192,-14.019267614196
"W2-158","C1322","W2",158,1,38.43,398.5,4012,5484.5,2775,27430,6928.5,0.235277474637242,0.334213080254751,-0.0823663505703273,0.475050112682756,-61.5992396660964
"W2-159","GmJMC050","W2",159,0,31.635,559.25,3088,4697.5,2293,25735,6942.5,0.25376908153128,0.429506771510931,-0.0671963878428545,0.511317494600432,-51.9776520841396
"W2-160","GmJMC003","W2",160,0,47.575,563.25,3147,4576,2456,25296,7149,0.216404967422733,0.419027045097028,-0.0303568153797449,0.492841031580059,-30.8486747674769
"W2-161","GmWMC150","W2",161,1,10.075,175.25,3991,5285.5,2659,29629,7063.5,0.227448800395199,0.369610922317993,-0.0967152104343547,0.534106437796058,-75.4203523548642
"W2-162","GmJMC180","W2",162,1,38.13,425.75,3005,4465.5,2263,25860,7276,0.247067617793919,0.449690427951814,-0.0450924823072156,0.512371434555599,-40.1536206362044
"W2-163","GmWMC066","W2",163,0,44.17,443.5,2630,4088,2049,24433.5,7092.75,0.245852187028658,0.491029962203703,-0.0190337573202916,0.541043703724869,-26.0305249707068
"W2-164","GmWMC089","W2",164,0,49.66,621.25,2330,3746,1917,23437,6935.5,0.242442900444865,0.504692585666841,-0.0219018445385553,0.53880444224953,-26.4924882267349
"W2-165","GmWMC006","W2",165,0,26.385,262.666666666667,4908.5,6024.5,3296,29776.5,6374.5,0.176802411439683,0.210740849476761,-0.14667902385047,0.398199216819242,-107.334084462037
"W2-166","GmWMC171","W2",166,1,48.605,281.75,2825,4507.5,2210,25087,6932,0.265319039041021,0.46321229902805,-0.0500115087819275,0.524970713649782,-41.4971438924974
"W2-167","GmWMC154","W2",167,1,28.42,402,3104.5,4597.5,2340,25750.5,7019.25,0.233059712303976,0.433501714394209,-0.0576828605762342,0.516826263903333,-49.094282929936
"W2-168","GmWMC048","W2",168,1,48.535,441,3444.5,4812,2218,27584.5,6846,0.279952807091362,0.413259884599621,-0.0713403282553507,0.540050684292768,-57.3595936017396
"W2-169","GmWMC159","W2",169,1,30.375,240.75,3673,5804,2819,31479,7464.5,0.259907759235358,0.39921141881904,-0.128697361150819,0.541484970134137,-101.312069400942
"W2-170","GmJMC078","W2",170,1,28.395,358.75,4175,5718.5,2938,29012,7191,0.22077513439778,0.308343168136811,-0.105611918571701,0.4464631922007,-76.7018909297286
"W2-171","GmJMC112","W2",171,1,33.635,427.75,3959,5308,2792,28066,7137.5,0.217396193302638,0.346045268523479,-0.0825208890560135,0.475011608171103,-63.2505796951848
"W2-172","GmWMC042","W2",172,0,21.605,204.5,3217,5185.25,2351,29863,7219.5,0.275952576129058,0.441301312383754,-0.121795493465117,0.572786072491156,-98.0572177046813
"W2-173","GmWMC136","W2",173,1,34.315,283.75,5113,6449,3635,29927,7083,0.188969826579369,0.235326054361222,-0.131691211565926,0.385787516070254,-100.148224440127
"W2-174","GmWMC170","W2",174,1,23.64,218.75,4390,6100.5,3353,31989,7500,0.212278505153357,0.329715843559142,-0.125319406787738,0.472560586828532,-102.273999148034
"W2-175","GmWMC011","W2",175,1,32.875,389.5,4427,5816,3144,28392,7026,0.199339178271767,0.275613108786735,-0.107904782828409,0.413241390253416,-77.8041851420738
"W2-176","GmJMC137","W2",176,1,39.775,503.75,3647,5045.5,2685,27030,7113,0.220475833505592,0.371074777967348,-0.0780924591115247,0.471661637118069,-61.3934436874369
"W2-177","GmJMC037","W2",177,0,28.155,421.5,4033,5698,3007.5,28255.5,7238.5,0.215937517522505,0.333120033395368,-0.0838357922992853,0.439395677150947,-63.8907588826786
"W2-178","GmJMC098","W2",178,1,58.83,397.25,4025,5760,2971,28821,7421,0.232165778183795,0.350097357661988,-0.0813911448582957,0.460769970062401,-66.4549948160245
"W2-179","GmJMC101","W2",179,1,35.97,599.75,3413,5053,2765,27793,7625,0.214311405055644,0.391520066709604,-0.0478692114835285,0.474958736367015,-44.4369897243109
"W2-180","GmWMC187","W2",180,1,28.36,213.25,4734,6431.5,3526,29405,7461.5,0.200481908962401,0.299394942999444,-0.094080866058139,0.421563839712322,-74.225811321203
"W2-181","GmWMC027","W2",181,1,27.695,279,5587.5,7041.25,3761,32621.5,7369.5,0.202183129920741,0.231653496207039,-0.123796098658311,0.389247894699612,-99.5878792075904
"W2-182","GmWMC045","W2",182,1,40.2,325,3917,5557.5,2678,25582,6686,0.24472663802169,0.34454329777561,-0.0445584167459245,0.435834080793379,-39.5396229763685
"W2-183","GmWMC152","W2",183,1,49.42,430.75,3524,4975.5,2656,25395,6843,0.22845969283575,0.373477676035237,-0.0617218372338513,0.462739763841547,-48.1063647535566
"W2-184","GmWMC188","W2",184,1,23.08,347.5,3697.5,5562,2929,28089,7297.5,0.227498411441249,0.361933489592677,-0.0840459925302548,0.45616524810243,-66.5651001910789
"W2-185","GmJMC004","W2",185,0,30.785,358,3379.5,4718.25,2484.5,25002,6920.75,0.218970794837661,0.399316194804311,-0.0530746970163901,0.470451622385566,-44.3151332157056
"W2-186","GmWMC122","W2",186,0,45.575,354,3696.5,5557,2689,26936.5,6956.5,0.253744777952826,0.362759695041636,-0.085610578362093,0.459773107150588,-61.4432986248292
"W2-187","GmJMC057","W2",187,1,26.655,221.25,4887,6749.5,3741,30348,7084.5,0.195453018767795,0.231562635910966,-0.113117558222438,0.376692685806169,-84.3917583049577
"W2-188","GmWMC127","W2",188,1,56.11,448.75,2862,4634,2294,25921,7083.5,0.256491028977284,0.437179976628799,-0.0462233036049385,0.499602037645193,-41.9386410274353
"W2-189","GmJMC061","W2",189,1,51.945,445.5,3468,4935.25,2490.5,24559.5,6683.5,0.228658404931969,0.382660223948211,-0.0509933659456876,0.432533060146232,-41.1573758382211
"W2-190","GmWMC124","W2",190,1,31.505,249.25,4459,6149.5,3264,27975,7188,0.223911325049259,0.273799890625816,-0.07955653213367,0.35748750497207,-62.5917232917287
"W2-191","GmWMC166","W2",191,1,47.52,197,4860,6623.5,3565.5,29426.5,7367.5,0.212755651384311,0.257145947327785,-0.0849597686036833,0.359617206329603,-65.2762490099408
"W2-192","GmWMC123","W2",192,1,55.45,522,2940,4691.25,2271.5,25975,7343.25,0.26049640049317,0.462117472888733,-0.0384329064294889,0.506277477896406,-36.8889001152923
"W2-193","GmWMC163","W2",193,1,38.825,377.75,3790,5711.5,2791,28060,7493,0.248397357019237,0.371749961005661,-0.0685449853724198,0.444633915452016,-55.7617578998171
"W2-194","GmWMC075","W2",194,0,35.165,374.25,4158,5862.5,3137,28972,7530,0.213790558893998,0.346469899066915,-0.0781090106436838,0.435887680112365,-65.2577630840836
"W2-195","GmWMC103","W2",195,0,24.725,256.25,4162,6226.5,3131,29077,7704.5,0.244540239447257,0.352843504955464,-0.0633653251602919,0.422716503946038,-54.8264534158563
"W2-196","GmJMC184","W2",196,1,34.34,277.5,5891.5,7674.75,4213,32147.5,7885,0.184824619944344,0.212930253866977,-0.103859972796899,0.341747401160418,-85.8466599099523
"W2-197","GmJMC026","W2",197,0,31.96,285.666666666667,5107,7019,3483,33755,8662.5,0.23858693946219,0.320594685796145,-0.0829169103769872,0.43659181595705,-76.6054355557001
"W2-198","GmJMC067","W2",198,0,36.26,394,4918.5,6590.25,3589,32305.5,8194.5,0.216275161116068,0.289166274277156,-0.0938749505665374,0.426382609905964,-80.4413149478995
"W2-199","GmWMC119","W2",199,0,50.77,495.333333333333,3429.5,5510.75,2508,31897.5,8984,0.285788775000953,0.489618535025388,-0.0387969251358778,0.556822659486663,-46.7597183829352
"W2-200","GmJMC097","W2",200,1,54.85,495,4325,6104,3040,32794.5,9049,0.24039060705056,0.403583907201019,-0.0486684374349452,0.492491320212231,-52.7794248618199
"W3-001","GmWMC190","W3",1,1,21.29,337.25,4321,6045,3010,29410,7106,0.244775644792235,0.317972747829549,-0.107765381095381,0.460518781391107,-79.3130959501676
"W3-002","GmJMC079","W3",2,0,39.07,554,3969,5219,2852,26464,6656.5,0.206827707057413,0.310259920060698,-0.0696453768152565,0.419065358573995,-52.9189577769082
"W3-003","GmWMC038","W3",3,0,12.88,104.333333333333,5668,6792,3834,29279,6756.5,0.184750277074357,0.198508030240483,-0.132163695281712,0.367501151113325,-96.0762549183934
"W3-004","GmWMC027","W3",4,1,25.625,158.75,5114,6365.5,3633,31609,6726.5,0.167737784406019,0.185700090590349,-0.159411374586697,0.386073773585113,-118.168597409316
"W3-005","GmWMC123","W3",5,1,35.965,263,3999,5365.75,2807.5,27051,6749,0.214706928774024,0.309262718860648,-0.0818506732436911,0.431976679071123,-59.9510967115537
"W3-006","GmWMC159","W3",6,1,24.105,265,3984.5,5669.25,2866,28033,7198.75,0.238600655296329,0.365099325686991,-0.0838343603323441,0.47744347503989,-64.7270490732532
"W3-007","GmJMC013","W3",7,0,10.675,108.75,5400,6912,3986,32296,6823,0.179962168605401,0.184698811529902,-0.163906577558609,0.392958632918353,-127.293542837889
"W3-008","GmWMC153","W3",8,1,29.245,300.25,4280,5557.5,2900,28056,6973,0.23057000067618,0.333727634394686,-0.0909177999436775,0.450017393557292,-66.114741745566
"W3-009","GmWMC045","W3",9,0,22.685,185.5,5292.5,6296,3374,31206.5,6794.25,0.208059145570197,0.239392619120187,-0.171588049278751,0.436820763805415,-124.140549123358
"W3-010","GmJMC131","W3",10,1,57.01,625.75,3794,5279.5,2905,26758,7104,0.204019798773045,0.343969794439226,-0.0715141244906051,0.439830264443333,-54.9236189400358
"W3-011","GmJMC069","W3",11,1,37.475,388.75,4370,5570.5,3052,28443,6770.5,0.204186450894161,0.277594175689523,-0.112226159934022,0.423912149131345,-79.1949616858724
"W3-012","GmJMC116","W3",12,1,57.13,367.5,4812,5961,3358.5,28878.5,6845.25,0.180203262722112,0.237778138542167,-0.122142121646929,0.385667964027643,-90.11285736407
"W3-013","GmWMC024","W3",13,1,30.31,380.75,4531,6038.5,3328,28702,7207,0.199371947449231,0.295283555667952,-0.102576928636456,0.416040789390987,-76.4496671467678
"W3-014","GmWMC020","W3",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W3-015","GmJMC044","W3",15,0,29.87,262,4193.5,5142.25,2666.5,27170.5,6805,0.219790385435577,0.322500331445739,-0.11158787589638,0.470367756205406,-70.4643806002088
"W3-016","GmJMC007","W3",16,0,21.285,340.333333333333,4415,5449,3016,26170,6753,0.177750291888674,0.288620034708797,-0.0798702410957651,0.413400184643075,-57.0761894711239
"W3-017","GmWMC154","W3",17,1,35.93,365.25,4003,5270.5,2869,26977,7196.5,0.19794805417154,0.343033441372436,-0.0745245026834906,0.453742570372344,-57.807034325668
"W3-018","GmJMC149","W3",18,1,44.155,427,4426.5,5683.75,3073.5,28742,6927.75,0.194253717684525,0.294051823403552,-0.125951086739517,0.443688684184789,-91.0077015501924
"W3-019","GmJMC025","W3",19,0,30.855,228.5,5633,6790.75,3823.5,33089,6905.5,0.165016406715138,0.202617332219349,-0.182752954247835,0.417932992202224,-137.996507128881
"W3-020","GmWMC086","W3",20,0,19.785,317.75,4278,5626,3254,28599,7323,0.175012037705798,0.309156597435749,-0.0912084154769181,0.438226284910677,-70.1917232167611
"W3-021","GmWMC119","W3",21,0,50.29,425,3105,4498.5,2314,26067,7243.5,0.225955547046354,0.443798697946539,-0.0300983301613029,0.511486278397323,-33.7764392864209
"W3-022","GmWMC165","W3",22,1,35.41,205.5,4996,6288,3509.5,29101,7138,0.192745146655427,0.264134516432981,-0.116851082600095,0.409130175584879,-84.5472329165353
"W3-023","GmWMC186","W3",23,1,24.195,216.5,5345.5,6922,3688,33819.5,7324.75,0.196488375501012,0.245954249878151,-0.169981693751507,0.424112481467804,-136.370646573085
"W3-024","GmWMC151","W3",24,1,41.33,440.5,4885,6333,3477,31443,7705.5,0.193062394999571,0.289696466262146,-0.108758064431564,0.426200342858685,-86.4067026522898
"W3-025","GmWMC160","W3",25,1,23.11,201.75,5362,6963.5,3986,33408,7246,0.186878109006029,0.21133804325902,-0.159177824693583,0.370675391878688,-122.710636992295
"W3-026","GmJMC040","W3",26,1,43.22,324.5,4942,6211,3499,29520,7554,0.185593945022337,0.286565665409324,-0.0853552656367031,0.40400421835629,-67.233738071816
"W3-027","GmJMC102","W3",27,1,30.695,371.75,4762,5849.5,3369,28456,7118.5,0.176303898985037,0.275517246188192,-0.0919688114059613,0.384902599323448,-67.731592058203
"W3-028","GmJMC139","W3",28,1,48.565,567.5,3212.5,4311.75,2306,23131,6945,0.215816710582473,0.421957071123542,-0.0119193654621876,0.464861537617302,-19.5799726442046
"W3-029","GmWMC072","W3",29,1,47.825,475.25,3566.5,4830.5,2612,24135.5,6774.75,0.2049496884092,0.362156877249282,-0.0457414757907413,0.429094502120361,-35.7937161514473
"W3-030","GmWMC171","W3",30,1,45.775,438,3663.5,5057,2749.5,26500.5,7327.75,0.211851125758715,0.379540506355096,-0.0515996241554614,0.463379861081837,-44.1428699734866
"W3-031","GmJMC039","W3",31,0,40.545,332.75,4272,5227,3068,24092,6555.5,0.163872847957592,0.274414913475124,-0.0604760770491678,0.372860277620257,-43.3637329292062
"W3-032","GmWMC166","W3",32,1,39.875,350.75,4244,5746.75,3247,27278.5,7089.25,0.18777121227416,0.298860607706384,-0.0752299655059208,0.400294703728249,-56.3067794823842
"W3-033","GmJMC061","W3",33,1,56.96,604,3419,4589,2539,24526,6824.25,0.208154372376506,0.36311704329857,-0.0443509756085994,0.457739970338072,-34.0214451160098
"W3-034","GmJMC051","W3",34,1,49.02,416.25,3829,5078,2761,26088,7279,0.205511998099311,0.352343040140859,-0.0416317335971255,0.435939410726834,-36.3768692464477
"W3-035","GmJMC091","W3",35,1,36.43,683.5,3663,4974,2555,24725,6519.5,0.222726763708201,0.349325650607398,-0.065026829880382,0.436868479290973,-47.8636897255379
"W3-036","GmJMC081","W3",36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W3-037","GmWMC074","W3",37,1,22.665,160.5,5176,6552.5,3730,28062,6893.5,0.187465959731782,0.208475903620885,-0.111015722878304,0.35014201863977,-74.0415849223498
"W3-038","GmJMC049","W3",38,1,24.51,166.5,5108,6429.25,3673,28489,7018.75,0.181539360912583,0.220280435619653,-0.104432489054174,0.359954451125306,-76.4763135180279
"W3-039","UA-4805","W3",39,1,26.535,219,4887.5,6194.75,3328.5,26783.5,6755,0.203045019306425,0.248699628370815,-0.0855375320112245,0.387999978348501,-61.9067467277802
"W3-040","GmWMC124","W3",40,1,43.32,217,4736.5,5967.75,3252.5,26585,6632,0.197189289188103,0.227773986502504,-0.0928383255227321,0.34844103395689,-64.6099812329009
"W3-041","GmWMC142","W3",41,1,33.15,359.75,4899,6414,3539,28591,7273,0.190795495166378,0.252342568240323,-0.0920763446798628,0.363028382586606,-67.4795266017933
"W3-042","GmJMC017","W3",42,1,38.4,399,3401.5,4740.5,2467,25587,7277,0.242501659688383,0.420541877052214,-0.02918412908549,0.473822223591762,-31.0777425331737
"W3-043","GmJMC080","W3",43,1,27.14,275.25,4226,5653,3069,26835,7306.5,0.207058321430705,0.326337805095438,-0.0605576265597311,0.404829114115624,-49.3573223843331
"W3-044","GmWMC011","W3",44,1,34.145,149,4492.5,5804.75,2913.5,26471.5,7210.5,0.237828906723618,0.30685135255513,-0.0543115087263599,0.397941640377008,-43.0718550675993
"W3-045","GmJMC101","W3",45,1,52.735,518.5,3474,4846,2463,26661,7593.5,0.234074310845251,0.410786515211467,-0.03313479430075,0.478648240332637,-34.677793872922
"W3-046","GmJMC041","W3",46,0,18.86,279.25,4911,6093.5,3428,27290,7578.5,0.186798980043727,0.277716729162462,-0.0484439113179868,0.356025892792203,-40.5094085334697
"W3-047","GmWMC162","W3",47,1,45.395,441,4540.5,6136,3209.5,28876.5,7881.25,0.208290400231294,0.324682955585536,-0.060783676334982,0.413096416365105,-51.982803791372
"W3-048","GmJMC078","W3",48,1,44.235,506.5,3499.5,5129.25,2475,27919.5,7912,0.253171815337076,0.428649011724418,-0.0367548169241775,0.493664311416092,-37.7220940630954
"W3-049","GmWMC156","W3",49,1,35.885,433.75,4068,6290.5,2975,33024,8715.5,0.259307171994152,0.408224735130369,-0.0723904038908772,0.500076212048316,-71.566909395928
"W3-050","GmWMC089","W3",50,0,35.52,312.666666666667,6511,7597.25,3798,34753,8510.25,0.200891844453461,0.262610163417625,-0.112086032969122,0.428622813966801,-106.215782299939
"W3-051","GmWMC140","W3",51,1,29.895,280.25,3799,5540,2825,28452,7228.5,0.238209203414382,0.360090055341583,-0.0802609179682289,0.477413765442002,-65.5745974875338
"W3-052","GmWMC042","W3",52,0,18.335,237.5,3056.5,4709.75,2260,25367,6983,0.256071414193845,0.434614767448044,-0.0449333030520299,0.515063262202472,-40.854749814527
"W3-053","GmWMC083","W3",53,1,31.655,380.75,3748,5312.5,2670,25987,6738,0.242882752685005,0.3627334759022,-0.0655982643599335,0.457395667439387,-49.1619382720047
"W3-054","GmJMC052","W3",54,0,15.38,150.5,5285.5,6266.75,3513,28867.5,6631.5,0.194395744359269,0.196076506658479,-0.13266856256588,0.366978905747058,-89.182408950426
"W3-055","GmJMC067","W3",55,0,29.405,267.5,5015,6093,3500,27987.5,6652.25,0.174512039299695,0.197399972506747,-0.11899865013855,0.348301124168289,-86.0183398870942
"W3-056","GmJMC004","W3",56,0,16.875,168.75,4858,5957,3199,27736,7228.5,0.192143818502482,0.293515701185435,-0.0816581223315138,0.432383224455472,-63.4261974343752
"W3-057","GmWMC012","W3",57,0,21.49,149,5562,6618,3663,31243,6702,0.18620738300629,0.174278481684765,-0.168260064803978,0.348309272344897,-124.460771729786
"W3-058","GmJMC054","W3",58,1,36.18,319.25,3500,5094.5,2714,26164,7021,0.217070198097248,0.366815151172269,-0.0716098329623258,0.475981743518329,-53.8613251447959
"W3-059","GmWMC135","W3",59,1,50.12,426,4925,6028.5,3312.5,28211.5,6789.25,0.195252054027137,0.24466042411257,-0.101167959396391,0.385047823370942,-73.3295959116441
"W3-060","GmWMC075","W3",60,0,29.48,298.333333333333,4485,5380,3104,25638,6775,0.187767655108441,0.28886290564124,-0.0726247129645706,0.393955115647198,-50.1442511228032
"W3-061","GmWMC035","W3",61,0,49.1,621,2275,3829,1801.5,23931.5,7125.75,0.2743419928666,0.544766823064217,-0.0119845245153978,0.579859601695082,-22.4525209825737
"W3-062","GmJMC172","W3",62,1,44.295,386,4195.5,5667.5,3206,29125.5,7834,0.1885394251335,0.343325532236211,-0.0660421184707903,0.436705832319099,-57.8468685203597
"W3-063","GmWMC157","W3",63,1,20.41,164,5469.5,7029,3738.5,35119,7151.75,0.206806410322024,0.226202046329597,-0.195851717341933,0.434908922280104,-149.832111629008
"W3-064","5002T","W3",64,1,56.125,427,3851.5,5364.5,2973.5,27752,7292,0.206707985194852,0.353893303801588,-0.0730314349994643,0.463030757916724,-61.5056534318263
"W3-065","Tachiutaka","W3",65,0,30.36,282.25,4998,6047,3224,28353,6966,0.198300777567337,0.267457163477023,-0.0987655543198462,0.423985092940454,-74.8796732325342
"W3-066","GmWMC187","W3",66,1,40.78,294.5,4064,5743,3058,29479,7484,0.214273487839843,0.348670537204223,-0.0965768255419152,0.467145652508761,-76.7245150527464
"W3-067","GmWMC175","W3",67,1,67.69,589.75,3511,4789.5,2614,25144,7164,0.207602766559917,0.396582921650045,-0.0382686439275453,0.462804345319287,-36.0281041247462
"W3-068","GmJMC097","W3",68,1,46.415,467.25,3615,4800,2493,26127,7299,0.214022112765049,0.401235004236818,-0.0332387998292862,0.487383501218151,-33.1799969703234
"W3-069","GmJMC003","W3",69,0,33.965,376.5,3600.5,4749.75,2515,23512.5,6621.75,0.204001365044396,0.347565177223409,-0.0332915903964644,0.455678740620585,-28.9444598626228
"W3-070","GmWMC189","W3",70,1,18.765,198.75,5185,6589,3736,31052,7057,0.193687797286305,0.22592888471161,-0.136823339903037,0.398157182484837,-106.17753744013
"W3-071","GmWMC048","W3",71,1,25.07,224.333333333333,4592,5838.5,3043,28523,6904,0.219573929550728,0.307000988380226,-0.119902985233064,0.475952517071214,-89.0761148163412
"W3-072","GmWMC132","W3",72,0,57.74,436.75,3409,4622,2509,24953,7038.5,0.207561021860646,0.388911997187834,-0.0385463428151919,0.4534705879136,-34.1457576910658
"W3-073","GmJMC026","W3",73,0,37.38,407.5,3319,4605.5,2331.5,25769.5,7150.5,0.235520723296395,0.429070806907323,-0.0371806457070143,0.523117922428644,-35.8401126382619
