"","variety","treatment","plot","flower","dryWeight","plantArea","spectral475","spectral550","spectral660","spectral725","spectral850","GRVI","NDVI","NDRE","NDI","RTVI"
"W1-159","GmJMC067","W1",159,1,94.645,483.75,3179,4523.5,2344,24924,6688.5,0.243963327660562,0.403022570019204,-0.122568728843374,0.553824658838636,-84.9181453697228
"W1-160","GmJMC007","W1",160,0,41.48,442.25,3368,4701.5,2565,26655,6698.5,0.226697549488188,0.385192066604886,-0.153582210923294,0.552681679429102,-110.078508138571
"W1-161","GmWMC136","W1",161,1,85.145,357.5,4436,5791.5,3135,31511.5,6764.75,0.20922738339657,0.296509140436135,-0.221899279177013,0.516367234554201,-169.190181314901
"W1-162","C1290","W1",162,1,64.39,314,2562,4303.5,1911.5,28892,7035.5,0.320500049381937,0.528142583664487,-0.16440911601268,0.64516696805118,-124.950392656345
"W1-163","GmJMC184","W1",163,1,96.7,519,2894.5,4365.75,2161,25385.5,6664.75,0.270809925018332,0.442411944749103,-0.119439884504867,0.566775304959882,-86.6709964692754
"W1-164","GmWMC087","W1",164,1,117.63,182,5189,6561.5,3564.5,43072,6987.5,0.221483961990257,0.267790029294939,-0.30292065238878,0.53977377856298,-300.397377083903
"W1-165","GmJMC028","W1",165,1,97.96,383.25,4817,6212.5,3215,31207,6977,0.222515624949164,0.304817200484266,-0.185497837577524,0.506627327857293,-142.814519490165
"W1-166","GmWMC190","W1",166,1,61.61,421.25,2742,4728,2038,29710,6973,0.31127395625026,0.482010829343983,-0.168151734997698,0.637202435125313,-128.808100326453
"W1-167","GmWMC188","W1",167,1,89.355,472.75,3803,5543.5,2809,29365,7177.5,0.253639702507328,0.381932406172479,-0.151790423632707,0.535708925638537,-117.1154457833
"W1-168","GmJMC097","W1",168,1,98.505,480.5,2688,4244,1978,26009,6822.25,0.2782909253371,0.492798226042286,-0.121862322052125,0.592167633422556,-94.0152914129016
"W1-169","GmJMC023","W1",169,1,73.05,553.75,2797,4527,2152,25252,6782.5,0.281308381823014,0.470115029977607,-0.107687779662958,0.595168930761977,-79.8749564302018
"W1-170","GmJMC082","W1",170,1,90.895,371.75,3256,4818.5,2412,31483,6879,0.254140245028628,0.428284431898564,-0.209823080615349,0.597783102964032,-160.737885402665
"W1-171","GmWMC122","W1",171,1,60.475,185.25,5180,6522.5,3562,37226,7155,0.205669062499703,0.276788035290102,-0.26270669363413,0.506074354817652,-225.49214758204
"W1-172","C0394","W1",172,1,55.585,216.5,4267,5623.75,2991.5,37482.5,6650,0.219904212308841,0.303593133081352,-0.281877088457229,0.556842282715499,-251.256018189511
"W1-173","GmJMC167","W1",173,1,81.735,154.5,4221.5,5741.5,3231,35497,6776.5,0.202829977755324,0.270750487246472,-0.282581484823952,0.5083387831771,-227.475346548528
"W1-174","GmJMC117","W1",174,1,34.53,128.25,4727,5831.5,3132,41425,6314.5,0.208815572786089,0.224875274210026,-0.374917157209071,0.590142414129371,-351.900673036678
"W1-175","GmJMC032","W1",175,1,41.655,142,4524,5675,2789.5,39544.5,6064.75,0.219226063882134,0.263676522420245,-0.327200241604257,0.562982825678813,-292.247433476612
"W1-176","GmWMC162","W1",176,1,85.39,344,4548,5909.75,3326.5,29913,6867.75,0.203454101264956,0.28493324990715,-0.190757969069756,0.471515044485091,-141.075600452083
"W1-177","GmJMC050","W1",177,1,39.75,164.25,5631,6341.5,3368,35005,6331.5,0.209912102614116,0.225954330267465,-0.267989753217559,0.489172895724463,-202.893463838781
"W1-178","GmJMC039","W1",178,1,46.82,262.75,4167,5526.5,3092,30677,6548,0.198257179815063,0.286727042706121,-0.21280319880799,0.501091167761391,-157.905143609898
"W1-179","GmJMC112","W1",179,1,83.785,310,4684,5786,3209.5,32576.5,6779.5,0.199441699124306,0.276786006131745,-0.241502485722839,0.497242842516003,-179.809186684496
"W1-180","GmWMC168","W1",180,1,74.98,211.75,5169,6374.5,3385,32213,7033.5,0.212161439815468,0.279916693107583,-0.212265523753898,0.500223171123629,-168.521290025641
"W1-181","GmJMC128","W1",181,1,68.265,220.666666666667,4832.5,6329.25,3084.5,38369,7347.75,0.245762725363643,0.340910023163874,-0.257807260365844,0.555851526428423,-228.714809869155
"W1-182","GmJMC088","W1",182,1,34.5,48.6666666666667,5957.5,6633.25,3775.5,38679.5,6534.75,0.166250886053806,0.205613063372436,-0.322971142919036,0.49484804233824,-277.610317894861
"W1-183","GmWMC109","W1",183,1,35.295,88.5,5896,6739,3635.5,47821,7142.25,0.183111444299176,0.21869057623878,-0.327079931749157,0.546235666242222,-352.163392355426
"W1-184","GmJMC121","W1",184,1,30.26,89,5616.5,6290.25,3501.5,39950,6827.5,0.193851909969268,0.2354242157653,-0.305455130461459,0.539279338816592,-278.694759964809
"W1-185","GmJMC106","W1",185,1,51.375,276,3179,4774,2347.5,26928,6616.75,0.253072068972138,0.403115563494513,-0.151457234139018,0.563202975074129,-103.176237433497
"W1-186","GmJMC137","W1",186,1,83.235,449.25,3453,4983.5,2611,27011,7069,0.242511293951417,0.394875624813227,-0.100716633456961,0.519133471597034,-77.9577109161168
"W1-187","GmJMC158","W1",187,1,45.055,154.25,5410,7233,3814,40454,7655,0.227999365744186,0.259553799983892,-0.2601531926067,0.49420789753357,-238.660789955876
"W1-188","GmWMC042","W1",188,0,15.5,83.75,4190,6203,3001,30169,7142.5,0.27238960935221,0.345007507212236,-0.154849266841755,0.519876092726512,-114.813333690318
"W1-189","GmJMC076","W1",189,1,63.06,194.25,4698,6008.5,3376,27120,7006,0.198653473276202,0.256253477196437,-0.106833772364499,0.401542867078095,-76.4916413445687
"W1-190","GmWMC173","W1",190,1,47.09,226.25,4552,6115,3225,28852,7229.5,0.241276090017234,0.317319292380488,-0.126741187905931,0.470306517270994,-97.6931009166797
"W1-191","GmWMC192","W1",191,1,38.67,104,5451.5,6753,3881,28243,6809,0.197801065263527,0.204191566044015,-0.148370755970403,0.375008062754343,-109.494854890066
"W1-192","GmWMC074","W1",192,1,47.765,62,5790.5,7216.75,4107,28267,7032,0.202181677773008,0.198996091449206,-0.119221630332594,0.34221021546752,-81.2560862821146
"W1-193","GmJMC026","W1",193,1,38.275,134,5005,6674.75,3593,26044,6919.5,0.224461340559345,0.252036610545643,-0.0896676880506344,0.379352340371623,-62.9459626889369
"W1-194","GmWMC187","W1",194,1,47.755,75.75,5470,7070.5,3730,26315,7150,0.218117349397195,0.23129094912705,-0.078879418199295,0.348671205007632,-61.4807156576386
"W1-195","GmJMC131","W1",195,1,45.92,83.5,5955,7371.5,4189,29460.5,7369.5,0.187517060217269,0.176914676790993,-0.132783642729385,0.333016813101171,-99.5329682738238
"W1-196","GmWMC153","W1",196,1,37.11,97,5153,6911.75,3867,28841,7447,0.210945074184638,0.231459459049731,-0.101394409217465,0.378577487316742,-81.0032811096911
"W1-197","GmWMC181","W1",197,1,29.175,103.25,5931,7184,3368,33527,7652.5,0.246246061240295,0.276415593695175,-0.183880479844327,0.493342044396786,-156.186039922495
"W1-198","GmJMC037","W1",198,1,41.12,123,4835,6777,3630,30324,7501.75,0.225485935182779,0.269767106348793,-0.140870524391266,0.41853249467331,-110.401621408807
"W1-199","GmJMC047","W1",199,1,57.425,121,5859.5,7941.25,4519.5,40234.5,8140,0.198486911096008,0.212822247895349,-0.213363648506341,0.42751158215622,-206.904362322217
"W1-200","GmJMC060","W1",200,1,46.13,199.5,5750,7776.25,3918.5,38804.5,8486.25,0.236952724391331,0.266333911957093,-0.179328992594744,0.472117949556887,-174.992838072776
"W2-001","GmWMC019","W2",1,1,19.5,106.25,5357,6352,3017,42172,6930.5,0.235410817474489,0.294146842982238,-0.291841953383524,0.557229622363439,-308.92138396201
"W2-002","GmWMC129","W2",2,1,37.775,203.75,5058.5,6374.25,3248,35746.5,6974,0.212942434981062,0.268383289063096,-0.252779883220307,0.512860400457709,-222.560321589196
"W2-003","GmWMC192","W2",3,1,34.445,82.25,5289,6996,3792,36158,7039.5,0.201401802232659,0.223088512957435,-0.260253995984298,0.491345298687769,-217.519232278194
"W2-004","GmWMC024","W2",4,1,33.325,184.75,6292,7465.5,3663,38344,7376.5,0.210815582504535,0.264056294412729,-0.24751386570945,0.495626583505025,-233.091822919161
"W2-005","GmJMC088","W2",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-006","GmJMC133","W2",6,1,27.17,50.25,6058,6936.5,3678,40036,6422.5,0.195708696177939,0.186696801337962,-0.299506691557861,0.451162539980487,-268.185754913087
"W2-007","GmJMC104","W2",7,1,43.075,186,5467,6117.75,3176,38393,6849.5,0.188413800498807,0.274359948207513,-0.292074941782578,0.515343075081711,-283.840189400106
"W2-008","GmJMC047","W2",8,1,27.485,77.25,7929,7929,3758,47512,7342,0.217356745417637,0.225551557331771,-0.333227169877963,0.552352586343915,-350.749828054821
"W2-009","GmWMC071","W2",9,1,38.435,167,6381.5,6640.25,3137,41991.5,7055.5,0.237951442727757,0.307129639151124,-0.277515279939258,0.560373088736897,-286.520887714397
"W2-010","GmWMC182","W2",10,1,22.02,74,9711.5,9125,4085,47838.5,7398.5,0.208551058759076,0.188892319135839,-0.322407230216264,0.51536213341779,-354.202968674032
"W2-011","GmWMC143","W2",11,1,38.865,192.75,5633,6719.5,3384,43790,7174.5,0.213127712924161,0.29537970700581,-0.306221165623875,0.549583866404342,-315.79889758068
"W2-012","GmJMC052","W2",12,1,29.145,148.25,7005,7716,3744,38538,7491,0.213425026335896,0.235521981005708,-0.252137342385059,0.508789472277225,-230.424094426108
"W2-013","GmJMC040","W2",13,1,48.785,183.25,5373,6243,3129,37083,6944.5,0.210498263011833,0.297845275032834,-0.28015687094007,0.537506817193454,-257.275630532674
"W2-014","GmWMC175","W2",14,1,42.55,231.5,5479,6443.5,3324.5,34339,6902.75,0.207464294968027,0.280067672915901,-0.221354003670129,0.499432813798061,-183.04038961339
"W2-015","GmJMC096","W2",15,1,52.1,182,6242.5,6945.25,3601,46244,7163.5,0.201963455609511,0.248674141728202,-0.309206699191923,0.5542807017545,-342.430824119628
"W2-016","GmJMC009","W2",16,1,13.95,85.25,7416,7579,3741,45630,6926,0.18544859419627,0.206550876073412,-0.330071382517962,0.52246392154258,-334.413113379397
"W2-017","GmWMC153","W2",17,1,23.33,167.75,5143,6332.5,2879,45112,6835.5,0.23622018995398,0.310107886661056,-0.31391834965179,0.594525736547029,-328.940222306886
"W2-018","GmWMC010","W2",18,0,32.57,227.25,4555,5657,2888,38577,6962.5,0.223957687470397,0.331042446784819,-0.273190220590688,0.546051369652046,-244.112245199452
"W2-019","GmJMC080","W2",19,1,37.99,114.5,5644.5,6414,3225.5,42560.5,6699.75,0.211373832379036,0.244753261111748,-0.291399547245751,0.530193611218483,-293.152250691857
"W2-020","GmWMC074","W2",20,1,19.905,112.75,5563,6763.5,3511,44912,7016.5,0.202662030726858,0.244484260112742,-0.311169673850413,0.530223898825326,-336.636423286929
"W2-021","GmWMC140","W2",21,1,24.28,114.5,5691.5,6249.75,2851,47248,6726.5,0.248088986698646,0.342502602178035,-0.363770630277229,0.624023450910531,-373.617845841733
"W2-022","GmJMC076","W2",22,1,53.835,302.75,4743,6001.5,3120,34089,6899.5,0.212617834360847,0.313789936750793,-0.22779760385307,0.527897716146739,-194.682341012577
"W2-023","GmJMC059","W2",23,1,49.79,255.25,5043,6003,3214,35529,6802.5,0.214354392880247,0.282116277489638,-0.265025668983882,0.517647562374887,-232.296418160818
"W2-024","C1329","W2",24,1,48.69,201.75,6166,7295,3560,37971,7052.5,0.221701412951308,0.259722395531317,-0.262062624366379,0.489759184890579,-242.199239367554
"W2-025","GmJMC039","W2",25,1,50.84,206.25,4955,6120.5,3150,32812,6769.5,0.21737420656217,0.284352243437351,-0.222861453082733,0.485885163709832,-181.225331029688
"W2-026","5002T","W2",26,1,53.91,231.333333333333,4272,5657.75,3062.5,32201,6786,0.213635028106671,0.303186175770768,-0.235937512462633,0.512169119623921,-190.361601585422
"W2-027","GmJMC021","W2",27,0,49.52,285.5,3650.5,4960.5,2588,26920,6600.75,0.218538108497375,0.333832790029099,-0.181159166011548,0.500256622464998,-122.972258411682
"W2-028","GmWMC134","W2",28,1,18.485,117.5,4523,6291.25,3029,46577,7274.5,0.249834188951794,0.325619162976622,-0.31517745574501,0.592167161166996,-339.58909422904
"W2-029","GmJMC139","W2",29,1,39.18,263.5,4191.5,5551.25,2931.5,26421.5,6514.75,0.212504957094073,0.291990343037318,-0.145918048526784,0.462833767946771,-104.747530398307
"W2-030","GmJMC126","W2",30,1,60.4,286,4053,5619.75,2857.5,26724,6909.5,0.233211572533361,0.335130659492713,-0.124654870279972,0.484585910110617,-95.444099662654
"W2-031","GmJMC105","W2",31,1,45.38,260.25,4523,5736,2752,31540,6735,0.224551834696728,0.313672255371557,-0.207998738551838,0.509218114555956,-164.545203369006
"W2-032","GmJMC031","W2",32,1,52.09,224.75,4508,6171.5,3113,29378,6591.5,0.232664429403192,0.276813562720428,-0.199795438837149,0.471788969138751,-140.862665769696
"W2-033","GmWMC014","W2",33,1,41.095,160.333333333333,4660,6020.5,3021,36637,6841.5,0.220605588081367,0.309402147430821,-0.264412663525487,0.531447356452644,-234.732958679285
"W2-034","GmJMC068","W2",34,1,51.865,239.25,4367,5705,3158,26392,6738,0.200990517464712,0.280029090737857,-0.123727508238441,0.41906245520112,-88.1537561485645
"W2-035","GmWMC142","W2",35,1,37.455,124,5518.5,7252.25,3996,34879,7130,0.203713084374446,0.209688069444697,-0.231565967650733,0.433083645064793,-189.817143864902
"W2-036","GmJMC053","W2",36,1,30.84,103.25,4717,6618,3627,30809,6584,0.205026723380335,0.220662755166019,-0.224183587014358,0.437647414011056,-169.936292674297
"W2-037","GmWMC070","W2",37,0,29.845,122.5,5088.5,6674.75,3496.5,29476,6741.75,0.217181262702358,0.244191952454326,-0.184669880647379,0.455515516241928,-137.002574205115
"W2-038","GmWMC020","W2",38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-039","GmJMC100","W2",39,1,42.97,140.75,4916,6490,3582,26254,6638,0.189360263149106,0.228823051413261,-0.120239588551317,0.382233256075999,-86.8545309575946
"W2-040","GmWMC001","W2",40,0,17.345,178.25,4620,6089.5,3254,24540,6510,0.211250340605326,0.264563737725273,-0.100787940925232,0.394025938198055,-72.3407112350851
"W2-041","GmJMC128","W2",41,1,31.2,125,5654,7125.5,3414,27398,6924,0.243851338207385,0.238880711049113,-0.122652450847524,0.416990325794154,-95.8515284066622
"W2-042","GmJMC082","W2",42,1,51.13,144.25,4134,5907,2774,24544,6844,0.268447656129616,0.310885347306637,-0.0444202540765776,0.438378611009385,-39.713719636826
"W2-043","GmWMC151","W2",43,1,33.85,116.5,6005.5,7418.75,3685,25141.5,6946.75,0.215422001490248,0.19589925867667,-0.0661828718373777,0.333759246679105,-48.846215712508
"W2-044","GmJMC172","W2",44,1,19.445,83.75,5281,7016.5,3501,25226,7437.5,0.229559303848162,0.259924174978225,-0.0417360531247588,0.374414637901256,-36.7338281155454
"W2-045","GmJMC056","W2",45,1,48.585,146.75,5306,7224,3680,26983,7280.5,0.199804417647613,0.236689988582995,-0.0780033132061564,0.34853609683961,-60.4859551100714
"W2-046","GmWMC125","W2",46,1,65.915,304.5,4414.5,6488.25,3084.5,27063.5,7590.5,0.249655465887068,0.332103944520771,-0.0645491452876495,0.434685643483194,-53.5662772418426
"W2-047","GmJMC058","W2",47,1,25.72,112,6339.5,7539,3996,30888,7406.5,0.191399824257454,0.21479008329644,-0.149278431554538,0.396556568091517,-122.800529745373
"W2-048","GmJMC117","W2",48,1,41.345,151,4786.5,6917.25,3275,28995.5,7303,0.247197304630391,0.284670980771767,-0.111715035634835,0.425604930191864,-86.4152771135456
"W2-049","GmJMC005","W2",49,0,33.44,167.75,4859,6291,3103,26170,7503.5,0.219917227594058,0.298725069538709,-0.0416104469782548,0.406244586165702,-39.1539408851692
"W2-050","GmJMC060","W2",50,1,37.85,190.5,6763,8701,4105,33484,8116,0.217986280843092,0.216306074157259,-0.119181065174066,0.378690952922239,-104.980810575317
"W2-051","GmWMC087","W2",51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-052","GmWMC178","W2",52,1,32.635,108.25,6836,7519,3681,40802,7434.5,0.189115770674396,0.232970673003252,-0.284994876391544,0.506450519506833,-280.521502591702
"W2-053","GmJMC055","W2",53,1,9.43,67.3333333333333,7483,8489.5,4060.5,41881,7681.75,0.221599751473916,0.200921655768463,-0.277970855227788,0.50005058175452,-266.031758894278
"W2-054","GmJMC062","W2",54,1,31.65,210.25,4974,6515,3360,34043,7102,0.214847924749612,0.274909553902768,-0.234482460915827,0.497520083695625,-189.921459051999
"W2-055","GmJMC025","W2",55,1,30.865,90.25,7071,7533,3912,40942,6401,0.183488456282899,0.164326719534469,-0.337343937010792,0.489074953848598,-325.503970452476
"W2-056","GmJMC079","W2",56,1,29.045,90.25,6531,7200,3863,38206,7225,0.18522462466708,0.221772430718281,-0.278563410382075,0.493650686943632,-250.388363373551
"W2-057","GmJMC102","W2",57,1,46.18,195,6205,6816.5,3447,36577,6982.5,0.1917283474104,0.284441729004831,-0.252425766095513,0.508391414012828,-223.519395404623
"W2-058","GmWMC148","W2",58,1,48.955,250.25,4495,6177.5,2988,33429,7529,0.260656861416616,0.361060354485218,-0.202357769995021,0.557467285638165,-166.838695635246
"W2-059","C1290","W2",59,1,42.085,171.75,4007,5895,2651,53260,7638.5,0.283516675206873,0.439716928151676,-0.318634622872966,0.637270042106073,-377.711726350042
"W2-060","GmWMC191","W2",60,1,73.905,175.25,5792,6971.5,3206,34969,7234,0.247690154655107,0.301159404276142,-0.241839306179863,0.529147389599288,-202.367690966122
"W2-061","GmWMC035","W2",61,1,46.25,277.5,4214,6106.5,2734,40993.5,7593.75,0.280117456327822,0.403568838541887,-0.260673667442362,0.587105411198111,-267.394857017334
"W2-062","GmWMC174","W2",62,1,62.22,244.25,5912,7352.5,3713,37520,7739.5,0.220176837725095,0.281386770038765,-0.222562745676808,0.497339927793743,-209.535182186386
"W2-063","GmWMC072","W2",63,1,70.07,279.75,4872,6306.5,3073,37763,7534.5,0.229526505750414,0.331142030807766,-0.251070395436256,0.542618397352533,-230.193040154651
"W2-064","GmJMC110","W2",64,1,89.175,350.25,4316,5865.5,2878,33055,7311.5,0.241272870941678,0.365927956743584,-0.187934020741195,0.529312565305663,-155.110882974338
"W2-065","GmJMC030","W2",65,1,28.18,138.75,7815,8075.5,3693,42935,7714.5,0.226424272741909,0.238218686370411,-0.248184191166661,0.490844456942602,-253.16442318433
"W2-066","GmWMC155","W2",66,1,55.83,159.5,5566,7471.5,3581.5,50533,7308.25,0.245586558151604,0.270031321684184,-0.329333794992827,0.562511040298125,-355.444969683255
"W2-067","GmWMC086","W2",67,0,42.91,163.75,6739,7442,3721,45704,7314.5,0.204025198900678,0.257721094697282,-0.295093630850987,0.524198772817526,-316.380229743992
"W2-068","GmWMC164","W2",68,1,53.975,272,3973.5,5795.5,2708.5,35581,7150,0.267418932886342,0.364370774378594,-0.237701549601302,0.553714749861792,-210.746548849618
"W2-069","GmWMC146","W2",69,1,57.64,118,4197.5,5916.75,2721,42057,7025.25,0.264472792269976,0.329020387508161,-0.280331262916502,0.569657845778816,-280.607588963736
"W2-070","GmWMC038","W2",70,0,36.23,194,5617.5,7219.75,3730.5,43141,7625.75,0.216700523517768,0.281912310837253,-0.277611185214509,0.521260772699696,-286.80376497309
"W2-071","GmWMC138","W2",71,1,44.735,214.75,4183,6169,2976,34249,7569.5,0.253742187113301,0.38190793366355,-0.198407778691124,0.551727145152373,-170.599345572713
"W2-072","GmWMC186","W2",72,1,39.06,121.75,6969,7905,3941,39650,7530,0.211506962478138,0.223718501157359,-0.264769962799884,0.473591493525523,-247.554145212803
"W2-073","GmWMC183","W2",73,1,44.215,292.5,8033,8367.5,4340,44819,7983.5,0.187501002312698,0.21864189281089,-0.26639165189093,0.472011374254347,-290.406890255519
"W2-074","Tachiutaka","W2",74,1,33.52,187.5,5117.5,6536.75,3511,41734,7314.5,0.207987241510325,0.285084232310468,-0.278765478228678,0.527921221456146,-283.973040428982
"W2-075","C0394","W2",75,1,49.515,229.75,5208,6521.5,3001,47425,7665.5,0.262314717316322,0.353340597008238,-0.28879100654515,0.595148135948696,-327.542832378662
"W2-076","GmJMC069","W2",76,1,65.83,316.25,4687,6614.5,3537,30990,7458,0.206433370041934,0.287366494826534,-0.156881152964307,0.451963366456953,-124.39848945978
"W2-077","GmWMC189","W2",77,1,31.02,159.75,5806,7351.5,3964,41359,7432,0.193732777299481,0.249215158038135,-0.268742536261295,0.479434301947244,-273.273836272485
"W2-078","GmJMC149","W2",78,1,63.82,321.5,4735.5,6294,3254,30328.5,7318.5,0.203805267072812,0.296036141196304,-0.161710874679383,0.460217617848744,-132.756602582239
"W2-079","GmJMC131","W2",79,1,42.49,270.75,4747,6612,3745,33553,7285,0.186735675150634,0.246076001287079,-0.211882800908165,0.461093360300842,-170.358416967256
"W2-080","GmJMC023","W2",80,1,44.69,349.333333333333,4240,6248.25,3191,32538,7317.25,0.235412735957114,0.323322557869826,-0.189694648970443,0.507532751177452,-157.15575383497
"W2-081","GmWMC018","W2",81,1,32.235,157.5,4263,6086.5,2945,47053,7330,0.243203182263489,0.368491560896736,-0.280003968794802,0.580883637585728,-319.082679435385
"W2-082","GmJMC033","W2",82,1,29.345,207.666666666667,4727,6442.5,3318,31481,7012,0.232270948660951,0.298723039508257,-0.179254551880154,0.481264731165678,-144.732000125577
"W2-083","GmWMC176","W2",83,1,38.75,172.5,5188.5,7164.25,3720,37380.5,7552,0.233514549076297,0.281473594986509,-0.250885600387321,0.506897369514234,-227.323847371435
"W2-084","GmJMC032","W2",84,1,23.89,85.75,5088,7478.5,4138,35371,7234.5,0.193985373844935,0.200205829799657,-0.212829331285908,0.421612576227969,-186.629684571684
"W2-085","GmWMC118","W2",85,1,27.785,146.25,5398,7034.5,3524,32180,7385,0.22940367972549,0.279107353477136,-0.17800047583435,0.467099064758325,-139.962007770426
"W2-086","GmWMC083","W2",86,1,19.56,89.6666666666667,5355,7125,3667,40825,7416,0.219139422646358,0.271902422505884,-0.266649869148128,0.512633754000743,-261.749726518732
"W2-087","Houjaku Kuwazu","W2",87,1,30.37,105,5280,6767,3887.5,28979.5,6898.75,0.200660586670674,0.202837019305175,-0.136811575700564,0.383267801155159,-102.852719837849
"W2-088","GmJMC064","W2",88,1,20.585,66.25,5422,6644.5,3868,30061,6714,0.17758192705321,0.209627665692395,-0.196994111362504,0.416814224114927,-147.144803944266
"W2-089","UA-4805","W2",89,1,17.86,103.666666666667,5923,7138,3781,30619,7318.5,0.189792283712895,0.220556010746746,-0.151411925226265,0.407076711099258,-118.559168428012
"W2-090","GmWMC109","W2",90,1,25.245,84.5,4887,6703.75,3492.5,28370,6950.75,0.224025239000866,0.252593700443023,-0.106640455193317,0.403281768437645,-84.1365425612513
"W2-091","GmJMC049","W2",91,1,35.32,85.25,5588,7572.5,4077,29930,7178.5,0.215705786812024,0.197924860672752,-0.132857835045396,0.376008007826402,-106.305466187352
"W2-092","GmJMC114","W2",92,1,54.375,134.5,5291,6812.5,3750.5,27756.5,7024,0.210914835390255,0.22460200484946,-0.1202579592873,0.370068884627048,-88.6148860854468
"W2-093","GmJMC085","W2",93,1,51.485,70.5,5078,6814.5,3619.5,27115.5,7107.75,0.225505906790533,0.260050914035263,-0.0947964608062121,0.391366577648664,-69.3470629108616
"W2-094","GmWMC147","W2",94,1,74.03,147,5351,6989.25,3847,26815.5,7141,0.207805710904588,0.224202398266254,-0.0767509992853981,0.343390586816507,-59.6756079087702
"W2-095","GmJMC091","W2",95,1,42.5,250.5,5014.5,7070,3460.5,28624,7580.25,0.232947282810629,0.285614775423503,-0.0980571158993937,0.415018712786797,-80.2586028925158
"W2-096","GmWMC157","W2",96,1,15.17,42.25,7420,9350,4654,35813,7775.5,0.216778929802693,0.167982257529675,-0.190072448053745,0.402875102531294,-160.070155713133
"W2-097","GmJMC007","W2",97,0,27.745,213.25,5406,7321.5,4009,30094,7818,0.207268073890575,0.26755793624735,-0.0839201893397441,0.393033300234082,-74.7221086951645
"W2-098","GmWMC173","W2",98,1,49.045,184.25,4935,6970.5,3350,35082,8144.5,0.244781696242791,0.336881626014853,-0.164417036847474,0.511392468305699,-148.924544296681
"W2-099","GmJMC090","W2",99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-100","GmJMC145","W2",100,1,38.795,185,6082.5,8085.75,4274,37428.5,8517.25,0.21125687899131,0.248331932508427,-0.155246493279378,0.442314193168356,-153.215819340044
"W2-101","GmWMC135","W2",101,1,62.74,170.25,5478,6246.5,3305,29966,6037,0.178486642861967,0.193120311123794,-0.239908965693054,0.451696907051302,-168.376184417798
"W2-102","GmJMC093","W2",102,1,35.935,226.5,4165.5,5584,2938,29676.5,6352,0.204266936625876,0.274948312192682,-0.223034356805426,0.50190318081176,-151.375363159931
"W2-103","GmWMC094","W2",103,1,24.455,175.25,5120,6258.5,3312,38324,6590,0.195131559296125,0.236511697615718,-0.296008615504117,0.525499145981478,-263.180661811203
"W2-104","GmWMC190","W2",104,1,43.9,200,4288.5,6069.25,3157.5,35681.5,6728.5,0.237540625229648,0.298453988949003,-0.259959025826645,0.53508385618164,-225.976336458554
"W2-105","GmWMC046","W2",105,0,28.115,209.25,4335,5580,3139,34204,6746.5,0.186450851207754,0.292143051552839,-0.241593560312014,0.506348208251582,-202.937780576799
"W2-106","GmJMC158","W2",106,1,48.395,214.5,4781.5,6224,3228,35708,6832.75,0.214016351413797,0.295374604899275,-0.254369014233413,0.519747348292485,-227.033250568287
"W2-107","GmJMC167","W2",107,1,45.615,258,4082.5,5423.75,2825.5,31039,6557.75,0.219507369485603,0.309577530896752,-0.233887070992954,0.52522285415501,-179.818745982632
"W2-108","GmJMC111","W2",108,1,68.035,239.25,4038,5224,2768,30059,6054.5,0.206065897727896,0.278266002829106,-0.254754252390693,0.491723308425782,-180.952216365972
"W2-109","GmWMC162","W2",109,1,50.79,206.5,4640,5500.5,2677.5,38624.5,6353.25,0.220391878894717,0.308683809396751,-0.289672921857518,0.575597780788331,-260.139562949962
"W2-110","GmJMC028","W2",110,1,47.91,153.5,4870.5,6055.75,3341,34162,6472.5,0.195016078033086,0.258207664326275,-0.272686590703711,0.507178706657035,-219.812659139898
"W2-111","GmJMC051","W2",111,1,63.8,371.25,4217,5530,2967,30784,6644,0.188059221744431,0.295673023653665,-0.240492172264533,0.508964533995292,-178.215596760461
"W2-112","GmJMC034","W2",112,1,54.125,460.75,3098.5,4512.5,2219.5,28736.5,6662.75,0.237319426615152,0.421226687853467,-0.184529910867961,0.578486926615357,-132.964907617632
"W2-113","GmJMC106","W2",113,1,42.97,227.5,4119.5,5640.25,2810,38610.5,6526.25,0.232025144860978,0.320314804511551,-0.294966430298793,0.557034994678627,-272.200171130247
"W2-114","GmWMC165","W2",114,1,37.615,128.5,5307,6064,3145,39325.5,6336.25,0.201584026815965,0.22735249174478,-0.316961082748814,0.523223474414246,-275.217033005099
"W2-115","GmJMC095","W2",115,1,90.3,392,3274,4520.75,2329,28597,6247.25,0.235503758133326,0.38343176561742,-0.198127994346268,0.539478127474398,-144.229123275792
"W2-116","GmJMC041","W2",116,1,35.11,265,4362.5,5394.25,2865,29846.5,6469.5,0.217569635336422,0.318132235417211,-0.221345366912945,0.508796535591852,-152.761111791676
"W2-117","GmJMC016","W2",117,1,32.68,328.5,4514.5,5638,2742,34636.5,6580.5,0.240060562461729,0.331675211110432,-0.252064387791972,0.547911870420831,-213.44772707192
